query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
118.0862774,HMDB0180166,3-methyl-4-trans-hydroxy-2-butenal,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0170858,Isopropenylacetic acid,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0132474,2-methylbut-2-enoic acid,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0129418,"3,3-dimethyloxirane-2-carbaldehyde",n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0130837,2-methylbut-3-enoic acid,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0149276,SCHEMBL15659879,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0163712,SCHEMBL6914033,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0163713,73255-29-5,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0163714,1-(2-methyloxiran-2-yl)ethan-1-one,n/a,C5H8O2,100.052429498,M+NH4,+,118.086252,0
118.0862774,HMDB0059606,"N,N,N-trimethylglycinium",C00719,C5H12NO2,118.086803633,M+H,+,118.086804,4
118.0862774,HMDB0000043,"N,N,N-trimethylglycinium",C00719,C5H12NO2,118.086803633,M+H,+,118.086804,4
130.0657078,HMDB0172056,3-(2-hydroxyphenyl)propanenitrile,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0172059,3-(4-Hydroxyphenyl)propionitrile,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0172058,3-(3-hydroxyphenyl)propanenitrile,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0172057,3-Hydroxy-3-phenylpropanenitrile,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0159225,3-Methyl-1H-indol-4-ol,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0159223,5-Hydroxy-3-methylindole,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0159222,3-methyl-1H-indol-6-ol,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0005785,Indole-3-carbinol,n/a,C9H9NO,147.068413915,M+H-H2O,+,130.065714,0
130.0657078,HMDB0030204,1-(2-Furanylmethyl)-1H-pyrrole,n/a,C9H9NO,147.068413915,M+H-H2O,+,130.065714,0
130.0657078,HMDB0040009,"4-(2-Furanylmethylene)-3,4-dihydro-2H-pyrrole",n/a,C9H9NO,147.068413915,M+H-H2O,+,130.065714,0
130.0657078,HMDB0040011,3-(2-Furanylmethyl)-1H-pyrrole,n/a,C9H9NO,147.068413915,M+H-H2O,+,130.065714,0
130.0657078,HMDB0159224,1125-35-5,n/a,C9H9NO,147.068413914,M+H-H2O,+,130.065714,0
130.0657078,HMDB0011664,3-Methylene-indolenine,n/a,C9H7N,129.057849229,M+H,+,130.065125,4
130.0657078,HMDB0033731,Quinoline,C06413,C9H7N,129.057849229,M+H,+,130.065125,4
130.0657078,HMDB0034244,Isoquinoline,C06323,C9H7N,129.057849229,M+H,+,130.065125,4
131.0686163,HMDB0165592,SCHEMBL2684392,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163708,"(3Z)-1,5-dihydroxy-3-methylpent-3-en-2-one",n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163705,3-(hydroxymethyl)-4-oxopentanal,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163707,1-[3-(hydroxymethyl)-2-methyloxiran-2-yl]ethan-1-one,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163706,(3Z)-5-hydroxy-3-(hydroxymethyl)pent-3-en-2-one,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163362,AKOS006375916,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163360,SCHEMBL667341,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163361,3-(3-methyloxiran-2-yl)propanoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0163359,(4Z)-6-hydroxyhex-4-enoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0165591,(2Z)-4-hydroxy-2-methylpent-2-enoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0165590,(2Z)-2-(hydroxymethyl)pent-2-enoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0169698,SCHEMBL648808,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0169697,(2E)-3-(hydroxymethyl)pent-2-enoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0169696,(2Z)-4-hydroxy-3-methylpent-2-enoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0169669,3-ethyl-3-methyl-oxiranecarboxylic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0169670,SCHEMBL1645858,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0169668,AKOS023876130,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0169667,SCHEMBL16059549,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0165593,(2Z)-5-hydroxy-2-methylpent-2-enoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0162571,SCHEMBL13481223,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0000695,Ketoleucine,C00233,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0012882,Adipate semialdehyde,C06102,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0061881,4-Acetylbutyrate,C02129,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0000491,(S)-3-methyl-2-oxopentanoate,C00671,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0000408,2-Methyl-3-ketovaleric acid,n/a,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0001864,2-Ketohexanoic acid,C00902,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0006024,Mevalonolactone,n/a,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0010717,3-Oxohexanoic acid,C02122,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0033302,"(4S,6S)-3,4,5,6-Tetrahydro-4-hydroxy-6-methyl-2H-pyran-2-one",n/a,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0033286,Sherry lactone,n/a,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0033698,Acetoin acetate,n/a,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0031214,"5-Ethoxy-4,5-dihydro-2(3H)furanone",n/a,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0031216,Ethyl acetoacetate,C03500,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0031218,Ethyl acetoacetate,C03500,C6H10O3,130.062994186,M+H,+,131.07027,13
131.0686163,HMDB0163716,3-Methyl-4-oxopentanoic acid,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0041602,Methyl levulinate,n/a,C6H10O3,130.062994182,M+H,+,131.07027,13
131.0686163,HMDB0240389,(R)-Pantoate,C00522,C6H12O4,148.073558872,M+H-H2O,+,131.070859,17
131.0686163,HMDB0059705,(2-Methoxyethoxy)propanoic acid,n/a,C6H12O4,148.073558872,M+H-H2O,+,131.070859,17
131.0686163,HMDB0000227,Mevalonic acid,C00418,C6H12O4,148.073558872,M+H-H2O,+,131.070859,17
131.0686163,HMDB0031639,Glycerol 1-propanoate,n/a,C6H12O4,148.073558872,M+H-H2O,+,131.070859,17
131.0686163,HMDB0012140,"(R)-2,3-Dihydroxy-3-methylvalerate",C06007,C6H12O4,148.073558872,M+H-H2O,+,131.070859,17
131.0686163,HMDB0059629,Mevalonic acid,n/a,C6H12O4,148.073558872,M+H-H2O,+,131.070859,17
136.0243813,HMDB0172304,2-hydroxy-3-nitropropanoic acid,n/a,C3H5NO5,135.016772265,M+H,+,136.024048,2
136.0243813,HMDB0031522,Mesoxalic acid,C00830,C3H2O5,117.990223174,M+NH4,+,136.024046,2
151.0351003,HMDB0038442,1-Isothiocyanato-2-(methylthio)ethane,n/a,C4H7NS2,133.001990609,M+NH4,+,151.035814,5
151.0351003,HMDB0163704,SCHEMBL14439107,n/a,C6H8O3,128.047344118,M+Na,+,151.036562,10
151.0351003,HMDB0179348,3-[(1E)-prop-1-en-1-yl]oxirane-2-carboxylic acid,n/a,C6H8O3,128.047344118,M+Na,+,151.036562,10
151.0351003,HMDB0179347,"(2Z)-6-hydroxyhexa-2,4-dienoic acid",n/a,C6H8O3,128.047344118,M+Na,+,151.036562,10
151.0351003,HMDB0179349,(2Z)-3-(3-methyloxiran-2-yl)prop-2-enoic acid,n/a,C6H8O3,128.047344118,M+Na,+,151.036562,10
151.0351003,HMDB0173548,"2,5-furandimethanol",C20443,C6H8O3,128.047344118,M+Na,+,151.036562,10
151.0351003,HMDB0031847,"2-Ethyl-3,4-dihydroxyfuran",n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0040732,"2,7-Oxepanedione",n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0033517,"5,6-Dihydro-4-methoxy-2H-pyran-2-one",n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0031306,"3-Hydroxy-4,5-dimethyl-2(5H)-furanone",n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0040594,(±)-Furaneol,n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0031303,Osmundalactone,n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0038072,xi-5-Acetyltetrahydro-2(3H)-furanone,n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0033285,L-erythro-5-(1-Hydroxyethyl)-2(5H)-furanone,n/a,C6H8O3,128.047344122,M+Na,+,151.036562,10
151.0351003,HMDB0062047,"3,4-dimethyloxolane-2,5-dione",n/a,C6H8O3,128.047344118,M+Na,+,151.036562,10
152.0363641,HMDB0029432,(S)C(S)S-S-Methylcysteine sulfoxide,n/a,C4H9NO3S,151.030313849,M+H,+,152.03759,8
152.0363641,HMDB0012247,"L-2,3-Dihydrodipicolinate",C03340,C7H7NO4,169.037507717,M+H-H2O,+,152.034808,10
152.0363641,HMDB0000439,2-Furoylglycine,n/a,C7H7NO4,169.037507717,M+H-H2O,+,152.034808,10
152.0363641,HMDB0185619,2-Methoxy-4-nitrophenol,C17386,C7H7NO4,169.037507709,M+H-H2O,+,152.034808,10
152.0363641,HMDB0142542,[2-(dimethylamino)ethoxy]sulfonic acid,n/a,C4H11NO4S,169.040879012,M+H-H2O,+,152.038179,12
152.0363641,HMDB0171608,SCHEMBL20304749,n/a,C4H11NO4S,169.040879012,M+H-H2O,+,152.038179,12
153.0332784,HMDB0154664,SULFURIC ACID MONO-(2-AMINO-1-AMINOMETHYL-ETHYL) ESTER,n/a,C3H10N2O4S,170.036127984,M+H-H2O,+,153.033428,1
153.0332784,HMDB0040238,2-Ethyldihydro-3(2H)-thiophenone,n/a,C6H10OS,130.045235632,M+Na,+,153.034454,8
153.0332784,HMDB0037493,S-2-Propenyl propanethioate,n/a,C6H10OS,130.045235632,M+Na,+,153.034454,8
153.0332784,HMDB0031370,2-[(Methylthio)methyl]-2-butenal,n/a,C6H10OS,130.045235632,M+Na,+,153.034454,8
154.0349248,HMDB0032746,(Z)-S-Methyl 1-propenesulfinothioate,n/a,C4H8OS2,136.001656258,M+NH4,+,154.035479,4
154.0349248,HMDB0032745,S-2-Propenyl methanesulfinothioate,n/a,C4H8OS2,136.001656258,M+NH4,+,154.035479,4
154.0349248,HMDB0032744,S-Methyl 2-propene-1-sulfinothioate,n/a,C4H8OS2,136.001656258,M+NH4,+,154.035479,4
154.0349248,HMDB0032747,(Z)-S-1-Propenyl methanesulfinothioate,n/a,C4H8OS2,136.001656258,M+NH4,+,154.035479,4
154.0349248,HMDB0032420,2-(4-Methyl-5-thiazolyl)ethyl formate,n/a,C7H9NO2S,171.035399227,M+H-H2O,+,154.032699,14
154.0470164,HMDB0240251,cis-4-Hydroxyproline,C01015,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0061880,N-Acetyl-beta-alanine,C01073,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0060460,cis-4-Hydroxy-D-proline,C03440,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0000725,4-Hydroxyproline,C01157,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0036576,4-Hydroxyproline,C01157,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0000766,N-Acetyl-L-alanine,n/a,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0000783,Propionylglycine,n/a,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0002104,L-Glutamic gamma-semialdehyde,C01165,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0002113,3-Hydroxy-L-proline,C04397,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0006055,4-Hydroxy&#8203;-L-proline,n/a,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0059659,Trans-3-hydroxy-L-proline,C05147,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0001149,5-Aminolevulinic acid,C00430,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0006272,5-Amino-2-oxopentanoic acid,C01110,C5H9NO3,131.058243159,M+Na,+,154.047461,3
154.0470164,HMDB0177404,4-(Hydroxyamino)benzoic acid,n/a,C7H7NO3,153.042593089,M+H,+,154.049869,19
154.0470164,HMDB0164041,2-(hydroxyamino)benzoic acid,C16235,C7H7NO3,153.042593089,M+H,+,154.049869,19
154.0470164,HMDB0014389,Mesalazine,n/a,C7H7NO3,153.042593095,M+H,+,154.049869,19
154.0470164,HMDB0001972,3-Aminosalicylic acid,n/a,C7H7NO3,153.042593095,M+H,+,154.049869,19
154.0470164,HMDB0059749,6-Methoxy-pyridine-3-carboxylic acid,n/a,C7H7NO3,153.042593095,M+H,+,154.049869,19
154.0470164,HMDB0001476,3-Hydroxyanthranilic acid,C00632,C7H7NO3,153.042593095,M+H,+,154.049869,19
154.0470164,HMDB0059811,2-Nitro-p-cresol,n/a,C7H7NO3,153.042593095,M+H,+,154.049869,19
154.0470164,HMDB0014378,Aminosalicylic Acid,C02518,C7H7NO3,153.042593095,M+H,+,154.049869,19
159.013477,HMDB0001096,Carbamoyl phosphate,C00169,CH4NO5P,140.982708755,M+NH4,+,159.016532,19
159.013477,HMDB0040574,Urea phosphate salt,n/a,CH7N2O5P,158.009257856,M+H,+,159.016534,19
160.9948154,HMDB0033206,Arsenobetaine,C19331,C5H11AsO2,177.997501013,M+H-H2O,+,160.994801,0
160.9948154,HMDB0014966,Fosfomycin,C06454,C3H7O4P,138.008195224,M+Na,+,160.997413,16
160.9948154,HMDB0031154,Allitridin,n/a,C6H10S3,177.99446239,M+H-H2O,+,160.991762,19
172.075948,HMDB0032945,"1-Phenyl-2,4-pentadiyn-1-one",n/a,C11H6O,154.041864814,M+NH4,+,172.075688,2
172.075948,HMDB0029738,Indole-3-methyl acetate,n/a,C11H11NO2,189.078978601,M+H-H2O,+,172.076279,2
172.075948,HMDB0002302,Indole-3-propionic acid,n/a,C11H11NO2,189.078978601,M+H-H2O,+,172.076279,2
172.075948,HMDB0014970,Phensuximide,C07437,C11H11NO2,189.078978601,M+H-H2O,+,172.076279,2
172.075948,HMDB0163575,"5-{[(3Z)-3,4,5,6-tetrahydropyridin-3-ylidene]methyl}furan-2-carbaldehyde",n/a,C11H11NO2,189.078978598,M+H-H2O,+,172.076279,2
172.075948,HMDB0161234,3-(1H-indol-2-yl)propanoic acid,n/a,C11H11NO2,189.078978598,M+H-H2O,+,172.076279,2
172.075948,HMDB0012209,Diethylphosphate,C06608,C4H11O4P,154.039495352,M+NH4,+,172.073318,15
172.075948,HMDB0040050,"3,4-Dihydro-5-(5-methyl-2-furanyl)-2H-pyrrole",n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0040051,"5-Acetyl-2,3-dihydro-1H-pyrrolizine",n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0040043,3-(2-Furanylmethylene)pyrrolidine,n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0039662,"2,3,6,7-Tetrahydrocyclopent[b]azepin-8(1H)-one",n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0040029,"2,3-Dihydro-5-methyl-1H-pyrrolizine-7-carboxaldehyde",n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0040047,"2,3-Dihydro-6-methyl-1H-pyrrolizine-5-carboxaldehyde",n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0040016,"2-(2-Furanyl)-3,4,5,6-tetrahydropyridine",n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0030175,Venoterpine,n/a,C9H11NO,149.084063979,M+Na,+,172.073282,15
172.075948,HMDB0032935,1-(2-Thienyl)-1-butanone,n/a,C8H10OS,154.045235632,M+NH4,+,172.079059,18
172.075948,HMDB0040231,1-(5-Methyl-2-thienyl)-1-propanone,n/a,C8H10OS,154.045235632,M+NH4,+,172.079059,18
172.075948,HMDB0040589,"3-Acetyl-2,5-dimethylthiophene",n/a,C8H10OS,154.045235632,M+NH4,+,172.079059,18
172.075948,HMDB0175069,AC1L22NE,n/a,C8H11OS,155.052512568,M+NH4,+,172.07906,18
172.075948,HMDB0175071,SCHEMBL5827979,n/a,C8H11OS,155.052512568,M+NH4,+,172.07906,18
172.075948,HMDB0175067,(3-hydroxyphenyl)dimethylsulfanium,n/a,C8H11OS,155.052512568,M+NH4,+,172.07906,18
189.0784572,HMDB0038791,"2,4,6-Triethyl-1,3,5-oxadithiane",n/a,C9H18OS2,206.079906578,M+H-H2O,+,189.077207,7
189.0784572,HMDB0033584,Diethyl tartrate,n/a,C8H14O6,206.07903818,M+H-H2O,+,189.076338,11
189.0784572,HMDB0059767,"Tetrahydro-2,5-furan-diacetic acid",n/a,C8H12O5,188.068473494,M+H,+,189.075749,14
189.0784572,HMDB0157322,SCHEMBL4732887,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157321,(2E)-6-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157320,(2E)-5-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157323,3-(4-carboxybutyl)oxirane-2-carboxylic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157324,(2E)-7-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
190.0863567,HMDB0029738,Indole-3-methyl acetate,n/a,C11H11NO2,189.078978601,M+H,+,190.086255,1
190.0863567,HMDB0163575,"5-{[(3Z)-3,4,5,6-tetrahydropyridin-3-ylidene]methyl}furan-2-carbaldehyde",n/a,C11H11NO2,189.078978598,M+H,+,190.086255,1
190.0863567,HMDB0002302,Indole-3-propionic acid,n/a,C11H11NO2,189.078978601,M+H,+,190.086255,1
190.0863567,HMDB0014970,Phensuximide,C07437,C11H11NO2,189.078978601,M+H,+,190.086255,1
190.0863567,HMDB0161234,3-(1H-indol-2-yl)propanoic acid,n/a,C11H11NO2,189.078978598,M+H,+,190.086255,1
190.0863567,HMDB0061284,1-naphthoic acid,C14091,C11H8O2,172.0524295,M+NH4,+,190.086253,1
190.0863567,HMDB0001892,Menadione,C05377,C11H8O2,172.0524295,M+NH4,+,190.086253,1
190.0863567,HMDB0033765,"Methyl (Z)-2-decene-4,6,8-triynoate",C08446,C11H8O2,172.0524295,M+NH4,+,190.086253,1
190.0863567,HMDB0061682,2-Acetamido-4-methylphenyl acetate,n/a,C11H13NO3,207.089543287,M+H-H2O,+,190.086843,3
190.0863567,HMDB0060608,N-isopropylterephthalamic acid,n/a,C11H13NO3,207.089543287,M+H-H2O,+,190.086843,3
190.0863567,HMDB0163574,"(5Z)-5-{[5-(hydroxymethyl)furan-2-yl]methylidene}-2,3,4,5-tetrahydropyridin-2-ol",n/a,C11H13NO3,207.089543283,M+H-H2O,+,190.086843,3
190.0863567,HMDB0163573,"(5E)-5-{[5-(hydroxymethyl)furan-2-yl]methylidene}-2,3,4,5-tetrahydropyridin-4-ol",n/a,C11H13NO3,207.089543283,M+H-H2O,+,190.086843,3
190.0863567,HMDB0162439,"5-amino-7-hydroxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4-one",n/a,C11H13NO3,207.089543283,M+H-H2O,+,190.086843,3
190.0863567,HMDB0165489,O-Demethyl-hydrocatarnine,n/a,C11H13NO3,207.089543283,M+H-H2O,+,190.086843,3
190.0863567,HMDB0002042,3-Phenylpropionylglycine,n/a,C11H13NO3,207.089543287,M+H-H2O,+,190.086843,3
190.0863567,HMDB0000860,Phenylpropionylglycine,n/a,C11H13NO3,207.089543287,M+H-H2O,+,190.086843,3
190.0863567,HMDB0000512,N-Acetyl-L-phenylalanine,C03519,C11H13NO3,207.089543287,M+H-H2O,+,190.086843,3
190.0863567,HMDB0165491,5263-78-5,n/a,C11H13NO3,207.089543283,M+H-H2O,+,190.086843,3
190.0863567,HMDB0015165,Ethinamate,C07832,C9H13NO2,167.094628665,M+Na,+,190.083847,13
190.0863567,HMDB0167325,SCHEMBL4258315,n/a,C9H13NO2,167.094628663,M+Na,+,190.083847,13
190.0863567,HMDB0002182,Phenylephrine,C07441,C9H13NO2,167.094628665,M+Na,+,190.083847,13
190.0863567,HMDB0062266,"1-(pyridin-3-yl)butane-1,4-diol",C19582,C9H13NO2,167.094628663,M+Na,+,190.083847,13
190.0863567,HMDB0014748,Metaraminol,C07146,C9H13NO2,167.094628665,M+Na,+,190.083847,13
190.0863567,HMDB0060592,4-Hydroxynorephedrine,n/a,C9H13NO2,167.094628665,M+Na,+,190.083847,13
190.0863567,HMDB0060807,a-Methyldopamine,n/a,C9H13NO2,167.094628665,M+Na,+,190.083847,13
190.0863567,HMDB0032020,Epinine,C07453,C9H13NO2,167.094628665,M+Na,+,190.083847,13
190.0863567,HMDB0041888,Epinine,C07453,C9H13NO2,167.094628665,M+Na,+,190.083847,13
190.0863567,HMDB0062811,D-synephrine,C01869,C9H13NO2,167.094628663,M+Na,+,190.083847,13
190.0863567,HMDB0039837,2-(2-Furanyl)-3-piperidinol,n/a,C9H13NO2,167.094628665,M+Na,+,190.083847,13
