"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0032523","Succinic anhydride","HMDB0032523","7922","C19524","C1CC(=O)OC1=O","1"
"HMDB0029389","(+)-threo-2-Amino-3,4-dihydroxybutanoic acid","HMDB0029389","3914727",NA,"C(C(C(C(=O)O)N)O)O","1"
"HMDB0000034","Adenine","HMDB0000034","190","C00147","C1=NC2=C(N1)C(=NC=N2)N","1"
"HMDB0003431","L-Histidinol","HMDB0003431","165271","C00860","C1=C(NC=N1)C[C@@H](CO)N","1"
"HMDB0128943","NA","NA","NA","NA","NA","0"
"HMDB0132477","NA","NA","NA","NA","NA","0"
"HMDB0129097","NA","NA","NA","NA","NA","0"
"HMDB0168839","NA","NA","NA","NA","NA","0"
"HMDB0128916","NA","NA","NA","NA","NA","0"
"HMDB0012233","Glutarate semialdehyde","HMDB0012233","439963","C03273","C(CC=O)CC(=O)O","1"
"HMDB0029172","3-keto-2-Methylbutyrate","HMDB0029172","150996",NA,"CC(C(=O)C)C(=O)[O-]","1"
"HMDB0001865","2-Oxovaleric acid","HMDB0001865","74563","C06255","CCCC(=O)C(=O)O","1"
"HMDB0000310","Methylacetoacetic acid","HMDB0000310","7757",NA,"CC(=O)CC(=O)OC","1"
"HMDB0031643","Ethyl pyruvate","HMDB0031643","12041",NA,"CCOC(=O)C(O)=C","1"
"HMDB0000019","Alpha-ketoisovaleric acid","HMDB0000019","49","C00141","CC(C)C(=O)C(=O)O","1"
"HMDB0003771","2-Methylacetoacetic acid","HMDB0003771","150996",NA,"CC(C(=O)C)C(=O)O","1"
"HMDB0000720","Levulinic acid","HMDB0000720","11579",NA,"CC(=O)CCC(=O)O","1"
"HMDB0034466","Acetoxyacetone","HMDB0034466","11593",NA,"CC(=O)COC(=O)C","1"
"HMDB0128917","NA","NA","NA","NA","NA","0"
"HMDB0129096","NA","NA","NA","NA","NA","0"
"HMDB0129098","NA","NA","NA","NA","NA","0"
"HMDB0168838","NA","NA","NA","NA","NA","0"
"HMDB0177210","NA","NA","NA","NA","NA","0"
"HMDB0169666","NA","NA","NA","NA","NA","0"
"HMDB0177209","NA","NA","NA","NA","NA","0"
"HMDB0171727","NA","NA","NA","NA","NA","0"
"HMDB0032356","N-Lactoyl ethanolamine","HMDB0032356","95457",NA,"CC(C(=O)NCCO)O","1"
"HMDB0039499","NA","NA","NA","NA","NA","0"
"HMDB0031658","L-2-Amino-5-hydroxypentanoic acid","HMDB0031658","95562",NA,"C(CC(C(=O)O)N)CO","1"
"HMDB0039790","NA","NA","NA","NA","NA","0"
"HMDB0038974","NA","NA","NA","NA","NA","0"
"HMDB0039789","NA","NA","NA","NA","NA","0"
"HMDB0000786","Oxypurinol","HMDB0000786","4644","C07599","C1=C2C(=NC(=O)NC2=O)NN1","1"
"HMDB0000292","Xanthine","HMDB0000292","1188","C00385","C1=NC2=C(N1)C(=O)NC(=O)N2","1"
"HMDB0001182","6,8-Dihydroxypurine","HMDB0001182","83252",NA,"C1=NC(=O)C2=C(N1)NC(=O)N2","1"
"HMDB0000744","Malic acid","HMDB0000744","525","C03668","C(C(C(=O)O)O)C(=O)O","1"
"HMDB0031518","D-Malic acid","HMDB0031518","92824","C00497","C([C@H](C(=O)O)O)C(=O)O","1"
"HMDB0000156","L-Malic acid","HMDB0000156","222656","C00149","C([C@@H](C(=O)O)O)C(=O)O","1"
"HMDB0032872","Velcorin","HMDB0032872","3086",NA,"COC(=O)OC(=O)OC","1"
"HMDB0061971","NA","NA","NA","NA","NA","0"
"HMDB0000132","Guanine","HMDB0000132","764","C00242","C1=NC2=C(N1)C(=O)N=C(N2)N","1"
"HMDB0000403","2-Hydroxyadenine","HMDB0000403","76900",NA,"C1=NC2=NC(=O)NC(=C2N1)N","1"
"HMDB0000542","8-Hydroxyadenine","HMDB0000542","5355054",NA,"C1=NC2=C(C(=N1)N)NC(=O)N2","1"
"HMDB0240251","NA","NA","NA","NA","NA","0"
"HMDB0061880","NA","NA","NA","NA","NA","0"
"HMDB0059659","Trans-3-hydroxy-L-proline","HMDB0059659","440575","C05147","[H][C@]1(O)CCN[C@]1([H])C(O)=O","1"
"HMDB0002113","3-Hydroxy-L-proline","HMDB0002113","11137200","C04397","C1CN[C@H]([C@H]1O)C(=O)O","1"
"HMDB0000783","Propionylglycine","HMDB0000783","98681",NA,"CCC(=O)NCC(=O)O","1"
"HMDB0000766","N-Acetyl-L-alanine","HMDB0000766","88064",NA,"C[C@@H](C(=O)O)NC(=O)C","1"
"HMDB0000725","4-Hydroxyproline","HMDB0000725","5810","C01157","C1[C@H](CN[C@@H]1C(=O)O)O","1"
"HMDB0036576","NA","NA","NA","NA","NA","0"
"HMDB0001149","5-Aminolevulinic acid","HMDB0001149","137","C00430","C(CC(=O)O)C(=O)CN","1"
"HMDB0002104","L-Glutamic gamma-semialdehyde","HMDB0002104","193305","C01165","C(C[C@@H](C(=O)O)N)C=O","1"
"HMDB0006055","4-Hydroxy-L-proline","HMDB0006055","69248","C01015","C1[C@H](NCC1O)C(=O)O","1"
"HMDB0060460","cis-4-Hydroxy-D-proline","HMDB0060460","440014","C03440","O[C@H]1CN[C@H](C1)C(O)=O","1"
"HMDB0006272","5-Amino-2-oxopentanoic acid","HMDB0006272","439402","C01110","C(CC(=O)C(=O)O)CN","1"
"HMDB0177404","NA","NA","NA","NA","NA","0"
"HMDB0014389","Mesalazine","HMDB0014389","4075",NA,"C1=CC(=C(C=C1N)C(=O)O)O","1"
"HMDB0164041","NA","NA","NA","NA","NA","0"
"HMDB0059749","NA","NA","NA","NA","NA","0"
"HMDB0001972","3-Aminosalicylic acid","HMDB0001972","68443",NA,"C1=CC(=C(C(=C1)N)O)C(=O)O","1"
"HMDB0014378","Aminosalicylic Acid","HMDB0014378","4649","C02518","C1=CC(=C(C=C1N)O)C(=O)O","1"
"HMDB0001476","3-Hydroxyanthranilic acid","HMDB0001476","86","C00632","C1=CC(=C(C(=C1)O)N)C(=O)O","1"
"HMDB0059811","NA","NA","NA","NA","NA","0"
"HMDB0012289","Tetrahydrodipicolinate","HMDB0012289","632","C03972","C1CC(N=C(C1)C(=O)O)C(=O)O","1"
"HMDB0014447","Tranexamic Acid","HMDB0014447",NA,"C12535","NC[C@H]1CC[C@@H](CC1)C(O)=O","1"
"HMDB0033433","(S)-Homostachydrine","HMDB0033433","441447","C08283","C[N+]1(CCCC[C@H]1C(=O)[O-])C","1"
"HMDB0039651","NA","NA","NA","NA","NA","0"
"HMDB0039680","NA","NA","NA","NA","NA","0"
"HMDB0036176","NA","NA","NA","NA","NA","0"
"HMDB0037625","NA","NA","NA","NA","NA","0"
"HMDB0040526","NA","NA","NA","NA","NA","0"
"HMDB0037196","NA","NA","NA","NA","NA","0"
"HMDB0037167","NA","NA","NA","NA","NA","0"
"HMDB0039652","NA","NA","NA","NA","NA","0"
"HMDB0060682","NA","NA","NA","NA","NA","0"
"HMDB0032311","2,4-Hexadienyl acetate","HMDB0032311","5363491",NA,"C/C=C/C=C/COC(=O)C","1"
"HMDB0039673","NA","NA","NA","NA","NA","0"
"HMDB0040463","NA","NA","NA","NA","NA","0"
"HMDB0039681","NA","NA","NA","NA","NA","0"
"HMDB0033054","Ethyl isopropyl disulfide","HMDB0033054","521477",NA,"CCSSC(C)C","1"
"HMDB0033053","Ethyl propyl disulfide","HMDB0033053","35349",NA,"CCCSSCC","1"
"HMDB0031160","1-Pentanesulfenothioic acid","HMDB0031160","21251947",NA,"CCCCCSS","1"
"HMDB0000157","Hypoxanthine","HMDB0000157","790","C00262","C1=NC2=C(N1)C(=O)N=CN2","1"
"HMDB0014581","Allopurinol","HMDB0014581","2094",NA,"C1=C2C(=NC=NC2=O)NN1","1"
"HMDB0000943","Threonic acid","HMDB0000943","151152","C01620","C([C@H]([C@@H](C(=O)O)O)O)O","1"
"HMDB0062620","NA","NA","NA","NA","NA","0"
"HMDB0000613","Erythronic acid","HMDB0000613","2781043",NA,"C([C@H]([C@H](C(=O)O)O)O)O","1"
"HMDB0137818","NA","NA","NA","NA","NA","0"
"HMDB0183470","NA","NA","NA","NA","NA","0"
"HMDB0060348","Maleylacetic acid","HMDB0060348","5280500","C02222","OC(=O)CC(=O)\C=C/C(O)=O","1"
"HMDB0031210","Zymonic acid","HMDB0031210","71436380",NA,"CC1(OC(=O)C(O)=C1)C(O)=O","1"
"HMDB0037759","NA","NA","NA","NA","NA","0"
"HMDB0014273","NA","NA","NA","NA","NA","0"
"HMDB0000044","Ascorbic acid","HMDB0000044","54670067","C01041","C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O","1"
"HMDB0031193","1,2,3-Propanetricarboxylic acid","HMDB0031193","14925","C19806","C(C(CC(=O)O)C(=O)O)C(=O)O","1"
"HMDB0006355","D-Glucurono-6,3-lactone","HMDB0006355","439782","C02670","[C@H]1([C@@H]2[C@@H]([C@H](C(=O)O2)O)O[C@H]1O)O","1"
"HMDB0160667","NA","NA","NA","NA","NA","0"
"HMDB0160666","NA","NA","NA","NA","NA","0"
"HMDB0160406","NA","NA","NA","NA","NA","0"
"HMDB0160407","NA","NA","NA","NA","NA","0"
"HMDB0000694","L-2-Hydroxyglutaric acid","HMDB0000694","439939","C03196","C(CC(=O)O)[C@@H](C(=O)O)O","1"
"HMDB0000428","3-Hydroxyglutaric acid","HMDB0000428","181976",NA,"C(C(CC(=O)O)O)C(=O)O","1"
"HMDB0000426","Citramalic acid","HMDB0000426","441696","C00815","CC(CC(=O)O)(C(=O)O)O","1"
"HMDB0000606","D-2-Hydroxyglutaric acid","HMDB0000606","439391","C01087","C(CC(=O)O)[C@H](C(=O)O)O","1"
"HMDB0059655","2-Hydroxyglutarate","HMDB0059655","43","C02630","OC(CCC(O)=O)C(O)=O","1"
"HMDB0001900","Ribonolactone","HMDB0001900","111064","C02674","C([C@@H]1[C@H]([C@H](C(=O)O1)O)O)O","1"
"HMDB0161319","NA","NA","NA","NA","NA","0"
"HMDB0011676","D-Xylono-1,5-lactone","HMDB0011676","439692","C02266","C1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O","1"
"HMDB0061190","NA","NA","NA","NA","NA","0"
"HMDB0062739","NA","NA","NA","NA","NA","0"
"HMDB0160668","NA","NA","NA","NA","NA","0"
"HMDB0041392","NA","NA","NA","NA","NA","0"
"HMDB0033912","2-Propenyl propyl disulfide","HMDB0033912","16591",NA,"CCCSSCC=C","1"
"HMDB0038890","NA","NA","NA","NA","NA","0"
"HMDB0001566","3-Methylguanine","HMDB0001566","76292","C02230","CN1C2=C(C(=O)N=C1N)NC=N2","1"
"HMDB0000897","7-Methylguanine","HMDB0000897","11361","C02242","CN1C=NC2=C1C(=O)N=C(N2)N","1"
"HMDB0006040","N2-Methylguanine","HMDB0006040","24828","C04153","CNC1=NC(=O)C2=C(N1)N=CN2","1"
"HMDB0003282","1-Methylguanine","HMDB0003282","70315","C04152","CN1C(=O)C2=C(N=CN2)N=C1N","1"
"HMDB0011657","2,6-Diamino-4-hydroxy-5-N-methylformamidopyrimidine","HMDB0011657","135398708","C04744","CN(C=O)C1=C(NC(=NC1=O)N)N","1"
"HMDB0000232","Quinolinic acid","HMDB0000232","1066","C03722","C1=CC(=C(N=C1)C(=O)O)C(=O)O","1"
"HMDB0033161","2,6-Pyridinedicarboxylic acid","HMDB0033161","10367",NA,"C1=CC(=NC(=C1)C(=O)O)C(=O)O","1"
"HMDB0185628","NA","NA","NA","NA","NA","0"
"HMDB0001330","2-Amino-3-carboxymuconic acid semialdehyde","HMDB0001330","5280673","C04409","C(=C\C(=C(/C(=O)O)\N)\C(=O)O)\C=O","1"
"HMDB0062578","NA","NA","NA","NA","NA","0"
"HMDB0060260","NA","NA","NA","NA","NA","0"
"HMDB0001552","2-Keto-glutaramic acid","HMDB0001552","48","C00940","C(CC(=O)N)C(=O)C(=O)O","1"
"HMDB0013988","N-Deschlorobenzoyl indomethacin","HMDB0013988","76151",NA,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)O","1"
"HMDB0038339","NA","NA","NA","NA","NA","0"
"HMDB0033436","Nigellimine N-oxide","HMDB0033436","69131015",NA,"COC1=C(OC)C=C2C(C)=N(=O)C=CC2=C1","1"
"HMDB0038338","NA","NA","NA","NA","NA","0"
"HMDB0139875","NA","NA","NA","NA","NA","0"
"HMDB0033763","Ethyl N-methylanthranilate","HMDB0033763","101365",NA,"CCOC(=O)C1=CC=CC=C1NC","1"
"HMDB0041931","NA","NA","NA","NA","NA","0"
"HMDB0029223","alpha-Methylphenylalanine","HMDB0029223","108055",NA,"CC(CC1=CC=CC=C1)(C(=O)O)N","1"
"HMDB0029224","N-methylphenylalanine","HMDB0029224","4657542",NA,"CNC(CC1=CC=CC=C1)C(=O)O","1"
"HMDB0042012","NA","NA","NA","NA","NA","0"
"HMDB0030372","Maltoxazine","HMDB0030372","13875298",NA,"O=C1CCC2=C1N1CCCC1OC2","1"
"HMDB0040021","NA","NA","NA","NA","NA","0"
"HMDB0001189","2(N)-Methyl-norsalsolinol","HMDB0001189","37764",NA,"CN1CCC2=CC(=C(C=C2C1)O)O","1"
"HMDB0005199","(R)-Salsolinol","HMDB0005199","54456","C09642","CC1C2=CC(=C(C=C2CCN1)O)O","1"
"HMDB0031811","3,5-Dimethylphenyl methylcarbamate","HMDB0031811","17563","C18771","CC1=CC(=CC(=C1)OC(=O)NC)C","1"
"HMDB0039655","NA","NA","NA","NA","NA","0"
"HMDB0029034","Serylasparagine","HMDB0029034","7016076",NA,"NC(CO)C(=O)NC(CC(N)=O)C(O)=O","1"
"HMDB0028740","Asparaginyl-Serine","HMDB0028740","71423722",NA,"NC(CC(N)=O)C(=O)NC(CO)C(O)=O","1"
"HMDB0032401","(+/-)-3-[(2-methyl-3-furyl)thio]-2-butanone","HMDB0032401","12980878",NA,"CC1=C(C=CO1)SC(C)C(=O)C","1"
"HMDB0001539","Asymmetric dimethylarginine","HMDB0001539","123831","C03626","CN(C)C(=NCCC[C@@H](C(=O)O)N)N","1"
"HMDB0003334","Symmetric dimethylarginine","HMDB0003334","169148",NA,"CNC(=NC)NCCC[C@@H](C(=O)O)N","1"
"HMDB0164284","NA","NA","NA","NA","NA","0"
"HMDB0164282","NA","NA","NA","NA","NA","0"
"HMDB0164283","NA","NA","NA","NA","NA","0"
"HMDB0164280","NA","NA","NA","NA","NA","0"
"HMDB0164279","NA","NA","NA","NA","NA","0"
"HMDB0164281","NA","NA","NA","NA","NA","0"
"HMDB0000933","Traumatic acid","HMDB0000933","5283028","C16308","C(CCCCC(=O)O)CCC/C=C/C(=O)O","1"
"HMDB0030994","5-Heptyltetrahydro-2-oxo-3-furancarboxylic acid","HMDB0030994","18371062",NA,"CCCCCCCC1CC(C(=O)O1)C(=O)O","1"
"HMDB0037816","NA","NA","NA","NA","NA","0"
"HMDB0037135","NA","NA","NA","NA","NA","0"
"HMDB0032871","Sedanonic acid","HMDB0032871","12367058",NA,"CCCCC(=O)C1CCCC=C1C(=O)O","1"
"HMDB0032797","Jasmonic acid","HMDB0032797","5281166","C08491","CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)O","1"
"HMDB0037104","NA","NA","NA","NA","NA","0"
"HMDB0041573","NA","NA","NA","NA","NA","0"
"HMDB0037735","NA","NA","NA","NA","NA","0"
"HMDB0033102","Dihydro-3-(2-octenyl)-2,5-furandione","HMDB0033102","5362689",NA,"CCCCC/C=C/CC1CC(=O)OC1=O","1"
"HMDB0037642","NA","NA","NA","NA","NA","0"
"HMDB0039669","NA","NA","NA","NA","NA","0"
"HMDB0033640","7-Methyl-3-methylene-1,6,7-octanetriol","HMDB0033640","10607654",NA,"CC(C)(C(CCC(=C)CCO)O)O","1"
"HMDB0038186","NA","NA","NA","NA","NA","0"
"HMDB0010725","(R)-3-Hydroxydecanoic acid","HMDB0010725","5312798",NA,"CCCCCCC[C@H](CC(=O)O)O","1"
"HMDB0040329","NA","NA","NA","NA","NA","0"
"HMDB0034783","cis-p-Menthane-1,7,8-triol","HMDB0034783","126863",NA,"CC(C)(C1CCC(CC1)(CO)O)O","1"
"HMDB0033574","(1R,2R,4R,8R)-p-Menthane-2,8,9-triol","HMDB0033574","73809747",NA,"CC1CCC(CC1O)C(C)(O)CO","1"
"HMDB0033201","9-Hydroxydecanoic acid","HMDB0033201","4575239",NA,"CC(CCCCCCCC(=O)O)O","1"
"HMDB0039668","NA","NA","NA","NA","NA","0"
"HMDB0039470","NA","NA","NA","NA","NA","0"
"HMDB0039893","NA","NA","NA","NA","NA","0"
"HMDB0180105","NA","NA","NA","NA","NA","0"
"HMDB0180106","NA","NA","NA","NA","NA","0"
"HMDB0180104","NA","NA","NA","NA","NA","0"
"HMDB0179930","NA","NA","NA","NA","NA","0"
"HMDB0179931","NA","NA","NA","NA","NA","0"
"HMDB0179932","NA","NA","NA","NA","NA","0"
"HMDB0179929","NA","NA","NA","NA","NA","0"
"HMDB0180588","NA","NA","NA","NA","NA","0"
"HMDB0180587","NA","NA","NA","NA","NA","0"
"HMDB0180586","NA","NA","NA","NA","NA","0"
"HMDB0041600","NA","NA","NA","NA","NA","0"
"HMDB0179928","NA","NA","NA","NA","NA","0"
"HMDB0002203","3-Hydroxycapric acid","HMDB0002203","26612",NA,"CCCCCCCC(CC(=O)O)O","1"
"HMDB0094656","2-Hydroxydecanoate","HMDB0094656","5312797",NA,"CCCCCCCC[C@H](O)C(O)=O","1"
"HMDB0180585","NA","NA","NA","NA","NA","0"
"HMDB0180589","NA","NA","NA","NA","NA","0"
"HMDB0094651","PyroGlu-Val","HMDB0094651","152416",NA,"CC(C)[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(O)=O","1"
"HMDB0029018","Prolyl-Hydroxyproline","HMDB0029018","3952518",NA,"OC1CC(N(C1)C(=O)C1CCCN1)C(O)=O","1"
"HMDB0028871","Hydroxyprolyl-Proline","HMDB0028871","61156945",NA,"OC1CNC(C1)C(=O)N1CCCC1C(O)=O","1"
"HMDB0006695","Prolylhydroxyproline","HMDB0006695","11902892",NA,"C1C[C@H]([NH2+]C1)C(=O)N2C[C@@H](C[C@H]2C(=O)[O-])O","1"
"HMDB0040573","NA","NA","NA","NA","NA","0"
"HMDB0060747","NA","NA","NA","NA","NA","0"
"HMDB0011754","Methyldopa","HMDB0011754","38853","C07194","C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N","1"
"HMDB0001434","3-Methoxytyrosine","HMDB0001434","1670",NA,"COC1=C(C=CC(=C1)CC(C(=O)O)N)O","1"
"HMDB0011172","gamma-Glutamylvaline","HMDB0011172","7015683",NA,"CC(C)[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"HMDB0029162","NA","NA","NA","NA","NA","0"
"HMDB0028756","Aspartyl-Isoleucine","HMDB0028756","9899628",NA,"CCC(C)C(NC(=O)C(N)CC(O)=O)C(O)=O","1"
"HMDB0028903","Isoleucyl-Aspartate","HMDB0028903","44298592",NA,"CCC(C)C(N)C(=O)NC(CC(O)=O)C(O)=O","1"
"HMDB0028925","Leucyl-Aspartate","HMDB0028925","7019087",NA,"CC(C)CC(N)C(=O)NC(CC(O)=O)C(O)=O","1"
"HMDB0028832","Glutamylvaline","HMDB0028832","6992567",NA,"CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N","1"
"HMDB0059717","NA","NA","NA","NA","NA","0"
"HMDB0029126","Valyl-Glutamate","HMDB0029126","7009623",NA,"CC(C)C(N)C(=O)NC(CCC(O)=O)C([O-])=O","1"
"HMDB0028757","Aspartyl-Leucine","HMDB0028757","6992367",NA,"CC(C)CC(NC(=O)C(N)CC(O)=O)C(O)=O","1"
"HMDB0011166","L-beta-aspartyl-L-leucine","HMDB0011166","3549397",NA,"CC(C)CC(C(=O)O)NC(=O)CC(C(=O)O)N","1"
"HMDB0151781","NA","NA","NA","NA","NA","0"
"HMDB0151783","NA","NA","NA","NA","NA","0"
"HMDB0151788","NA","NA","NA","NA","NA","0"
"HMDB0151787","NA","NA","NA","NA","NA","0"
"HMDB0151784","NA","NA","NA","NA","NA","0"
"HMDB0035016","2-Phenylethyl pentanoate","HMDB0035016","81964",NA,"CCCCC(=O)OCCC1=CC=CC=C1","1"
"HMDB0132932","NA","NA","NA","NA","NA","0"
"HMDB0132940","NA","NA","NA","NA","NA","0"
"HMDB0151780","NA","NA","NA","NA","NA","0"
"HMDB0001925","Ibuprofen","HMDB0001925","3672","C01588","CC(C)CC1=CC=C(C=C1)C(C)C(=O)O","1"
"HMDB0034472","3-Phenylpropyl 2-methylpropanoate","HMDB0034472","7662","C02008","CC(C)C(=O)OCCCC1=CC=CC=C1","1"
"HMDB0034470","2-Phenylpropyl isobutyrate","HMDB0034470","576240",NA,"CC(C)C(=O)OCC(C)C1=CC=CC=C1","1"
"HMDB0038605","NA","NA","NA","NA","NA","0"
"HMDB0040431","NA","NA","NA","NA","NA","0"
"HMDB0036391","NA","NA","NA","NA","NA","0"
"HMDB0036025","2,4,6-Trimethyl-4-phenyl-1,3-dioxane","HMDB0036025","107381",NA,"CC1CC(OC(O1)C)(C)C2=CC=CC=C2","1"
"HMDB0037194","NA","NA","NA","NA","NA","0"
"HMDB0034469","2-Phenylpropyl butyrate","HMDB0034469","576263",NA,"CCCC(=O)OCC(C)C1=CC=CC=C1","1"
"HMDB0037623","NA","NA","NA","NA","NA","0"
"HMDB0036240","NA","NA","NA","NA","NA","0"
"HMDB0035017","2-Phenylethyl 3-methylbutanoate","HMDB0035017","8792",NA,"CC(C)CC(=O)OCCC1=CC=CC=C1","1"
"HMDB0037720","NA","NA","NA","NA","NA","0"
"HMDB0035008","3-Methylbutyl phenylacetate","HMDB0035008","7600",NA,"CC(C)CCOC(=O)CC1=CC=CC=C1","1"
"HMDB0036386","NA","NA","NA","NA","NA","0"
"HMDB0033196","(E)-6-Methyl-6-(5-methyl-2-furanyl)-3-hepten-2-one","HMDB0033196","21767560",NA,"CC1=CC=C(O1)C(C)(C)C/C=C/C(=O)C","1"
"HMDB0037604","NA","NA","NA","NA","NA","0"
"HMDB0029669","Eremopetasinorone A","HMDB0029669","85167039",NA,"CC1C(=O)CCC2CC(=CC12C)C(C)=O","1"
"HMDB0035181","xi-8,9-Dehydrotheaspirone","HMDB0035181","44147198",NA,"CC1=CCC2(O1)C(=CC(=O)CC2(C)C)C","1"
"HMDB0039101","NA","NA","NA","NA","NA","0"
"HMDB0034556","3-Acetoxy-3-methyl-1-phenylbutane","HMDB0034556","7633",NA,"CC(=O)OC(C)(C)CCC1=CC=CC=C1","1"
"HMDB0032176","Benzyl hexanoate","HMDB0032176","23367",NA,"CCCCCC(=O)OCC1=CC=CC=C1","1"
"HMDB0163212","NA","NA","NA","NA","NA","0"
"HMDB0151805","NA","NA","NA","NA","NA","0"
"HMDB0151793","NA","NA","NA","NA","NA","0"
"HMDB0151794","NA","NA","NA","NA","NA","0"
"HMDB0151789","NA","NA","NA","NA","NA","0"
