"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0015441","Aprobarbital","HMDB0015441","6464","C07826","CC(C)C1(C(=O)NC(=O)NC1=O)CC=C","1"
"HMDB0040573","NA","NA","NA","NA","NA","0"
"HMDB0006695","Prolylhydroxyproline","HMDB0006695","11902892",NA,"C1C[C@H]([NH2+]C1)C(=O)N2C[C@@H](C[C@H]2C(=O)[O-])O","1"
"HMDB0094651","PyroGlu-Val","HMDB0094651","152416",NA,"CC(C)[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(O)=O","1"
"HMDB0029018","Prolyl-Hydroxyproline","HMDB0029018","3952518",NA,"OC1CC(N(C1)C(=O)C1CCCN1)C(O)=O","1"
"HMDB0028871","Hydroxyprolyl-Proline","HMDB0028871","61156945",NA,"OC1CNC(C1)C(=O)N1CCCC1C(O)=O","1"
"HMDB0151782","NA","NA","NA","NA","NA","0"
"HMDB0151795","NA","NA","NA","NA","NA","0"
"HMDB0037292","NA","NA","NA","NA","NA","0"
"HMDB0059683","NA","NA","NA","NA","NA","0"
"HMDB0059677","NA","NA","NA","NA","NA","0"
"HMDB0059697","NA","NA","NA","NA","NA","0"
"HMDB0062063","NA","NA","NA","NA","NA","0"
"HMDB0031855","5-Methyl-2-phenyl-2-hexenal","HMDB0031855","5370602",NA,"CC(C)C/C=C(/C=O)\C1=CC=CC=C1","1"
"HMDB0028700","Alanyl-Valine","HMDB0028700","96799",NA,"CC(C)[C@H](NC(=O)[C@H](C)N)C(O)=O","1"
"HMDB0000446","N-Alpha-acetyllysine","HMDB0000446","192590","C12989","CC(=O)NC(CCCCN)C(=O)O","1"
"HMDB0029120","Valyl-Alanine","HMDB0029120","6992638",NA,"CC(C)C(N)C(=O)NC(C)C(O)=O","1"
"HMDB0000759","Glycylleucine","HMDB0000759","92843","C02155","CC(C)C[C@@H](C(=O)O)NC(=O)CN","1"
"HMDB0000206","N6-Acetyl-L-lysine","HMDB0000206","92832","C02727","CC(=O)NCCCC[C@@H](C(=O)O)N","1"
"HMDB0028844","Glycyl-Isoleucine","HMDB0028844","88079",NA,"CCC(C)C(NC(=O)CN)C(O)=O","1"
"HMDB0028907","Isoleucyl-Glycine","HMDB0028907","6992869",NA,"CCC(C)C(N)C(=O)NCC(O)=O","1"
"HMDB0028929","Leucyl-Glycine","HMDB0028929","97364",NA,"CC(C)CC(N)C(=O)NCC(O)=O","1"
"HMDB0172928","NA","NA","NA","NA","NA","0"
"HMDB0172925","NA","NA","NA","NA","NA","0"
"HMDB0032561","1,3-Diphenyl-2-propanone","HMDB0032561","7593",NA,"C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2","1"
"HMDB0035896","Lactaroviolin","HMDB0035896","123595","C09696","CC1=C2C=CC(=C2C=C(C=C1)C(=C)C)C=O","1"
"HMDB0032041","1,3-Diphenyl-1-propanone","HMDB0032041","64802",NA,"C1=CC=C(C=C1)CCC(=O)C2=CC=CC=C2","1"
"HMDB0032526","(Z)-8-Tetradecenal","HMDB0032526","5283368",NA,"CCCC/C=C/CCCCCCCC=O","1"
"HMDB0032525","Tetradec-2-enal","HMDB0032525","5283366",NA,"CCCCCCCCCCC/C=C/C=O","1"
"HMDB0172395","NA","NA","NA","NA","NA","0"
"HMDB0172394","NA","NA","NA","NA","NA","0"
"HMDB0172393","NA","NA","NA","NA","NA","0"
"HMDB0176318","NA","NA","NA","NA","NA","0"
"HMDB0032318","Hexanal octane-1,3-diol acetal","HMDB0032318","526993",NA,"CCCCCC1CCOC(O1)CCCCC","1"
"HMDB0038969","NA","NA","NA","NA","NA","0"
"HMDB0033788","Ethyl dodecanoate","HMDB0033788","7800",NA,"CCCCCCCCCCCC(=O)OCC","1"
"HMDB0034461","Heptyl heptanoate","HMDB0034461","69350",NA,"CCCCCCCOC(=O)CCCCCC","1"
"HMDB0037495","NA","NA","NA","NA","NA","0"
"HMDB0038034","NA","NA","NA","NA","NA","0"
"HMDB0031072","12-Methyltridecanoic acid","HMDB0031072","520298",NA,"CC(C)CCCCCCCCCCC(=O)O","1"
"HMDB0037312","NA","NA","NA","NA","NA","0"
"HMDB0036216","hexyl octanoate","HMDB0036216","14228","C13798","CCCCCCCC(=O)OCCCCCC","1"
"HMDB0002221","2,6,10-Trimethylundecanoic acid","HMDB0002221","3047764",NA,"CC(C)CCCC(C)CCCC(C)C(=O)O","1"
"HMDB0032548","Undecanal propyleneglycol acetal","HMDB0032548","229153",NA,"CCCCCCCCCCC1OCC(O1)C","1"
"HMDB0059865","NA","NA","NA","NA","NA","0"
"HMDB0061781","NA","NA","NA","NA","NA","0"
"HMDB0000806","Myristic acid","HMDB0000806","11005","C06424","CCCCCCCCCCCCCC(=O)O","1"
"HMDB0041572","NA","NA","NA","NA","NA","0"
"HMDB0033601","Dihydrojasmonic acid","HMDB0033601","107126",NA,"CCCCCC1C(CCC1=O)CC(=O)O","1"
"HMDB0035085","Vulgarole","HMDB0035085","101416067",NA,"CC(=O)OC1C(O)C2CCC1(C)C2(C)C","1"
"HMDB0029388","Cucurbic acid","HMDB0029388","6123064",NA,"CC/C=C/CC1C(CCC1O)CC(=O)O","1"
"HMDB0037326","Traumatin","HMDB0037326","5312889","C16309","OC(=O)CCCCCCCC\C=C\C=O","1"
"HMDB0041613","Bis(1-methylethyl) hexanedioate","HMDB0041613","23368","C14523","CC(C)OC(=O)CCCCC(=O)OC(C)C","1"
"HMDB0041614","NA","NA","NA","NA","NA","0"
"HMDB0030143","Talaromycin A","HMDB0030143","13778220",NA,"CCC1CCC2(CC(C(CO2)CO)O)OC1","1"
"HMDB0000623","Dodecanedioic acid","HMDB0000623","12736","C02678","C(CCCCCC(=O)O)CCCCC(=O)O","1"
"HMDB0038259","NA","NA","NA","NA","NA","0"
"HMDB0032342","Isobornyl isobutyrate","HMDB0032342","11264589",NA,"CC(C)C(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C","1"
"HMDB0032053","alpha-Terpineol butanoate","HMDB0032053","578423",NA,"CCCC(=O)OC(C)(C)C1CCC(=CC1)C","1"
"HMDB0030427","Linalyl butyrate","HMDB0030427","62321",NA,"CCCC(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0038260","NA","NA","NA","NA","NA","0"
"HMDB0038246","NA","NA","NA","NA","NA","0"
"HMDB0036424","NA","NA","NA","NA","NA","0"
"HMDB0037814","NA","NA","NA","NA","NA","0"
"HMDB0032524","Terpinyl isobutyrate","HMDB0032524","522673",NA,"CC1=CCC(CC1)C(C)(C)OC(=O)C(C)C","1"
"HMDB0031015","Ethyl (2E,6Z)-dodecadienoate","HMDB0031015","6438206",NA,"CCCCC/C=C\CC/C=C/C(=O)OCC","1"
"HMDB0030426","Linalyl isobutyrate","HMDB0030426","6532",NA,"CC(C)C(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0000560","5,8-Tetradecadienoic acid","HMDB0000560","5312409",NA,"CCCCC/C=C\C/C=C\CCCC(=O)O","1"
"HMDB0039129","NA","NA","NA","NA","NA","0"
"HMDB0159801","NA","NA","NA","NA","NA","0"
"HMDB0159802","NA","NA","NA","NA","NA","0"
"HMDB0176319","NA","NA","NA","NA","NA","0"
"HMDB0176320","NA","NA","NA","NA","NA","0"
"HMDB0159803","NA","NA","NA","NA","NA","0"
"HMDB0159799","NA","NA","NA","NA","NA","0"
"HMDB0159800","NA","NA","NA","NA","NA","0"
"HMDB0030982","6-Ketomyristic acid","HMDB0030982","454063",NA,"CCCCCCCCC(=O)CCCCC(=O)O","1"
"HMDB0010730","3-Oxotetradecanoic acid","HMDB0010730","454064",NA,"CCCCCCCCCCCC(=O)CC(=O)O","1"
"HMDB0032370","L-Menthyl (R,S)-3-hydroxybutyrate","HMDB0032370","10220444",NA,"C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CC(C)O)C(C)C","1"
"HMDB0159614","NA","NA","NA","NA","NA","0"
"HMDB0159613","NA","NA","NA","NA","NA","0"
"HMDB0159611","NA","NA","NA","NA","NA","0"
"HMDB0159610","NA","NA","NA","NA","NA","0"
"HMDB0159612","NA","NA","NA","NA","NA","0"
"HMDB0159609","NA","NA","NA","NA","NA","0"
"HMDB0168123","NA","NA","NA","NA","NA","0"
"HMDB0032153","Acetaldehyde diisoamyl acetal","HMDB0032153","83036",NA,"CC(C)CCOC(C)OCCC(C)C","1"
"HMDB0037310","NA","NA","NA","NA","NA","0"
"HMDB0168122","NA","NA","NA","NA","NA","0"
"HMDB0039974","NA","NA","NA","NA","NA","0"
"HMDB0035133","3,7-Dimethyl-3-octene-1,2,6,7-tetrol","HMDB0035133","15885840",NA,"C\C(=C/CC(O)C(C)(C)O)C(O)CO","1"
"HMDB0039053","NA","NA","NA","NA","NA","0"
"HMDB0033642","(2xi,3xi,6E)-3,7-Dimethyl-6-octene-1,2,3,8-tetrol","HMDB0033642","10608259",NA,"C/C(=C\CCC(C)(C(CO)O)O)/CO","1"
"HMDB0033217","(2xi,6xi)-7-Methyl-3-methylene-1,2,6,7-octanetetrol","HMDB0033217","15382184",NA,"CC(C)(C(CCC(=C)C(CO)O)O)O","1"
"HMDB0040705","NA","NA","NA","NA","NA","0"
"HMDB0059729","NA","NA","NA","NA","NA","0"
"HMDB0032472","Polyethylene, oxidized","HMDB0032472","24847855",NA,"CC(C(CCCCC=O)O)C(=O)CCC(=O)O","1"
"HMDB0062248","NA","NA","NA","NA","NA","0"
"HMDB0094671","NA","NA","NA","NA","NA","0"
"HMDB0062243","NA","NA","NA","NA","NA","0"
"HMDB0000499","5-Tetradecenoic acid","HMDB0000499","5282740",NA,"CCCCCCCC/C=C/CCCC(=O)O","1"
"HMDB0037189","NA","NA","NA","NA","NA","0"
"HMDB0037188","NA","NA","NA","NA","NA","0"
"HMDB0031073","12-Methyl-13-tridecanolide","HMDB0031073","534607",NA,"CC1CCCCCCCCCCC(=O)OC1","1"
"HMDB0034561","Houttuynin","HMDB0034561","14443308","C16947","CCCCCCCCCCCC(=O)CC=O","1"
"HMDB0038056","NA","NA","NA","NA","NA","0"
"HMDB0030921","(R)-14-Methyloxacyclotetradecan-2-one","HMDB0030921","543405",NA,"CC1CCCCCCCCCCCC(=O)O1","1"
"HMDB0031029","Ethyl (E)-2-dodecenoate","HMDB0031029","11287580",NA,"CCCCCCCCC/C=C/C(=O)OCC","1"
"HMDB0037633","NA","NA","NA","NA","NA","0"
"HMDB0010732","trans-Tetra-dec-2-enoic acid","HMDB0010732","5282738",NA,"CCCCCCCCCCC/C=C/C(=O)O","1"
"HMDB0005051","Tsuzuic acid","HMDB0005051","5312399",NA,"CCCCCCCCC/C=C\CCC(=O)O","1"
"HMDB0002000","Myristoleic acid","HMDB0002000","5281119","C08322","CCCC/C=C\CCCCCCCC(=O)O","1"
"HMDB0000521","5Z-Tetradecenoic acid","HMDB0000521","5312400",NA,"CCCCCCCC/C=C\CCCC(=O)O","1"
"HMDB0037227","NA","NA","NA","NA","NA","0"
"HMDB0037228","NA","NA","NA","NA","NA","0"
"HMDB0037369","NA","NA","NA","NA","NA","0"
"HMDB0061991","NA","NA","NA","NA","NA","0"
"HMDB0032152","Acetaldehyde di-cis-3-hexenyl acetal","HMDB0032152","5367767",NA,"CC/C=C\CCOC(OCC/C=C\CC)C","1"
"HMDB0032321","2-Hexenyl octanoate","HMDB0032321","5365136",NA,"CCCCCCCC(=O)OC/C=C/CCC","1"
"HMDB0040228","NA","NA","NA","NA","NA","0"
"HMDB0171056","NA","NA","NA","NA","NA","0"
"HMDB0176323","NA","NA","NA","NA","NA","0"
"HMDB0176321","NA","NA","NA","NA","NA","0"
"HMDB0176322","NA","NA","NA","NA","NA","0"
"HMDB0176324","NA","NA","NA","NA","NA","0"
"HMDB0061656","3-hydroxytetradecanoic acid","HMDB0061656","5312869",NA,"CCCCCCCCCCC[C@H](O)CC(O)=O","1"
"HMDB0010731","(R)-3-Hydroxy-tetradecanoic acid","HMDB0010731","5288266",NA,"CCCCCCCCCCC[C@H](CC(=O)O)O","1"
"HMDB0002261","2-Hydroxymyristic acid","HMDB0002261","1563",NA,"CCCCCCCCCCCCC(C(=O)O)O","1"
"HMDB0094672","NA","NA","NA","NA","NA","0"
"HMDB0059850","NA","NA","NA","NA","NA","0"
"HMDB0171057","NA","NA","NA","NA","NA","0"
"HMDB0032417","3-(L-Menthoxy)-2-methylpropane-1,2-diol","HMDB0032417","16734862",NA,"CC1CCC(C(C1)OCC(C)(CO)O)C(C)C","1"
"HMDB0028925","Leucyl-Aspartate","HMDB0028925","7019087",NA,"CC(C)CC(N)C(=O)NC(CC(O)=O)C(O)=O","1"
"HMDB0011166","L-beta-aspartyl-L-leucine","HMDB0011166","3549397",NA,"CC(C)CC(C(=O)O)NC(=O)CC(C(=O)O)N","1"
"HMDB0028757","Aspartyl-Leucine","HMDB0028757","6992367",NA,"CC(C)CC(NC(=O)C(N)CC(O)=O)C(O)=O","1"
"HMDB0028756","Aspartyl-Isoleucine","HMDB0028756","9899628",NA,"CCC(C)C(NC(=O)C(N)CC(O)=O)C(O)=O","1"
"HMDB0028903","Isoleucyl-Aspartate","HMDB0028903","44298592",NA,"CCC(C)C(N)C(=O)NC(CC(O)=O)C(O)=O","1"
"HMDB0029126","Valyl-Glutamate","HMDB0029126","7009623",NA,"CC(C)C(N)C(=O)NC(CCC(O)=O)C([O-])=O","1"
"HMDB0011172","gamma-Glutamylvaline","HMDB0011172","7015683",NA,"CC(C)[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"HMDB0029162","NA","NA","NA","NA","NA","0"
"HMDB0028832","Glutamylvaline","HMDB0028832","6992567",NA,"CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N","1"
"HMDB0059717","NA","NA","NA","NA","NA","0"
"HMDB0151784","NA","NA","NA","NA","NA","0"
"HMDB0151780","NA","NA","NA","NA","NA","0"
"HMDB0151794","NA","NA","NA","NA","NA","0"
"HMDB0151781","NA","NA","NA","NA","NA","0"
"HMDB0151783","NA","NA","NA","NA","NA","0"
"HMDB0151789","NA","NA","NA","NA","NA","0"
"HMDB0151790","NA","NA","NA","NA","NA","0"
"HMDB0151792","NA","NA","NA","NA","NA","0"
"HMDB0151788","NA","NA","NA","NA","NA","0"
"HMDB0151787","NA","NA","NA","NA","NA","0"
"HMDB0151786","NA","NA","NA","NA","NA","0"
"HMDB0151785","NA","NA","NA","NA","NA","0"
"HMDB0132940","NA","NA","NA","NA","NA","0"
"HMDB0001925","Ibuprofen","HMDB0001925","3672","C01588","CC(C)CC1=CC=C(C=C1)C(C)C(=O)O","1"
"HMDB0035016","2-Phenylethyl pentanoate","HMDB0035016","81964",NA,"CCCCC(=O)OCCC1=CC=CC=C1","1"
"HMDB0036386","NA","NA","NA","NA","NA","0"
"HMDB0035008","3-Methylbutyl phenylacetate","HMDB0035008","7600",NA,"CC(C)CCOC(=O)CC1=CC=CC=C1","1"
"HMDB0034472","3-Phenylpropyl 2-methylpropanoate","HMDB0034472","7662","C02008","CC(C)C(=O)OCCCC1=CC=CC=C1","1"
"HMDB0034470","2-Phenylpropyl isobutyrate","HMDB0034470","576240",NA,"CC(C)C(=O)OCC(C)C1=CC=CC=C1","1"
"HMDB0038605","NA","NA","NA","NA","NA","0"
"HMDB0040431","Hexyl benzoate","HMDB0040431","23235","C14716","CCCCCCOC(=O)C1=CC=CC=C1","1"
"HMDB0036391","NA","NA","NA","NA","NA","0"
"HMDB0036025","2,4,6-Trimethyl-4-phenyl-1,3-dioxane","HMDB0036025","107381",NA,"CC1CC(OC(O1)C)(C)C2=CC=CC=C2","1"
"HMDB0037194","NA","NA","NA","NA","NA","0"
"HMDB0034469","2-Phenylpropyl butyrate","HMDB0034469","576263",NA,"CCCC(=O)OCC(C)C1=CC=CC=C1","1"
"HMDB0034556","3-Acetoxy-3-methyl-1-phenylbutane","HMDB0034556","7633",NA,"CC(=O)OC(C)(C)CCC1=CC=CC=C1","1"
"HMDB0033196","(E)-6-Methyl-6-(5-methyl-2-furanyl)-3-hepten-2-one","HMDB0033196","21767560",NA,"CC1=CC=C(O1)C(C)(C)C/C=C/C(=O)C","1"
"HMDB0037604","NA","NA","NA","NA","NA","0"
"HMDB0029669","Eremopetasinorone A","HMDB0029669","85167039",NA,"CC1C(=O)CCC2CC(=CC12C)C(C)=O","1"
"HMDB0035181","xi-8,9-Dehydrotheaspirone","HMDB0035181","44147198",NA,"CC1=CCC2(O1)C(=CC(=O)CC2(C)C)C","1"
"HMDB0039101","NA","NA","NA","NA","NA","0"
"HMDB0037623","NA","NA","NA","NA","NA","0"
"HMDB0036240","NA","NA","NA","NA","NA","0"
"HMDB0132932","NA","NA","NA","NA","NA","0"
"HMDB0163212","NA","NA","NA","NA","NA","0"
"HMDB0151805","NA","NA","NA","NA","NA","0"
"HMDB0151793","NA","NA","NA","NA","NA","0"
"HMDB0151791","NA","NA","NA","NA","NA","0"
"HMDB0037720","NA","NA","NA","NA","NA","0"
"HMDB0032176","Benzyl hexanoate","HMDB0032176","23367",NA,"CCCCCC(=O)OCC1=CC=CC=C1","1"
"HMDB0035017","2-Phenylethyl 3-methylbutanoate","HMDB0035017","8792",NA,"CC(C)CC(=O)OCCC1=CC=CC=C1","1"
"HMDB0060747","NA","NA","NA","NA","NA","0"
"HMDB0001434","3-Methoxytyrosine","HMDB0001434","1670",NA,"COC1=C(C=CC(=C1)CC(C(=O)O)N)O","1"
"HMDB0011754","Methyldopa","HMDB0011754","38853","C07194","C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N","1"
"HMDB0061836","NA","NA","NA","NA","NA","0"
"HMDB0033878","(S)-Curzeone","HMDB0033878","131751498",NA,"CC1CCC2=C(C3=C(OC=C3C)C=C2C)C1=O","1"
"HMDB0032133","Bisphenol A","HMDB0032133","6623","C13624","CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O","1"
"HMDB0014604","Nabumetone","HMDB0014604","4409",NA,"CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC","1"
"HMDB0176774","NA","NA","NA","NA","NA","0"
"HMDB0176775","NA","NA","NA","NA","NA","0"
"HMDB0135597","NA","NA","NA","NA","NA","0"
"HMDB0176773","NA","NA","NA","NA","NA","0"
"HMDB0036455","NA","NA","NA","NA","NA","0"
"HMDB0036767","Zederone","HMDB0036767","11492496","C17085","CC1=COC2=C1C(=O)C1OC1(C)CC\C=C(C)\C2","1"
"HMDB0038202","Zedoarol","HMDB0038202","75144776","C17490","CC1CCC2C(=C)CC3=C(C(C)=CO3)C(=O)C12O","1"
"HMDB0041920","NA","NA","NA","NA","NA","0"
"HMDB0031900","Methyl (2E,4Z,6E,8E,10E)-4,8-dimethyl-12-oxo-2,4,6,8,10-dodecapentaenoate","HMDB0031900","102353211",NA,"COC(=O)\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=O","1"
"HMDB0035902","Enokipodin B","HMDB0035902","11680353",NA,"CC1=CC(=O)C(=CC1=O)C2(CC(=O)CC2(C)C)C","1"
"HMDB0040903","NA","NA","NA","NA","NA","0"
"HMDB0179330","NA","NA","NA","NA","NA","0"
"HMDB0170855","NA","NA","NA","NA","NA","0"
"HMDB0038547","NA","NA","NA","NA","NA","0"
"HMDB0036488","NA","NA","NA","NA","NA","0"
"HMDB0030911","2-Oxo-5,11(13)-eudesmadien-12,8-olide","HMDB0030911","131751096",NA,"CC1CC(=O)CC2(C)CC3OC(=O)C(=C)C3C=C12","1"
"HMDB0037801","NA","NA","NA","NA","NA","0"
"HMDB0036473","NA","NA","NA","NA","NA","0"
"HMDB0037558","NA","NA","NA","NA","NA","0"
"HMDB0031916","5-Hydroxy-2-(1-hydroxy-5-methyl-4-hexenyl)benzofuran","HMDB0031916","10610429",NA,"CC(=CCCC(C1=CC2=C(O1)C=CC(=C2)O)O)C","1"
"HMDB0038188","NA","NA","NA","NA","NA","0"
"HMDB0179331","NA","NA","NA","NA","NA","0"
"HMDB0179332","NA","NA","NA","NA","NA","0"
"HMDB0059660","NA","NA","NA","NA","NA","0"
"HMDB0000114","Glycerylphosphorylethanolamine","HMDB0000114","22833510","C01233","C(CO)N(CC(CO)O)P(=O)(O)O","1"
"HMDB0240661","NA","NA","NA","NA","NA","0"
"HMDB0015305","Phenobarbital","HMDB0015305","4763","C07434","CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2","1"
"HMDB0014917","Nalidixic Acid","HMDB0014917","4421","C05079","CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O","1"
"HMDB0183398","NA","NA","NA","NA","NA","0"
"HMDB0240342","NA","NA","NA","NA","NA","0"
"HMDB0183400","NA","NA","NA","NA","NA","0"
"HMDB0061316","NA","NA","NA","NA","NA","0"
"HMDB0183397","NA","NA","NA","NA","NA","0"
"HMDB0037544","NA","NA","NA","NA","NA","0"
"HMDB0034181","3-Methylcyclopentadecanone","HMDB0034181","10947",NA,"CC1CCCCCCCCCCCCC(=O)C1","1"
"HMDB0060482","2-hexadecenal","HMDB0060482","5280541","C06123","CCCCCCCCCCCCC/C=C/C=O","1"
"HMDB0032324","Hexyl decanoate","HMDB0032324","82635",NA,"CCCCCCCCCC(=O)OCCCCCC","1"
"HMDB0032249","Dodecyl butyrate","HMDB0032249","245572",NA,"CCCCCCCCCCCCOC(=O)CCC","1"
"HMDB0033166","Octyl octanoate","HMDB0033166","61294",NA,"CCCCCCCCOC(=O)CCCCCCC","1"
"HMDB0032065","Butyl dodecanoate","HMDB0032065","61015",NA,"CCCCCCCCCCCC(=O)OCCCC","1"
"HMDB0036210","NA","NA","NA","NA","NA","0"
"HMDB0034153","Ethyl tetradecanoate","HMDB0034153","31283",NA,"CCCCCCCCCCCCCC(=O)OCC","1"
"HMDB0031068","Isopalmitic acid","HMDB0031068","36247",NA,"CC(C)CCCCCCCCCCCCC(=O)O","1"
"HMDB0002396","Trimethyltridecanoic acid","HMDB0002396","151503",NA,"CC(C)CCCC(C)CCCC(C)CCC(=O)O","1"
"HMDB0000220","Palmitic acid","HMDB0000220","985","C00249","CCCCCCCCCCCCCCCC(=O)O","1"
"HMDB0060083","NA","NA","NA","NA","NA","0"
"HMDB0061373","NA","NA","NA","NA","NA","0"
"HMDB0033349","Casimiroin","HMDB0033349","124075","C10654","CN1C(=O)C=C(C2=C1C3=C(C=C2)OCO3)OC","1"
"HMDB0029051","Seryltyrosine","HMDB0029051","7021866",NA,"NC(CO)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O","1"
