"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0172369","NA","NA","NA","NA","NA","0"
"HMDB0028915","NA","NA","NA","NA","NA","0"
"HMDB0240365","NA","NA","NA","NA","NA","0"
"HMDB0013816","2,4-Di-tert-butylphenol","HMDB0013816","14339290",NA,"[H]OC1=C(C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])=C([H])[H]","1"
"HMDB0013825","4-(1,1,3,3-Tetramethylbutyl)-phenol","HMDB0013825","0","C14205","CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1","1"
"HMDB0032528","alpha-(p-(1,1,3,3-Tetramethylbutyl)phenyl)-omega-hydroxypoly(oxyethylene)","HMDB0032528","8814","C14205","CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O","1"
"HMDB0032397","Methyl-delta-ionone","HMDB0032397","5463913",NA,"CCC(=O)/C=C/C1C(C=CCC1(C)C)C","1"
"HMDB0061831","NA","NA","NA","NA","NA","0"
"HMDB0031738","3-Methyl-4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-3-buten-2-one","HMDB0031738","5372174",NA,"CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C","1"
"HMDB0038130","NA","NA","NA","NA","NA","0"
"HMDB0031737","delta-Methylionone","HMDB0031737","5372195",NA,"CC1=C(C(CCC1)(C)C)/C=C(\C)/C(=O)C","1"
"HMDB0035245","1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-1-penten-3-one","HMDB0035245","5371084",NA,"CCC(=O)/C=C/C1C(=CCCC1(C)C)C","1"
"HMDB0036024","10-Isopropyl-2,7-dimethyl-1-oxaspiro[4.5]deca-3,6-diene","HMDB0036024","20268659",NA,"CC1C=CC2(O1)C=C(CCC2C(C)C)C","1"
"HMDB0036023","Etaspirene","HMDB0036023","22219099",NA,"CCC1=CCCC(C12C=CC(O2)C)(C)C","1"
"HMDB0133179","NA","NA","NA","NA","NA","0"
"HMDB0035631","alpha-Irone","HMDB0035631","5371002","C09690","CC1CC=C(C(C1(C)C)/C=C/C(=O)C)C","1"
"HMDB0060537","NA","NA","NA","NA","NA","0"
"HMDB0060826","NA","NA","NA","NA","NA","0"
"HMDB0004185","5-Hydroxyindoleacetylglycine","HMDB0004185","440806","C05832","C1=CC2=C(C=C1O)C(=CN2)CC(=O)NCC(=O)O","1"
"HMDB0003066","Chalcone","HMDB0003066","637760","C15589","C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2","1"
"HMDB0135598","NA","NA","NA","NA","NA","0"
"HMDB0060323","NA","NA","NA","NA","NA","0"
"HMDB0032357","N-Lactoyl ethanolamine phosphate","HMDB0032357","11550267",NA,"CC(C(=O)NCCOP(=O)(O)O)O","1"
"HMDB0155289","NA","NA","NA","NA","NA","0"
"HMDB0060757","NA","NA","NA","NA","NA","0"
"HMDB0000684","L-Kynurenine","HMDB0000684","161166","C00328","C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N","1"
"HMDB0012948","Formyl-5-hydroxykynurenamine","HMDB0012948","440743","C05647","C1=CC(=C(C=C1O)C(=O)CCN)NC=O","1"
"HMDB0014350","Pyrimethamine","HMDB0014350","4993","C07391","CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl","1"
"HMDB0060321","NA","NA","NA","NA","NA","0"
"HMDB0155347","NA","NA","NA","NA","NA","0"
"HMDB0155348","NA","NA","NA","NA","NA","0"
"HMDB0034064","2-Angeloyl-9-(3-methyl-2E-pentenoyl)-2b,9a-dihydroxy-4Z,10(14)-oplopadien-3-one","HMDB0034064","131751519",NA,"CC\C(C)=C\C(=O)OC1CC(C(C)C)C2C(C(OC(=O)C(\C)=C/C)C(=O)\C2=C/C)C1=C","1"
"HMDB0012936","Dynorphin B (10-13)","HMDB0012936","53481556",NA,"C[C@@H]([C@@H](C(=O)O)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCCCN)N)O","1"
"HMDB0001858","p-Cresol","HMDB0001858","2879","C01468","CC1=CC=C(C=C1)O","1"
"HMDB0033895","Anisole","HMDB0033895","7519","C01403","COC1=CC=CC=C1","1"
"HMDB0003119","Benzyl alcohol","HMDB0003119","244","C03485","C1=CC=C(C=C1)CO","1"
"HMDB0002055","o-Cresol","HMDB0002055","335","C01542","CC1=CC=CC=C1O","1"
"HMDB0002048","m-Cresol","HMDB0002048","342","C01467","CC1=CC(=CC=C1)O","1"
"HMDB0163353","NA","NA","NA","NA","NA","0"
"HMDB0163351","NA","NA","NA","NA","NA","0"
"HMDB0163350","NA","NA","NA","NA","NA","0"
"HMDB0163354","NA","NA","NA","NA","NA","0"
"HMDB0163352","NA","NA","NA","NA","NA","0"
"HMDB0163702","NA","NA","NA","NA","NA","0"
"HMDB0179351","NA","NA","NA","NA","NA","0"
"HMDB0179346","NA","NA","NA","NA","NA","0"
"HMDB0179345","NA","NA","NA","NA","NA","0"
"HMDB0179344","NA","NA","NA","NA","NA","0"
"HMDB0179343","NA","NA","NA","NA","NA","0"
"HMDB0179342","NA","NA","NA","NA","NA","0"
"HMDB0179341","NA","NA","NA","NA","NA","0"
"HMDB0169695","NA","NA","NA","NA","NA","0"
"HMDB0169664","NA","NA","NA","NA","NA","0"
"HMDB0165583","NA","NA","NA","NA","NA","0"
"HMDB0165582","NA","NA","NA","NA","NA","0"
"HMDB0165581","NA","NA","NA","NA","NA","0"
"HMDB0165584","NA","NA","NA","NA","NA","0"
"HMDB0163703","NA","NA","NA","NA","NA","0"
"HMDB0000453","Delta-Hexanolactone","HMDB0000453","13204",NA,"CC1CCCC(=O)O1","1"
"HMDB0060476","epsilon-Caprolactone","HMDB0060476","10401","C01880","O=C1CCCCCO1","1"
"HMDB0032490","Prenyl formate","HMDB0032490","110373",NA,"CC(=CCOC=O)C","1"
"HMDB0039581","NA","NA","NA","NA","NA","0"
"HMDB0031158","2-Methyl-4-pentenoic acid","HMDB0031158","549519",NA,"CC(CC=C)C(=O)O","1"
"HMDB0031562","2-Methyl-3-pentenoic acid","HMDB0031562","71587183",NA,"C\C=C/C(C)C(O)=O","1"
"HMDB0031559","4-Methyl-2,3-pentanedione","HMDB0031559","24115",NA,"CC(C)C(=O)C(=O)C","1"
"HMDB0031491","2,3-Hexanedione","HMDB0031491","19707",NA,"CCCC(=O)C(=O)C","1"
"HMDB0031560","2-Methyl-2-pentenoic acid","HMDB0031560","6436344",NA,"CC/C=C(/C)\C(=O)O","1"
"HMDB0031501","3-Hexenoic acid","HMDB0031501","5355152",NA,"CC/C=C\CC(=O)O","1"
"HMDB0029487","Allyl propionate","HMDB0029487","61319",NA,"CCC(=O)OCC=C","1"
"HMDB0033568","5-Oxohexanal","HMDB0033568","10953466",NA,"CC(=O)CCCC=O","1"
"HMDB0040328","NA","NA","NA","NA","NA","0"
"HMDB0031492","3,4-Hexanedione","HMDB0031492","62539",NA,"CCC(=O)C(=O)CC","1"
"HMDB0031561","4-Methyl-2-pentenoic acid","HMDB0031561","12216200",NA,"CC(C)/C=C\C(=O)O","1"
"HMDB0010719","trans-Hex-2-enoic acid","HMDB0010719","5282707",NA,"CCC/C=C/C(=O)O","1"
"HMDB0003843","Gamma-Caprolactone","HMDB0003843","12756",NA,"CCC1CCC(=O)O1","1"
"HMDB0240384","NA","NA","NA","NA","NA","0"
"HMDB0062135","NA","NA","NA","NA","NA","0"
"HMDB0061965","NA","NA","NA","NA","NA","0"
"HMDB0061929","NA","NA","NA","NA","NA","0"
"HMDB0161115","NA","NA","NA","NA","NA","0"
"HMDB0161116","NA","NA","NA","NA","NA","0"
"HMDB0061652","3-hydroxyhexanoic acid","HMDB0061652","11829482",NA,"CCC[C@H](O)CC(O)=O","1"
"HMDB0171222","NA","NA","NA","NA","NA","0"
"HMDB0165042","NA","NA","NA","NA","NA","0"
"HMDB0165043","NA","NA","NA","NA","NA","0"
"HMDB0165041","NA","NA","NA","NA","NA","0"
"HMDB0163682","NA","NA","NA","NA","NA","0"
"HMDB0163680","NA","NA","NA","NA","NA","0"
"HMDB0163681","NA","NA","NA","NA","NA","0"
"HMDB0163679","NA","NA","NA","NA","NA","0"
"HMDB0000525","5-Hydroxyhexanoic acid","HMDB0000525","170748",NA,"CC(CCCC(=O)O)O","1"
"HMDB0032456","Paraldehyde","HMDB0032456","31264","C07834","CC1OC(OC(O1)C)C","1"
"HMDB0040409","NA","NA","NA","NA","NA","0"
"HMDB0033851","4,4-Dimethoxy-2-butanone","HMDB0033851","228548",NA,"CC(=O)CC(OC)OC","1"
"HMDB0010718","(R)-3-Hydroxyhexanoic acid","HMDB0010718","10197713",NA,"CCC[C@H](CC(=O)O)O","1"
"HMDB0001975","2-Ethyl-2-Hydroxybutyric acid","HMDB0001975","77199",NA,"CCC(CC)(C(=O)O)O","1"
"HMDB0001624","2-Hydroxycaproic acid","HMDB0001624","99824",NA,"CCCCC(C(=O)O)O","1"
"HMDB0000746","Hydroxyisocaproic acid","HMDB0000746","83697",NA,"CC(C)C[C@@H](C(=O)O)O","1"
"HMDB0000665","Leucinic acid","HMDB0000665","92779",NA,"CC(C)CC(C(=O)O)O","1"
"HMDB0000624","D-Leucic acid","HMDB0000624","439960","C03264","CC(C)C[C@H](C(=O)O)O","1"
"HMDB0000409","(5R)-5-Hydroxyhexanoic acid","HMDB0000409","7131043",NA,"C[C@H](CCCC(=O)O)O","1"
"HMDB0000317","2-Hydroxy-3-methylpentanoic acid","HMDB0000317","10796774",NA,"CC[C@@H](C)[C@H](C(=O)O)O","1"
"HMDB0032158","(+/-)-1-Acetoxy-1-ethoxyethane","HMDB0032158","97895",NA,"CCOC(C)OC(=O)C","1"
"HMDB0041844","NA","NA","NA","NA","NA","0"
"HMDB0029166","2-Methyl-3-hydroxyvaleric acid","HMDB0029166","152968",NA,"CCC(C(C)C(=O)O)O","1"
"HMDB0165040","NA","NA","NA","NA","NA","0"
"HMDB0059770","NA","NA","NA","NA","NA","0"
"HMDB0012843","6-Hydroxyhexanoic acid","HMDB0012843","14490","C06103","C(CCC(=O)O)CCO","1"
"HMDB0124942","NA","NA","NA","NA","NA","0"
"HMDB0167829","NA","NA","NA","NA","NA","0"
"HMDB0062810","NA","NA","NA","NA","NA","0"
"HMDB0125535","NA","NA","NA","NA","NA","0"
"HMDB0183895","NA","NA","NA","NA","NA","0"
"HMDB0126385","NA","NA","NA","NA","NA","0"
"HMDB0031459","3-Methoxybenzaldehyde","HMDB0031459","11569",NA,"COC1=CC=CC(=C1)C=O","1"
"HMDB0002340","2-Methylbenzoic acid","HMDB0002340","0","C07215","CC1=C(C=CC=C1)C(O)=O","1"
"HMDB0041485","NA","NA","NA","NA","NA","0"
"HMDB0033968","Methyl benzoate","HMDB0033968","7150",NA,"COC(=O)C1=CC=CC=C1","1"
"HMDB0032400","3-(5-Methyl-2-furyl)prop-2-enal","HMDB0032400","11434978",NA,"CC1=CC=C(O1)/C=C/C=O","1"
"HMDB0032603","2-Hydroxy-4-methylbenzaldehyde","HMDB0032603","61200",NA,"CC1=CC(=C(C=C1)C=O)O","1"
"HMDB0029686","4-Methoxybenzaldehyde","HMDB0029686","31244","C10761","COC1=CC=C(C=C1)C=O","1"
"HMDB0040733","Phenyl acetate","HMDB0040733","31229","C15583","CC(=O)OC1=CC=CC=C1","1"
"HMDB0032568","2'-Hydroxyacetophenone","HMDB0032568","9398","C07189","CC(=O)C1=CC=CC=C1O","1"
"HMDB0167830","NA","NA","NA","NA","NA","0"
"HMDB0038176","NA","NA","NA","NA","NA","0"
"HMDB0040638","NA","NA","NA","NA","NA","0"
"HMDB0029635","4-Methylbenzoic acid","HMDB0029635","7470","C01454","CC1=CC=C(C=C1)C(=O)O","1"
"HMDB0033128","4-(2-Furanyl)-3-buten-2-one","HMDB0033128","1549522",NA,"CC(=O)/C=C\C1=CC=CO1","1"
"HMDB0003767","4-Hydroxyphenylacetaldehyde","HMDB0003767","440113","C03765","C1=CC(=CC=C1CC=O)O","1"
"HMDB0033766","2-Methoxybenzaldehyde","HMDB0033766","8658",NA,"COC1=CC=CC=C1C=O","1"
"HMDB0000209","Phenylacetic acid","HMDB0000209","999","C07086","C1=CC=C(C=C1)CC(=O)O","1"
"HMDB0126617","NA","NA","NA","NA","NA","0"
"HMDB0169080","NA","NA","NA","NA","NA","0"
"HMDB0146894","NA","NA","NA","NA","NA","0"
"HMDB0059966","NA","NA","NA","NA","NA","0"
"HMDB0131479","NA","NA","NA","NA","NA","0"
"HMDB0135785","NA","NA","NA","NA","NA","0"
"HMDB0146874","NA","NA","NA","NA","NA","0"
"HMDB0125534","NA","NA","NA","NA","NA","0"
"HMDB0131231","NA","NA","NA","NA","NA","0"
"HMDB0131232","NA","NA","NA","NA","NA","0"
"HMDB0037724","NA","NA","NA","NA","NA","0"
"HMDB0005784","Hydroxytyrosol","HMDB0005784","82755",NA,"C1=CC(=C(C=C1CCO)O)O","1"
"HMDB0030570","Sylvopinol","HMDB0030570","592986",NA,"COC1=CC(=CC(=C1)O)CO","1"
"HMDB0032012","4-Hydroxy-3-methoxybenzenemethanol","HMDB0032012","62348","C06317","COC1=C(C=CC(=C1)CO)O","1"
"HMDB0037728","NA","NA","NA","NA","NA","0"
"HMDB0034158","2,6-Dimethoxyphenol","HMDB0034158","7041","C10787","COC1=C(C(=CC=C1)OC)O","1"
"HMDB0172312","NA","NA","NA","NA","NA","0"
"HMDB0170961","NA","NA","NA","NA","NA","0"
"HMDB0170960","NA","NA","NA","NA","NA","0"
"HMDB0038679","NA","NA","NA","NA","NA","0"
"HMDB0172313","NA","NA","NA","NA","NA","0"
"HMDB0029359","(R)-1,3-Octanediol","HMDB0029359","90927",NA,"CCCCCC(CCO)O","1"
"HMDB0037635","NA","NA","NA","NA","NA","0"
"HMDB0163103","NA","NA","NA","NA","NA","0"
"HMDB0136694","NA","NA","NA","NA","NA","0"
"HMDB0163105","NA","NA","NA","NA","NA","0"
"HMDB0163106","NA","NA","NA","NA","NA","0"
"HMDB0163104","NA","NA","NA","NA","NA","0"
"HMDB0163100","NA","NA","NA","NA","NA","0"
"HMDB0163101","NA","NA","NA","NA","NA","0"
"HMDB0163099","NA","NA","NA","NA","NA","0"
"HMDB0163102","NA","NA","NA","NA","NA","0"
"HMDB0182795","NA","NA","NA","NA","NA","0"
"HMDB0169534","NA","NA","NA","NA","NA","0"
"HMDB0176281","NA","NA","NA","NA","NA","0"
"HMDB0240639","NA","NA","NA","NA","NA","0"
"HMDB0182798","NA","NA","NA","NA","NA","0"
"HMDB0182799","NA","NA","NA","NA","NA","0"
"HMDB0182797","NA","NA","NA","NA","NA","0"
"HMDB0182796","NA","NA","NA","NA","NA","0"
"HMDB0182685","NA","NA","NA","NA","NA","0"
"HMDB0182684","NA","NA","NA","NA","NA","0"
"HMDB0181635","NA","NA","NA","NA","NA","0"
"HMDB0181634","NA","NA","NA","NA","NA","0"
"HMDB0181636","NA","NA","NA","NA","NA","0"
"HMDB0181637","NA","NA","NA","NA","NA","0"
"HMDB0179485","NA","NA","NA","NA","NA","0"
"HMDB0179394","NA","NA","NA","NA","NA","0"
"HMDB0178761","NA","NA","NA","NA","NA","0"
"HMDB0163117","NA","NA","NA","NA","NA","0"
"HMDB0163109","NA","NA","NA","NA","NA","0"
"HMDB0163110","NA","NA","NA","NA","NA","0"
"HMDB0181638","NA","NA","NA","NA","NA","0"
"HMDB0181639","NA","NA","NA","NA","NA","0"
"HMDB0181690","NA","NA","NA","NA","NA","0"
"HMDB0182680","NA","NA","NA","NA","NA","0"
"HMDB0182683","NA","NA","NA","NA","NA","0"
"HMDB0182620","NA","NA","NA","NA","NA","0"
"HMDB0182621","NA","NA","NA","NA","NA","0"
"HMDB0182619","NA","NA","NA","NA","NA","0"
"HMDB0182618","NA","NA","NA","NA","NA","0"
"HMDB0182617","NA","NA","NA","NA","NA","0"
"HMDB0181693","NA","NA","NA","NA","NA","0"
"HMDB0181692","NA","NA","NA","NA","NA","0"
"HMDB0181691","NA","NA","NA","NA","NA","0"
"HMDB0163108","NA","NA","NA","NA","NA","0"
"HMDB0182681","NA","NA","NA","NA","NA","0"
"HMDB0037821","NA","NA","NA","NA","NA","0"
"HMDB0036067","NA","NA","NA","NA","NA","0"
"HMDB0037175","NA","NA","NA","NA","NA","0"
"HMDB0040639","NA","NA","NA","NA","NA","0"
"HMDB0035714","Epoxyartemisia ketone","HMDB0035714","11816089",NA,"CC1(C(O1)C(=O)C(C)(C)C=C)C","1"
"HMDB0182682","NA","NA","NA","NA","NA","0"
"HMDB0031156","Ethyl (4Z)-4,7-octadienoate","HMDB0031156","5352798",NA,"CCOC(=O)CC/C=C/CC=C","1"
"HMDB0032313","2,4-Hexadienyl isobutyrate","HMDB0032313","5978897",NA,"C/C=C/C=C/COC(=O)C(C)C","1"
"HMDB0034670","6-Hydroxy-2,6-dimethyl-2,7-octadien-4-one","HMDB0034670","71379147",NA,"CC(C)=CC(=O)CC(C)(O)C=C","1"
"HMDB0032312","2,4-Hexadienyl butyrate","HMDB0032312","6537958",NA,"CCCC(=O)OC/C=C/C=C/C","1"
"HMDB0031273","Methyl octynecarboxylate","HMDB0031273","8137",NA,"CCCCCCC#CC(=O)OC","1"
"HMDB0033700","(-)-(Z)-Tetrahydro-6-(2-pentenyl)-2H-pyran-2-one","HMDB0033700","6438070",NA,"CC/C=C/CC1CCCC(=O)O1","1"
"HMDB0034452","5,6-Dihydro-6-pentyl-2H-pyran-2-one","HMDB0034452","39914",NA,"CCCCCC1CC=CC(=O)O1","1"
"HMDB0036103","NA","NA","NA","NA","NA","0"
"HMDB0035766","Ascaridole","HMDB0035766","10545","C09836","CC(C)C12CCC(C=C1)(OO2)C","1"
"HMDB0013105","trans-4,5-epoxy-2(E)-decenal","HMDB0013105","5352429",NA,"CCCCCC1C(O1)/C=C/C=O","1"
"HMDB0037014","NA","NA","NA","NA","NA","0"
"HMDB0035829","Dihydronepetalactone","HMDB0035829","519465",NA,"CC1CCC2C1C(=O)OCC2C","1"
"HMDB0032434","(+/-)-2-(5-Methyl-5-vinyltetrahydrofuran-2-yl)propionaldehyde","HMDB0032434","155007",NA,"CC(C=O)C1CCC(O1)(C)C=C","1"
"HMDB0032319","cis-3-Hexenyl crotonate","HMDB0032319","16220110",NA,"CC/C=C\CCOC(=O)/C=C/C","1"
"HMDB0032219","(+/-)-Dihydromintlactone","HMDB0032219","14344497",NA,"CC1CCC2C(C(=O)OC2C1)C","1"
"HMDB0180052","NA","NA","NA","NA","NA","0"
"HMDB0180051","NA","NA","NA","NA","NA","0"
"HMDB0180053","NA","NA","NA","NA","NA","0"
"HMDB0180508","NA","NA","NA","NA","NA","0"
"HMDB0180054","NA","NA","NA","NA","NA","0"
"HMDB0164896","NA","NA","NA","NA","NA","0"
"HMDB0164962","NA","NA","NA","NA","NA","0"
"HMDB0180055","NA","NA","NA","NA","NA","0"
"HMDB0180148","NA","NA","NA","NA","NA","0"
"HMDB0180506","NA","NA","NA","NA","NA","0"
"HMDB0180507","NA","NA","NA","NA","NA","0"
"HMDB0180505","NA","NA","NA","NA","NA","0"
"HMDB0180509","NA","NA","NA","NA","NA","0"
"HMDB0180512","NA","NA","NA","NA","NA","0"
"HMDB0180510","NA","NA","NA","NA","NA","0"
"HMDB0180511","NA","NA","NA","NA","NA","0"
"HMDB0163825","NA","NA","NA","NA","NA","0"
"HMDB0010724","3-Oxodecanoic acid","HMDB0010724","5282982",NA,"CCCCCCCC(=O)CC(=O)O","1"
"HMDB0033010","(1S,2S,4S,5R)-1,8-Epoxy-p-menthane-2,5-diol","HMDB0033010","85195105",NA,"CC1(C)OC2(C)CC(O)C1CC2O","1"
"HMDB0039533","NA","NA","NA","NA","NA","0"
"HMDB0041376","NA","NA","NA","NA","NA","0"
"HMDB0030369","3-Hydroxy-5Z-octenyl acetate","HMDB0030369","92034372",NA,"CC\C=C/CC(O)CCOC(C)=O","1"
"HMDB0040204","NA","NA","NA","NA","NA","0"
"HMDB0040205","NA","NA","NA","NA","NA","0"
"HMDB0030367","Ethyl (3R,5Z)-3-hydroxy-5-octenoate","HMDB0030367","101998819",NA,"CCOC(=O)CC(O)C\C=C/CC","1"
"HMDB0038978","NA","NA","NA","NA","NA","0"
"HMDB0041545","NA","NA","NA","NA","NA","0"
"HMDB0039587","NA","NA","NA","NA","NA","0"
"HMDB0038692","NA","NA","NA","NA","NA","0"
"HMDB0039582","NA","NA","NA","NA","NA","0"
"HMDB0038523","NA","NA","NA","NA","NA","0"
"HMDB0240780","NA","NA","NA","NA","NA","0"
"HMDB0006469","Linoleyl carnitine","HMDB0006469","6450015",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C","1"
"HMDB0060145","NA","NA","NA","NA","NA","0"
"HMDB0000631","Deoxycholic acid glycine conjugate","HMDB0000631","3035026","C05464","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"HMDB0000637","Chenodeoxycholic acid glycine conjugate","HMDB0000637","22833540","C05466","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1(CCC3C2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"HMDB0161141","NA","NA","NA","NA","NA","0"
"HMDB0184641","NA","NA","NA","NA","NA","0"
"HMDB0006898","Chenodeoxyglycocholic acid","HMDB0006898","53477907","C05462","CC(CCC(=O)NCC(=O)O)C1CCC2[C@@]1(CCC3C2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"HMDB0161140","NA","NA","NA","NA","NA","0"
"HMDB0000708","Glycoursodeoxycholic acid","HMDB0000708","12310288",NA,"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"HMDB0161139","NA","NA","NA","NA","NA","0"
"HMDB0173224","NA","NA","NA","NA","NA","0"
"HMDB0173223","NA","NA","NA","NA","NA","0"
"HMDB0173227","NA","NA","NA","NA","NA","0"
"HMDB0173228","NA","NA","NA","NA","NA","0"
"HMDB0173226","NA","NA","NA","NA","NA","0"
"HMDB0173225","NA","NA","NA","NA","NA","0"
"HMDB0012516","11'-Carboxy-alpha-tocotrienol","HMDB0012516","53481452",NA,"CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CC/C=C(\C)/CC/C=C(\C)/CCC(=O)O)C)O","1"
"HMDB0030140","Adlupulone","HMDB0030140",NA,NA,"CCC(C)C(=O)C1=C(O)C(CC=C(C)C)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O","1"
"HMDB0030041","Lupulone","HMDB0030041","51397980","C10706","CC(C)CC(=O)C1=C(C(C(=O)C(C1=O)CC=C(C)C)(CC=C(C)C)CC=C(C)C)O","1"
"HMDB0015354","Aminophylline","HMDB0015354","9433",NA,"CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N","1"
"HMDB0010366","Hyaluronan","HMDB0010366","24759",NA,"CC(=O)N[C@H]1[C@@H](O[C@@H]([C@H](C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O[C@H]3[C@@H](C([C@@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)NC(=O)C)O)O)O)CO)O","1"
"HMDB0061300","NA","NA","NA","NA","NA","0"
"HMDB0060932","NA","NA","NA","NA","NA","0"
"HMDB0181876","NA","NA","NA","NA","NA","0"
"HMDB0181865","NA","NA","NA","NA","NA","0"
"HMDB0181867","NA","NA","NA","NA","NA","0"
"HMDB0181870","NA","NA","NA","NA","NA","0"
"HMDB0181877","NA","NA","NA","NA","NA","0"
"HMDB0181878","NA","NA","NA","NA","NA","0"
"HMDB0181844","NA","NA","NA","NA","NA","0"
"HMDB0181871","NA","NA","NA","NA","NA","0"
"HMDB0181866","NA","NA","NA","NA","NA","0"
"HMDB0181860","NA","NA","NA","NA","NA","0"
"HMDB0178480","NA","NA","NA","NA","NA","0"
"HMDB0165062","NA","NA","NA","NA","NA","0"
"HMDB0182986","NA","NA","NA","NA","NA","0"
"HMDB0181843","NA","NA","NA","NA","NA","0"
"HMDB0181842","NA","NA","NA","NA","NA","0"
"HMDB0181848","NA","NA","NA","NA","NA","0"
"HMDB0181850","NA","NA","NA","NA","NA","0"
"HMDB0181849","NA","NA","NA","NA","NA","0"
"HMDB0181854","NA","NA","NA","NA","NA","0"
"HMDB0181856","NA","NA","NA","NA","NA","0"
"HMDB0181855","NA","NA","NA","NA","NA","0"
"HMDB0181859","NA","NA","NA","NA","NA","0"
"HMDB0181861","NA","NA","NA","NA","NA","0"
"HMDB0178481","NA","NA","NA","NA","NA","0"
"HMDB0182976","NA","NA","NA","NA","NA","0"
"HMDB0182978","NA","NA","NA","NA","NA","0"
"HMDB0182981","NA","NA","NA","NA","NA","0"
"HMDB0182968","NA","NA","NA","NA","NA","0"
"HMDB0182982","NA","NA","NA","NA","NA","0"
"HMDB0182987","NA","NA","NA","NA","NA","0"
"HMDB0182985","NA","NA","NA","NA","NA","0"
"HMDB0182990","NA","NA","NA","NA","NA","0"
"HMDB0034120","Lusitanicoside","HMDB0034120","4484591","C10474","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC=C(C=C3)CC=C)O)O)O)O)O)O","1"
