"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0015041","Bimatoprost","HMDB0015041","5311027",NA,"CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O","1"
"HMDB0014792","Latanoprost","HMDB0014792","5311221",NA,"CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O","1"
"HMDB0175691","NA","NA","NA","NA","NA","0"
"HMDB0034515","Glabrolide","HMDB0034515","14187213",NA,"CC12CC(OC1=O)C1(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC34C)C1C2","1"
"HMDB0035886","Isoglabrolide","HMDB0035886","15559941",NA,"CC12CC3(OC1=O)C1=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC4(C)C1(C)CCC3(C)CC2","1"
"HMDB0032837","Ganoderic acid DM","HMDB0032837","131751329",NA,"CC(CC\C=C(/C)C(O)=O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O","1"
"HMDB0040711","NA","NA","NA","NA","NA","0"
"HMDB0038797","NA","NA","NA","NA","NA","0"
"HMDB0035434","Isomasticadienonalic acid","HMDB0035434","131751752",NA,"C\C(=C/CCC(C=O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3)C(O)=O","1"
"HMDB0039615","NA","NA","NA","NA","NA","0"
"HMDB0172977","NA","NA","NA","NA","NA","0"
"HMDB0172979","NA","NA","NA","NA","NA","0"
"HMDB0172978","NA","NA","NA","NA","NA","0"
"HMDB0172975","NA","NA","NA","NA","NA","0"
"HMDB0172980","NA","NA","NA","NA","NA","0"
"HMDB0172973","NA","NA","NA","NA","NA","0"
"HMDB0172974","NA","NA","NA","NA","NA","0"
"HMDB0172972","NA","NA","NA","NA","NA","0"
"HMDB0172971","NA","NA","NA","NA","NA","0"
"HMDB0172970","NA","NA","NA","NA","NA","0"
"HMDB0062385","NA","NA","NA","NA","NA","0"
"HMDB0172976","NA","NA","NA","NA","NA","0"
"HMDB0031953","3,5-Dihydroxyergosta-7,22-dien-6-one","HMDB0031953","6293947",NA,"CC(C)C(C)\C=C\C(C)C1CCC2C3=CC(=O)C4(O)CC(O)CCC4(C)C3CCC12C","1"
"HMDB0037941","NA","NA","NA","NA","NA","0"
"HMDB0015694","Nandrolone decanoate","HMDB0015694","9677","C08154","CCCCCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C","1"
"HMDB0032108","(3beta,5alpha,6alpha,22E,24R)-Ergosta-7,9(11),22-triene-3,5,6-triol","HMDB0032108","131751260",NA,"CC(C)C(C)\C=C\C(C)C1CCC2C3=CC(O)C4(O)CC(O)CCC4(C)C3=CCC12C","1"
"HMDB0039602","NA","NA","NA","NA","NA","0"
"HMDB0034541","5,6-Epoxiergosta-8,22-diene-3,7-diol","HMDB0034541","14841775",NA,"CC(C)C(C)\C=C\C(C)C1CCC2C3=C(CCC12C)C1(C)CCC(O)CC11OC1C3O","1"
"HMDB0032863","(3beta,5alpha,6alpha,7beta,22E,24R)-5,6-Epoxyergosta-8(14),22-diene-3,7-diol","HMDB0032863","131751336",NA,"CC(C)C(C)\C=C\C(C)C1CCC2=C3C(O)C4OC44CC(O)CCC4(C)C3CCC12C","1"
"HMDB0173019","NA","NA","NA","NA","NA","0"
"HMDB0006225","Ercalcitriol","HMDB0006225","9547243",NA,"C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C","1"
"HMDB0030020","Withanolide B","HMDB0030020","14236712","C00828","CC(C1CCC2C3C4OC4C4(O)CC=CC(=O)C4(C)C3CCC12C)C1CC(C)=C(C)C(=O)O1","1"
"HMDB0038705","NA","NA","NA","NA","NA","0"
"HMDB0030037","Euglobal VII","HMDB0030037","131750947",NA,"CC(C)CC(=O)C1=C(O)C2=C(OC3C4C(CC\C(C)=C/CCC3(C)C2)C4(C)C)C(C=O)=C1O","1"
"HMDB0030166","Euglobal III","HMDB0030166","131750974",NA,"CC(C)CC1C2CC\C(C)=C/C3C(CCC2(C)OC2=C(C=O)C(O)=C(C=O)C(O)=C12)C3(C)C","1"
"HMDB0030035","Euglobal IVa","HMDB0030035","131750946",NA,"CC(C)CC1C2C3C(CC\C(C)=C/CCC2(C)OC2=C1C(O)=C(C=O)C(O)=C2C=O)C3(C)C","1"
"HMDB0030038","Euglobal V","HMDB0030038","5317276",NA,"CC1CCC2C(C2(C)C)C3C14CCC3(C(C5=C(C(=C(C(=C5O4)C=O)O)C=O)O)CC(C)C)C","1"
"HMDB0166712","NA","NA","NA","NA","NA","0"
"HMDB0170374","NA","NA","NA","NA","NA","0"
"HMDB0171571","NA","NA","NA","NA","NA","0"
"HMDB0175475","NA","NA","NA","NA","NA","0"
"HMDB0175479","NA","NA","NA","NA","NA","0"
"HMDB0175485","NA","NA","NA","NA","NA","0"
"HMDB0175481","NA","NA","NA","NA","NA","0"
"HMDB0175474","NA","NA","NA","NA","NA","0"
"HMDB0175488","NA","NA","NA","NA","NA","0"
"HMDB0175477","NA","NA","NA","NA","NA","0"
"HMDB0175491","NA","NA","NA","NA","NA","0"
"HMDB0161458","NA","NA","NA","NA","NA","0"
"HMDB0161457","NA","NA","NA","NA","NA","0"
"HMDB0161460","NA","NA","NA","NA","NA","0"
"HMDB0161463","NA","NA","NA","NA","NA","0"
"HMDB0161464","NA","NA","NA","NA","NA","0"
"HMDB0161461","NA","NA","NA","NA","NA","0"
"HMDB0183609","NA","NA","NA","NA","NA","0"
"HMDB0114751","NA","NA","NA","NA","NA","0"
"HMDB0062306","NA","NA","NA","NA","NA","0"
"HMDB0010380","LysoPC(14:1(9Z))","HMDB0010380","24779456","C04230","CCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O","1"
"HMDB0032799","(R)-1-O-[b-D-Glucopyranosyl-(1->6)-b-D-glucopyranoside]-1,3-octanediol","HMDB0032799","131751313",NA,"CCCCCC(O)CCOC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O","1"
"HMDB0186557","NA","NA","NA","NA","NA","0"
"HMDB0186516","NA","NA","NA","NA","NA","0"
"HMDB0186517","NA","NA","NA","NA","NA","0"
"HMDB0186519","NA","NA","NA","NA","NA","0"
"HMDB0177058","NA","NA","NA","NA","NA","0"
"HMDB0177057","NA","NA","NA","NA","NA","0"
"HMDB0186520","NA","NA","NA","NA","NA","0"
"HMDB0186522","NA","NA","NA","NA","NA","0"
"HMDB0186556","NA","NA","NA","NA","NA","0"
"HMDB0186553","NA","NA","NA","NA","NA","0"
"HMDB0186552","NA","NA","NA","NA","NA","0"
"HMDB0186523","NA","NA","NA","NA","NA","0"
"HMDB0186526","NA","NA","NA","NA","NA","0"
"HMDB0186525","NA","NA","NA","NA","NA","0"
"HMDB0186531","NA","NA","NA","NA","NA","0"
"HMDB0186528","NA","NA","NA","NA","NA","0"
"HMDB0186529","NA","NA","NA","NA","NA","0"
"HMDB0186535","NA","NA","NA","NA","NA","0"
"HMDB0186534","NA","NA","NA","NA","NA","0"
"HMDB0186540","NA","NA","NA","NA","NA","0"
"HMDB0186532","NA","NA","NA","NA","NA","0"
"HMDB0186537","NA","NA","NA","NA","NA","0"
"HMDB0186549","NA","NA","NA","NA","NA","0"
"HMDB0186538","NA","NA","NA","NA","NA","0"
"HMDB0186543","NA","NA","NA","NA","NA","0"
"HMDB0186546","NA","NA","NA","NA","NA","0"
"HMDB0186541","NA","NA","NA","NA","NA","0"
"HMDB0008680","PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008680","53479323","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"HMDB0008681","PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008681","53479325","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"HMDB0008713","PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008713","53479389","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"HMDB0008714","PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008714","53479391","C00157","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"HMDB0008745","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008745","52923727","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"HMDB0008649","PC(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0008649","52923669","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"HMDB0009607","PE(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))","HMDB0009607","53479904","C00350","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"HMDB0009640","PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:0)","HMDB0009640","53479936","C00350","CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"HMDB0009673","PE(22:5(7Z,10Z,13Z,16Z,19Z)/24:0)","HMDB0009673","53479969","C00350","CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"HMDB0009736","PE(24:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0009736","53480008","C00350","CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"HMDB0009737","PE(24:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0009737","53480009","C00350","CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"HMDB0009768","PE(24:1(15Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0009768","53480040","C00350","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"HMDB0114516","NA","NA","NA","NA","NA","0"
"HMDB0116719","NA","NA","NA","NA","NA","0"
"HMDB0114568","NA","NA","NA","NA","NA","0"
"HMDB0114460","NA","NA","NA","NA","NA","0"
"HMDB0114623","NA","NA","NA","NA","NA","0"
"HMDB0114648","NA","NA","NA","NA","NA","0"
"HMDB0114649","NA","NA","NA","NA","NA","0"
"HMDB0116714","NA","NA","NA","NA","NA","0"
"HMDB0114434","NA","NA","NA","NA","NA","0"
"HMDB0114351","NA","NA","NA","NA","NA","0"
"HMDB0114380","NA","NA","NA","NA","NA","0"
"HMDB0114408","NA","NA","NA","NA","NA","0"
"HMDB0008648","PC(22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008648","53479261","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"HMDB0008712","PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008712","53479387","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"HMDB0008679","PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008679","53479321","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"HMDB0008647","PC(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008647","53479259","C00157","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
