"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0012225","Enol-phenylpyruvate","HMDB0012225","641637","C02763","C1=CC=C(C=C1)/C=C(/C(=O)O)\O","1"
"HMDB0163003","NA","NA","NA","NA","NA","0"
"HMDB0041592","Coumaric acid","HMDB0041592","5280841","C05838","OC(=O)\C=C/C1=CC=CC=C1O","1"
"HMDB0002035","4-Hydroxycinnamic acid","HMDB0002035","637542","C00811","C1=CC(=CC=C1/C=C/C(=O)O)O","1"
"HMDB0000205","Phenylpyruvic acid","HMDB0000205","997","C00166","C1=CC=C(C=C1)CC(=O)C(=O)O","1"
"HMDB0031629","NA","NA","NA","NA","NA","0"
"HMDB0126545","NA","NA","NA","NA","NA","0"
"HMDB0030677","cis-p-Coumaric acid","HMDB0030677","1549106","C06738","C1=CC(=CC=C1/C=C\C(=O)O)O","1"
"HMDB0002641","2-Hydroxycinnamic acid","HMDB0002641","637540","C01772","C1=CC=C(C(=C1)/C=C/C(=O)O)O","1"
"HMDB0125533","NA","NA","NA","NA","NA","0"
"HMDB0171318","NA","NA","NA","NA","NA","0"
"HMDB0127495","NA","NA","NA","NA","NA","0"
"HMDB0140294","NA","NA","NA","NA","NA","0"
"HMDB0168687","NA","NA","NA","NA","NA","0"
"HMDB0171694","NA","NA","NA","NA","NA","0"
"HMDB0171695","NA","NA","NA","NA","NA","0"
"HMDB0172128","NA","NA","NA","NA","NA","0"
"HMDB0172129","NA","NA","NA","NA","NA","0"
"HMDB0062595","NA","NA","NA","NA","NA","0"
"HMDB0124923","NA","NA","NA","NA","NA","0"
"HMDB0125591","NA","NA","NA","NA","NA","0"
"HMDB0125595","NA","NA","NA","NA","NA","0"
"HMDB0129348","NA","NA","NA","NA","NA","0"
"HMDB0131428","NA","NA","NA","NA","NA","0"
"HMDB0133494","NA","NA","NA","NA","NA","0"
"HMDB0133788","NA","NA","NA","NA","NA","0"
"HMDB0134043","NA","NA","NA","NA","NA","0"
"HMDB0137483","NA","NA","NA","NA","NA","0"
"HMDB0140892","NA","NA","NA","NA","NA","0"
"HMDB0159058","NA","NA","NA","NA","NA","0"
"HMDB0161054","NA","NA","NA","NA","NA","0"
"HMDB0168686","NA","NA","NA","NA","NA","0"
"HMDB0168688","NA","NA","NA","NA","NA","0"
"HMDB0000333","Isohomovanillic acid","HMDB0000333","160562",NA,"COC1=C(C=C(C=C1)CC(=O)O)O","1"
"HMDB0029273","2,6-Dimethoxybenzoic acid","HMDB0029273","15109",NA,"COC1=C(C(=CC=C1)OC)C(=O)O","1"
"HMDB0059763","NA","NA","NA","NA","NA","0"
"HMDB0000118","Homovanillic acid","HMDB0000118","1738","C05582","COC1=C(C=CC(=C1)CC(=O)O)O","1"
"HMDB0126386","NA","NA","NA","NA","NA","0"
"HMDB0029232","3-Hydroxyphenyllactate","HMDB0029232","265740",NA,"C1=CC=C(C=C1)C(C(C(=O)O)O)O","1"
"HMDB0037274","NA","NA","NA","NA","NA","0"
"HMDB0029646","2',6'-Dihydroxy-4'-methoxyacetophenone","HMDB0029646","24135","C10680","CC(=O)C1=C(C=C(C=C1O)OC)O","1"
"HMDB0000423","3,4-Dihydroxyhydrocinnamic acid","HMDB0000423","348154","C10447","C1=CC(=C(C=C1CCC(=O)O)O)O","1"
"HMDB0000755","Hydroxyphenyllactic acid","HMDB0000755","9378","C03672","C1=CC(=CC=C1CC(C(=O)O)O)O","1"
"HMDB0002643","3-(3-Hydroxyphenyl)-3-hydroxypropanoic acid","HMDB0002643","102959",NA,"C1=CC(=CC(=C1)O)C(CC(=O)O)O","1"
"HMDB0004061","3-Methoxy-4-hydroxyphenylglycolaldehyde","HMDB0004061","440729","C05583","COC1=C(C=CC(=C1)C(C=O)O)O","1"
"HMDB0134042","NA","NA","NA","NA","NA","0"
"HMDB0033624","(±)-2-Hydroxy-3-(2-hydroxyphenyl)propanoic acid","HMDB0033624","3083977",NA,"C1=CC=C(C(=C1)CC(C(=O)O)O)O","1"
"HMDB0041270","NA","NA","NA","NA","NA","0"
"HMDB0240266","NA","NA","NA","NA","NA","0"
"HMDB0041426","NA","NA","NA","NA","NA","0"
"HMDB0033736","Homofureanol","HMDB0033736","33931",NA,"CCC1C(=O)C(=C(O1)C)O","1"
"HMDB0034230","Mesifurane","HMDB0034230","61325",NA,"CC1C(=O)C(=C(O1)C)OC","1"
"HMDB0041427","NA","NA","NA","NA","NA","0"
"HMDB0033551","5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone","HMDB0033551","61199",NA,"CCC1C(=C(C(=O)O1)O)C","1"
"HMDB0165787","NA","NA","NA","NA","NA","0"
"HMDB0164727","NA","NA","NA","NA","NA","0"
"HMDB0164726","NA","NA","NA","NA","NA","0"
"HMDB0164725","NA","NA","NA","NA","NA","0"
"HMDB0163404","NA","NA","NA","NA","NA","0"
"HMDB0172015","NA","NA","NA","NA","NA","0"
"HMDB0180324","NA","NA","NA","NA","NA","0"
"HMDB0180325","NA","NA","NA","NA","NA","0"
"HMDB0034370","Ibervirin","HMDB0034370","62351",NA,"CSCCCN=C=S","1"
"HMDB0164039","NA","NA","NA","NA","NA","0"
"HMDB0164040","NA","NA","NA","NA","NA","0"
"HMDB0185178","NA","NA","NA","NA","NA","0"
"HMDB0162086","NA","NA","NA","NA","NA","0"
"HMDB0162085","NA","NA","NA","NA","NA","0"
"HMDB0001119","4-Hydroxy-4-(3-pyridyl)-butanoic acid","HMDB0001119","438","C19579","C1=CC(=CN=C1)C(CCC(=O)O)O","1"
"HMDB0002184","L-Threo-3-Phenylserine","HMDB0002184","12314153",NA,"C1=CC=C(C=C1)C([C@@H](C(=O)O)N)O","1"
"HMDB0060280","NA","NA","NA","NA","NA","0"
"HMDB0003831","Beta-Tyrosine","HMDB0003831","440311","C04368","C1=CC(=CC=C1C(CC(=O)O)N)O","1"
"HMDB0006050","o-Tyrosine","HMDB0006050","91482",NA,"C1=CC=C(C(=C1)CC(C(=O)O)N)O","1"
"HMDB0000158","L-Tyrosine","HMDB0000158","6057","C00082","C1=CC(=CC=C1C[C@@H](C(=O)O)N)O","1"
"HMDB0164171","NA","NA","NA","NA","NA","0"
"HMDB0059720","NA","NA","NA","NA","NA","0"
"HMDB0185175","NA","NA","NA","NA","NA","0"
"HMDB0155114","NA","NA","NA","NA","NA","0"
"HMDB0155115","NA","NA","NA","NA","NA","0"
"HMDB0155116","NA","NA","NA","NA","NA","0"
"HMDB0155853","NA","NA","NA","NA","NA","0"
"HMDB0185176","NA","NA","NA","NA","NA","0"
"HMDB0185174","NA","NA","NA","NA","NA","0"
"HMDB0185177","NA","NA","NA","NA","NA","0"
"HMDB0035177","2-Acetyl-1,5,6,7-tetrahydro-6-hydroxy-7-(hydroxymethyl)-4H-azepine-4-one","HMDB0035177","15847403",NA,"CC(=O)C1=CC(=O)CC(O)C(CO)N1","1"
"HMDB0040443","NA","NA","NA","NA","NA","0"
"HMDB0031345","Calystegine A6","HMDB0031345","85271756",NA,"OC1CC2CCC(O)C1(O)N2","1"
"HMDB0061678","NA","NA","NA","NA","NA","0"
"HMDB0000339","2-Methylbutyrylglycine","HMDB0000339","193872",NA,"CCC(C)C(=O)NCC(=O)O","1"
"HMDB0011757","N-Acetylvaline","HMDB0011757","227752",NA,"CC(C)C(C(=O)O)NC(=O)C","1"
"HMDB0000678","Isovalerylglycine","HMDB0000678","546304",NA,"CC(C)CC(=O)NCC(=O)O","1"
"HMDB0038625","NA","NA","NA","NA","NA","0"
"HMDB0029409","Turicine","HMDB0029409","6560290",NA,"C[N+]1(C[C@@H](C[C@@H]1C(=O)[O-])O)C","1"
"HMDB0038593","NA","NA","NA","NA","NA","0"
"HMDB0029412","Betonicine","HMDB0029412","164642","C08269","C[N+]1(C[C@@H](C[C@H]1C(=O)[O-])O)C","1"
"HMDB0036384","NA","NA","NA","NA","NA","0"
"HMDB0012175","5-Acetamidovalerate","HMDB0012175","439903","C03087","CC(=O)NCCCCC(=O)O","1"
"HMDB0012154","3-Dehydrocarnitine","HMDB0012154","6991982","C02636","C[N+](C)(C)CC(=O)CC(=O)[O-]","1"
"HMDB0029230","4-Hydroxystachydrine","HMDB0029230","375481",NA,"C[N+]1(CC(C[C@@H]1C(=O)[O-])O)C","1"
"HMDB0000927","Valerylglycine","HMDB0000927","4737557",NA,"CCCCC(=O)NCC(=O)O","1"
"HMDB0240773","NA","NA","NA","NA","NA","0"
"HMDB0000201","L-Acetylcarnitine","HMDB0000201","7045767","C02571","CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C","1"
"HMDB0240771","NA","NA","NA","NA","NA","0"
"HMDB0062176","NA","NA","NA","NA","NA","0"
"HMDB0240626","NA","NA","NA","NA","NA","0"
"HMDB0030992","5-Butyltetrahydro-2-oxo-3-furancarboxylic acid","HMDB0030992","131751118",NA,"CCCCC1CC(C(O)=O)C(=O)O1","1"
"HMDB0030988","5-(2-Methylpropyl)tetrahydro-2-oxo-3-furancarboxylic acid","HMDB0030988","131751114",NA,"CC(C)CC1CC(C(O)=O)C(=O)O1","1"
"HMDB0240348","NA","NA","NA","NA","NA","0"
"HMDB0012215","Dihydrozeatin","HMDB0012215","439631","C02029","C[C@@H](CCNC1=NC=NC2=C1NC=N2)CO","1"
"HMDB0094663","NA","NA","NA","NA","NA","0"
"HMDB0037194","NA","NA","NA","NA","NA","0"
"HMDB0151783","NA","NA","NA","NA","NA","0"
"HMDB0034469","2-Phenylpropyl butyrate","HMDB0034469","576263",NA,"CCCC(=O)OCC(C)C1=CC=CC=C1","1"
"HMDB0037623","NA","NA","NA","NA","NA","0"
"HMDB0036240","NA","NA","NA","NA","NA","0"
"HMDB0035017","2-Phenylethyl 3-methylbutanoate","HMDB0035017","8792",NA,"CC(C)CC(=O)OCCC1=CC=CC=C1","1"
"HMDB0037720","NA","NA","NA","NA","NA","0"
"HMDB0032176","Benzyl hexanoate","HMDB0032176","23367",NA,"CCCCCC(=O)OCC1=CC=CC=C1","1"
"HMDB0151792","NA","NA","NA","NA","NA","0"
"HMDB0151787","NA","NA","NA","NA","NA","0"
"HMDB0151785","NA","NA","NA","NA","NA","0"
"HMDB0151788","NA","NA","NA","NA","NA","0"
"HMDB0132932","NA","NA","NA","NA","NA","0"
"HMDB0132940","NA","NA","NA","NA","NA","0"
"HMDB0151780","NA","NA","NA","NA","NA","0"
"HMDB0151781","NA","NA","NA","NA","NA","0"
"HMDB0151786","NA","NA","NA","NA","NA","0"
"HMDB0151790","NA","NA","NA","NA","NA","0"
"HMDB0163212","NA","NA","NA","NA","NA","0"
"HMDB0151805","NA","NA","NA","NA","NA","0"
"HMDB0151794","NA","NA","NA","NA","NA","0"
"HMDB0151793","NA","NA","NA","NA","NA","0"
"HMDB0151789","NA","NA","NA","NA","NA","0"
"HMDB0151791","NA","NA","NA","NA","NA","0"
"HMDB0151784","NA","NA","NA","NA","NA","0"
"HMDB0036386","NA","NA","NA","NA","NA","0"
"HMDB0035181","xi-8,9-Dehydrotheaspirone","HMDB0035181","44147198",NA,"CC1=CCC2(O1)C(=CC(=O)CC2(C)C)C","1"
"HMDB0039101","NA","NA","NA","NA","NA","0"
"HMDB0034472","3-Phenylpropyl 2-methylpropanoate","HMDB0034472","7662","C02008","CC(C)C(=O)OCCCC1=CC=CC=C1","1"
"HMDB0034556","3-Acetoxy-3-methyl-1-phenylbutane","HMDB0034556","7633",NA,"CC(=O)OC(C)(C)CCC1=CC=CC=C1","1"
"HMDB0035008","3-Methylbutyl phenylacetate","HMDB0035008","7600",NA,"CC(C)CCOC(=O)CC1=CC=CC=C1","1"
"HMDB0035016","2-Phenylethyl pentanoate","HMDB0035016","81964",NA,"CCCCC(=O)OCCC1=CC=CC=C1","1"
"HMDB0029669","Eremopetasinorone A","HMDB0029669","85167039",NA,"CC1C(=O)CCC2CC(=CC12C)C(C)=O","1"
"HMDB0038605","NA","NA","NA","NA","NA","0"
"HMDB0040431","Hexyl benzoate","HMDB0040431","23235","C14716","CCCCCCOC(=O)C1=CC=CC=C1","1"
"HMDB0001925","Ibuprofen","HMDB0001925","3672","C01588","CC(C)CC1=CC=C(C=C1)C(C)C(=O)O","1"
"HMDB0034470","2-Phenylpropyl isobutyrate","HMDB0034470","576240",NA,"CC(C)C(=O)OCC(C)C1=CC=CC=C1","1"
"HMDB0036391","NA","NA","NA","NA","NA","0"
"HMDB0033196","(E)-6-Methyl-6-(5-methyl-2-furanyl)-3-hepten-2-one","HMDB0033196","21767560",NA,"CC1=CC=C(O1)C(C)(C)C/C=C/C(=O)C","1"
"HMDB0037604","NA","NA","NA","NA","NA","0"
"HMDB0036025","2,4,6-Trimethyl-4-phenyl-1,3-dioxane","HMDB0036025","107381",NA,"CC1CC(OC(O1)C)(C)C2=CC=CC=C2","1"
"HMDB0036583","Methyl jasmonate","HMDB0036583","5367719","C11512","CC\C=C/C[C@@H]1[C@@H](CC(=O)OC)CCC1=O","1"
"HMDB0037736","NA","NA","NA","NA","NA","0"
"HMDB0032679","Annuionone A","HMDB0032679","72828705",NA,"CC(=O)CCC1C2(C)COC1(C)CC(=O)C2","1"
"HMDB0037726","NA","NA","NA","NA","NA","0"
"HMDB0037730","NA","NA","NA","NA","NA","0"
"HMDB0034564","13-Oxo-9,11-tridecadienoic acid","HMDB0034564","11106999",NA,"C(CCC/C=C/C=C/C=O)CCCC(=O)O","1"
"HMDB0037244","NA","NA","NA","NA","NA","0"
"HMDB0029670","Epoxyeremopetasinorol","HMDB0029670","131750893",NA,"CC1C(O)CCC2CC3(OC3C12C)C(C)=O","1"
"HMDB0032689","Annuionone C","HMDB0032689","9920924",NA,"CC(/C=C/C12C(CC(=O)CC1(O2)C)(C)C)O","1"
"HMDB0163216","NA","NA","NA","NA","NA","0"
"HMDB0163215","NA","NA","NA","NA","NA","0"
"HMDB0163213","NA","NA","NA","NA","NA","0"
"HMDB0163211","NA","NA","NA","NA","NA","0"
"HMDB0163214","NA","NA","NA","NA","NA","0"
"HMDB0163210","NA","NA","NA","NA","NA","0"
"HMDB0112084","NA","NA","NA","NA","NA","0"
"HMDB0163856","NA","NA","NA","NA","NA","0"
"HMDB0163859","NA","NA","NA","NA","NA","0"
"HMDB0163857","NA","NA","NA","NA","NA","0"
"HMDB0163853","NA","NA","NA","NA","NA","0"
"HMDB0163854","NA","NA","NA","NA","NA","0"
"HMDB0163855","NA","NA","NA","NA","NA","0"
"HMDB0163858","NA","NA","NA","NA","NA","0"
"HMDB0163860","NA","NA","NA","NA","NA","0"
"HMDB0175165","NA","NA","NA","NA","NA","0"
"HMDB0180763","NA","NA","NA","NA","NA","0"
"HMDB0180766","NA","NA","NA","NA","NA","0"
"HMDB0180765","NA","NA","NA","NA","NA","0"
"HMDB0180764","NA","NA","NA","NA","NA","0"
"HMDB0037225","NA","NA","NA","NA","NA","0"
"HMDB0163852","NA","NA","NA","NA","NA","0"
"HMDB0163245","NA","NA","NA","NA","NA","0"
"HMDB0032453","cis-3-Octenyl propionate","HMDB0032453","20836326",NA,"CCCC/C=C\CCOC(=O)CC","1"
"HMDB0032396","Methyl 2-decenoate","HMDB0032396","5368064",NA,"CCCCCCC/C=C/C(=O)OC","1"
"HMDB0037185","NA","NA","NA","NA","NA","0"
"HMDB0040593","NA","NA","NA","NA","NA","0"
"HMDB0038277","NA","NA","NA","NA","NA","0"
"HMDB0163228","NA","NA","NA","NA","NA","0"
"HMDB0163229","NA","NA","NA","NA","NA","0"
"HMDB0163227","NA","NA","NA","NA","NA","0"
"HMDB0163230","NA","NA","NA","NA","NA","0"
"HMDB0163232","NA","NA","NA","NA","NA","0"
"HMDB0163234","NA","NA","NA","NA","NA","0"
"HMDB0033724","Undecylenic acid","HMDB0033724","5634","C13910","C=CCCCCCCCCC(=O)O","1"
"HMDB0163231","NA","NA","NA","NA","NA","0"
"HMDB0163235","NA","NA","NA","NA","NA","0"
"HMDB0163237","NA","NA","NA","NA","NA","0"
"HMDB0163236","NA","NA","NA","NA","NA","0"
"HMDB0032320","3-Hexenyl 2-methylbutyrate","HMDB0032320","6165108",NA,"CC/C=C/CCOC(=O)C(C)CC","1"
"HMDB0034429","Cyclohexyl pentanoate","HMDB0034429","73772",NA,"CCCCC(=O)OC1CCCCC1","1"
"HMDB0038906","NA","NA","NA","NA","NA","0"
"HMDB0031691","cis-3-Hexenyl pentanoate","HMDB0031691","5367682",NA,"CCCCC(=O)OCC/C=C\CC","1"
"HMDB0036140","NA","NA","NA","NA","NA","0"
"HMDB0037106","NA","NA","NA","NA","NA","0"
"HMDB0033371","Citronellyl formate","HMDB0033371","7778","C12295","CC(CCC=C(C)C)CCOC=O","1"
"HMDB0031087","trans-2-Hexyl-1-cyclopropaneacetic acid","HMDB0031087","543595",NA,"CCCCCCC1CC1CC(=O)O","1"
"HMDB0031063","(Z)-3-Methyl-4-decenoic acid","HMDB0031063","131751127",NA,"CCCCC\C=C/C(C)CC(O)=O","1"
"HMDB0031272","Ethyl (E)-2-nonenoate","HMDB0031272","12277543",NA,"CCCCCC\C=C/C(=O)OCC","1"
"HMDB0031062","(Z)-3-Methyl-3-decenoic acid","HMDB0031062","129711116",NA,"CCCCCC\C=C(\C)CC(O)=O","1"
"HMDB0038311","NA","NA","NA","NA","NA","0"
"HMDB0037309","NA","NA","NA","NA","NA","0"
"HMDB0031843","2,3-Undecanedione","HMDB0031843","61404",NA,"CCCCCCCCC(=O)C(=O)C","1"
"HMDB0038274","NA","NA","NA","NA","NA","0"
"HMDB0034428","Cyclohexyl 3-methylbutanoate","HMDB0034428","287439",NA,"CC(C)CC(=O)OC1CCCCC1","1"
"HMDB0032308","(E)-3-Heptenyl 2-methylpropanoate","HMDB0032308","6437137",NA,"CCC/C=C/CCOC(=O)C(C)C","1"
"HMDB0038278","NA","NA","NA","NA","NA","0"
"HMDB0038273","NA","NA","NA","NA","NA","0"
"HMDB0163233","NA","NA","NA","NA","NA","0"
"HMDB0031406","Ethyl 3-cyclohexylpropionate","HMDB0031406","61466",NA,"CCOC(=O)CCC1CCCCC1","1"
"HMDB0036784","NA","NA","NA","NA","NA","0"
"HMDB0062090","NA","NA","NA","NA","NA","0"
"HMDB0032489","Prenyl caproate","HMDB0032489","173534","C13422","CCCCCC(=O)OCC=C(C)C","1"
"HMDB0032404","6-Methyl-5-hepten-2-one propyleneglycol acetal","HMDB0032404","109257",NA,"CC1COC(O1)(C)CCC=C(C)C","1"
"HMDB0032461","Pent-2-enyl hexanoate","HMDB0032461","5363141",NA,"CCCCCC(=O)OC/C=C\CC","1"
