query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
311.1263353,HMDB0138956,"5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-3-[(1E)-3-methylbuta-1,3-dien-1-yl]benzene-1,2-diol",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141121,"(1E)-6-hydroxy-1-(4-hydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141120,"(1E)-6-hydroxy-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141127,"1-(3-hydroxyphenyl)-7-(4-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141129,"1-(3,4-dihydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141130,"(1E)-7-(3,4-dihydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141128,"(1E)-7-(3-hydroxyphenyl)-1-(4-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141163,"4-hydroxy-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141164,"(1E)-4-hydroxy-1-(4-hydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141161,"4-hydroxy-1-(4-hydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141140,"(1E)-7-(2,4-dihydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141145,"7-(2,4-dihydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141162,"(1E)-4-hydroxy-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141152,"7-(3,4-dihydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141153,"(1E)-1-(3,4-dihydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141146,"(1E)-1-(2,4-dihydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141151,"(1E)-1-(3-hydroxyphenyl)-7-(4-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141170,"7-hydroxy-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141107,"1-(4-hydroxyphenyl)-7-phenylheptane-2,3,5-trione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141103,"(1Z)-2-hydroxy-1-(4-hydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0146849,"(1E)-1,7-bis(3-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0138958,"5-[(E)-2-{4-hydroxy-3-[3-(prop-1-en-2-yl)oxiran-2-yl]phenyl}ethenyl]benzene-1,3-diol",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0138957,"5-(3-{4-hydroxy-3-[(1E)-3-methylbuta-1,3-dien-1-yl]phenyl}oxiran-2-yl)benzene-1,3-diol",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0138959,"5-[(E)-2-{4-hydroxy-3-[2-(2-methyloxiran-2-yl)ethenyl]phenyl}ethenyl]benzene-1,3-diol",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0146848,"1,7-bis(3-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141139,"1-(2,4-dihydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0140994,4-hydroxy-3-(3-hydroxy-1-phenylbutyl)-2H-chromen-2-one,n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141045,"(1E)-1,7-bis(4-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141057,"(1E)-5-hydroxy-1,7-bis(4-hydroxyphenyl)hepta-1,6-dien-3-one",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141181,"(1E)-7-hydroxy-1-(4-hydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141101,"(1Z)-2-hydroxy-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141102,"6-hydroxy-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141180,"(1E)-7-hydroxy-7-(4-hydroxyphenyl)-1-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141100,"6-hydroxy-1-(4-hydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141106,"7-(4-hydroxyphenyl)-1-phenylheptane-2,3,5-trione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141169,"7-hydroxy-1-(4-hydroxyphenyl)-7-phenylhept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0141150,"7-(3-hydroxyphenyl)-1-(4-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0138682,"5-(6-hydroxy-1-benzofuran-2-yl)-4-(3-methylbut-2-en-1-yl)benzene-1,3-diol",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0033310,Moracin C,n/a,C19H18O4,310.120509064,M+H,+,311.127785,5
311.1263353,HMDB0031744,Artocarbene,n/a,C19H18O4,310.120509064,M+H,+,311.127785,5
311.1263353,HMDB0141044,"1,7-bis(4-hydroxyphenyl)hept-1-ene-3,5-dione",n/a,C19H18O4,310.12050906,M+H,+,311.127785,5
311.1263353,HMDB0041298,Moracin N,n/a,C19H18O4,310.120509064,M+H,+,311.127785,5
311.1263353,HMDB0036635,Hydroxytanshinone,n/a,C19H18O4,310.120509064,M+H,+,311.127785,5
311.1263353,HMDB0125543,"6-[(E)-2-(2,4-dihydroxyphenyl)ethenyl]-3-(3-methylbut-2-en-1-yl)benzene-1,2,4-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0125544,"2-[(E)-2-[3,5-dihydroxy-4-(3-methylbut-2-en-1-yl)phenyl]ethenyl]benzene-1,3,5-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0125545,"5-[(E)-2-[3,5-dihydroxy-4-(3-methylbut-2-en-1-yl)phenyl]ethenyl]benzene-1,2,4-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0125547,"5-[3-(2,4-dihydroxyphenyl)oxiran-2-yl]-2-(3-methylbut-2-en-1-yl)benzene-1,3-diol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0125546,"4-[(E)-2-[3,5-dihydroxy-4-(3-methylbut-2-en-1-yl)phenyl]ethenyl]benzene-1,2,3-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0125548,"5-[(E)-2-(2,4-dihydroxyphenyl)ethenyl]-2-[(3,3-dimethyloxiran-2-yl)methyl]benzene-1,3-diol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129031,"5-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-2-[(1E)-3-hydroxy-3-methylbut-1-en-1-yl]benzene-1,3-diol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129032,"6-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-3-[(1E)-3-methylbut-1-en-1-yl]benzene-1,2,4-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0141104,"2-hydroxy-1,7-bis(4-hydroxyphenyl)heptane-3,5-dione",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0141131,"1-(3,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)heptane-3,5-dione",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0141141,"1-(2,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)heptane-3,5-dione",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0141165,"4-hydroxy-1,7-bis(4-hydroxyphenyl)heptane-3,5-dione",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0141171,"1-hydroxy-1,7-bis(4-hydroxyphenyl)heptane-3,5-dione",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129034,"5-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]benzene-1,2,3-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0149106,144735-57-9,n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0140204,"2-[2-(4-hydroxy-3-methoxyphenyl)-7-methoxy-3-methyl-2,3-dihydro-1-benzofuran-5-yl]acetaldehyde",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0140116,"6-[(3,3-dimethyloxiran-2-yl)methyl]-5-hydroxy-8,8-dimethyl-2H,8H-pyrano[2,3-h]chromen-2-one",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129033,"5-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]benzene-1,2,4-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129035,"4-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]benzene-1,2,3-triol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129037,"5-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-2-[3-(propan-2-yl)oxiran-2-yl]benzene-1,3-diol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129036,"5-[3-(3,4-dihydroxyphenyl)oxiran-2-yl]-2-[(1E)-3-methylbut-1-en-1-yl]benzene-1,3-diol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0129038,"5-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-2-[(1E)-4-hydroxy-3-methylbut-1-en-1-yl]benzene-1,3-diol",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0140114,"5-hydroxy-6-[(2E)-4-hydroxy-3-methylbut-2-en-1-yl]-8,8-dimethyl-2H,8H-pyrano[2,3-h]chromen-2-one",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0140118,"5-hydroxy-8-(hydroxymethyl)-8-methyl-6-(3-methylbut-2-en-1-yl)-2H,8H-pyrano[2,3-h]chromen-2-one",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0140117,"8-hydroxy-12,12-dimethyl-9-(3-methylbut-2-en-1-yl)-3,11,14-trioxatetracyclo[8.5.0.0²,⁷.0¹³,¹⁵]pentadeca-1,5,7,9-tetraen-4-one",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0140115,"5-hydroxy-6-(4-hydroxy-3-methylbut-2-en-1-yl)-8,8-dimethyl-2H,8H-pyrano[2,3-h]chromen-2-one",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0146850,"1-(3,4-dihydroxyphenyl)-7-(3-hydroxyphenyl)heptane-3,5-dione",n/a,C19H20O5,328.131073744,M+H-H2O,+,311.128374,7
311.1263353,HMDB0040670,Acutilobin,n/a,C19H20O5,328.13107375,M+H-H2O,+,311.128374,7
311.1263353,HMDB0062553,alpha-glutamyltyrosine,n/a,C14H18N2O6,310.116486308,M+H,+,311.123762,8
311.1263353,HMDB0028831,Glutamyltyrosine,n/a,C14H18N2O6,310.116486308,M+H,+,311.123762,8
311.1263353,HMDB0029104,Tyrosyl-Glutamate,n/a,C14H18N2O6,310.116486308,M+H,+,311.123762,8
311.1263353,HMDB0011741,gamma-Glutamyltyrosine,n/a,C14H18N2O6,310.116486318,M+H,+,311.123762,8
311.1263353,HMDB0029161,gamma-Glutamyltyrosine,n/a,C14H18N2O6,310.116486318,M+H,+,311.123762,8
311.1263353,HMDB0176556,3-[(1-methoxy-1-oxo-3-phenylpropan-2-yl)carbamoyl]-3-oxopropanoic acid,n/a,C14H15NO6,293.089937207,M+NH4,+,311.12376,8
311.1263353,HMDB0000839,Pentaporphyrin I,C09541,C20H14N4,310.121846468,M+H,+,311.129122,9
311.1263353,HMDB0015102,Desloratadine,n/a,C19H19ClN2,310.123676325,M+H,+,311.130952,15
491.3721694,HMDB0176615,"4-hydroxy-6-[6-hydroxy-7-(hydroxymethyl)-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl]-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176621,"4-hydroxy-6-{6-hydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl}-2-(hydroxymethyl)heptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176619,"4,6-dihydroxy-6-{6-hydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl}-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176620,"6-{2,6-dihydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl}-4-hydroxy-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176618,"2,4-dihydroxy-6-{6-hydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl}-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176617,"4-hydroxy-6-[6-hydroxy-12-(hydroxymethyl)-7,7,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl]-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176614,"4,7-dihydroxy-6-{6-hydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl}-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176613,"6-{6,14-dihydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl}-4-hydroxy-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176612,"6-{6,9-dihydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl}-4-hydroxy-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0176616,"4-hydroxy-6-[6-hydroxy-16-(hydroxymethyl)-7,7,12-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-15-yl]-2-methylheptanoic acid",n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0037783,Ganoderiol H,n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0034532,Camelliagenin C,n/a,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0034525,Barringtogenol C,C08931,C30H50O5,490.36582471,M+H,+,491.373101,2
491.3721694,HMDB0035853,3beta-Methoxy-7-multiflorene,n/a,C30H52O6,508.376389396,M+H-H2O,+,491.373689,3
491.3721694,HMDB0035150,2'-Apo-beta-carotenal,n/a,C37H48O,508.370516158,M+H-H2O,+,491.367816,9
525.2355484,HMDB0187390,"6-({3-[(2Z)-6-carboxyhex-2-en-1-yl]-2-[(1E)-3-hydroxy-8-oxooct-1-en-1-yl]-4-oxocyclopentyl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O12,542.236326664,M+H-H2O,+,525.233627,4
525.2355484,HMDB0187391,"6-[(1-{2-[(2Z)-6-carboxyhex-2-en-1-yl]-5-hydroxy-3-oxocyclopentyl}-8-oxooct-1-en-3-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O12,542.236326664,M+H-H2O,+,525.233627,4
525.2355484,HMDB0187182,"6-{[(5Z)-7-{6-[(1E)-3-hydroperoxyocta-1,7-dien-1-yl]-2,3-dioxabicyclo[2.2.1]heptan-5-yl}hept-5-enoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O12,542.236326664,M+H-H2O,+,525.233627,4
525.2355484,HMDB0187392,"3,4,5-trihydroxy-6-{[(5Z)-7-{3-hydroxy-2-[(1E)-3-hydroxy-8-oxooct-1-en-1-yl]-5-oxocyclopentyl}hept-5-enoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O12,542.236326664,M+H-H2O,+,525.233627,4
525.2355484,HMDB0035167,Cinncassiol C1 19-glucoside,n/a,C26H38O12,542.23632668,M+H-H2O,+,525.233627,4
525.2355484,HMDB0168850,"6-{[2,6-dihydroxy-1,3-bis(3-methylbut-2-en-1-yl)-5-(2-methylpropanoyl)-4-oxocyclohexa-2,5-dien-1-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H36O11,524.225761979,M+H,+,525.233038,5
525.2355484,HMDB0183642,"6-[(4aR)-5,6-dihydroxy-1-(hydroxymethyl)-1-methyl-7-(propan-2-yl)-1,2,3,4,4a,9,10,10a-octahydrophenanthrene-4a-carbonyloxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H36O11,524.225761979,M+H,+,525.233038,5
525.2355484,HMDB0177911,"6-(7,7a-dimethyl-4-{[(2E)-2-methylbut-2-enoyl]oxy}-4'-methylidene-octahydrospiro[indene-2,3'-oxolane]-2'-oneoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H36O11,524.225761979,M+H,+,525.233038,5
