"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0162440","NA","NA","NA","NA","NA","0"
"HMDB0155268","NA","NA","NA","NA","NA","0"
"HMDB0165479","NA","NA","NA","NA","NA","0"
"HMDB0029387","L-3-Aminodihydro-2(3H)-furanone","HMDB0029387","73509","C02926","C1COC(=O)C1N","1"
"HMDB0029615","(S)-2-Azetidinecarboxylic acid","HMDB0029615","17288",NA,"C1CNC1C(=O)O","1"
"HMDB0036458","1-Aminocyclopropanecarboxylic acid","HMDB0036458","535","C01234","NC1(CC1)C(O)=O","1"
"HMDB0032330","4-Hydroxy-2-butenoic acid gamma-lactone","HMDB0032330","10341","C17601","C1C=CC(=O)O1","1"
"HMDB0062133","NA","NA","NA","NA","NA","0"
"HMDB0094691","Furanone A","HMDB0094691","140765","C17602","O=C1CC=CO1","1"
"HMDB0124943","NA","NA","NA","NA","NA","0"
"HMDB0062765","Styrene Oxide","HMDB0062765","7276","C02083","C1OC1C1=CC=CC=C1","1"
"HMDB0013815","2,3-Dihydrobenzofuran","HMDB0013815","10329",NA,"[H]C1=C([H])C([H])=C2C(OC([H])([H])C2([H])[H])=C1[H]","1"
"HMDB0029637","3-Methylbenzaldehyde","HMDB0029637","12105","C07209","CC1=CC=CC(=C1)C=O","1"
"HMDB0029638","4-Methylbenzaldehyde","HMDB0029638","7725","C06758","CC1=CC=C(C=C1)C=O","1"
"HMDB0172088","NA","NA","NA","NA","NA","0"
"HMDB0029636","2-Methylbenzaldehyde","HMDB0029636","10722","C07214","CC1=CC=CC=C1C=O","1"
"HMDB0038997","NA","NA","NA","NA","NA","0"
"HMDB0004072","4-Hydroxystyrene","HMDB0004072","62453","C05627","C=CC1=CC=C(C=C1)O","1"
"HMDB0033910","Acetophenone","HMDB0033910","7410","C07113","CC(=O)C1=CC=CC=C1","1"
"HMDB0006236","Phenylacetaldehyde","HMDB0006236","998","C00601","C1=CC=C(C=C1)CC=O","1"
"HMDB0031682","(±)-2-Methylthiazolidine","HMDB0031682","32196",NA,"CC1NCCS1","1"
"HMDB0033875","2,3-Dihydrothiophene","HMDB0033875","136880",NA,"C1CSC=C1","1"
"HMDB0033922","Divinyl sulfide","HMDB0033922","12321",NA,"C=CSC=C","1"
"HMDB0166255","NA","NA","NA","NA","NA","0"
"HMDB0171226","NA","NA","NA","NA","NA","0"
"HMDB0171227","NA","NA","NA","NA","NA","0"
"HMDB0034235","2-Pentanone","HMDB0034235","7895","C01949","CCCC(=O)C","1"
"HMDB0030126","3-Methyl-3-buten-1-ol","HMDB0030126","12988",NA,"CC(=C)CCO","1"
"HMDB0031604","(E)-2-Penten-1-ol","HMDB0031604","5364919",NA,"CC/C=C\CO","1"
"HMDB0031525","(S)-2-Methylbutanal","HMDB0031525","6971249",NA,"CC[C@H](C)C=O","1"
"HMDB0039779","NA","NA","NA","NA","NA","0"
"HMDB0163717","NA","NA","NA","NA","NA","0"
"HMDB0006478","Iso-Valeraldehyde","HMDB0006478","11552","C07329","CC(C)CC=O","1"
"HMDB0240630","NA","NA","NA","NA","NA","0"
"HMDB0031526","(±)-2-Methylbutanal","HMDB0031526","7284","C02223","CCC(C)C=O","1"
"HMDB0033854","Isoprenyl alcohol","HMDB0033854","8257",NA,"CC(C)(C=C)O","1"
"HMDB0031605","1-Penten-3-ol","HMDB0031605","12020",NA,"CCC(C=C)O","1"
"HMDB0062042","NA","NA","NA","NA","NA","0"
"HMDB0180842","NA","NA","NA","NA","NA","0"
"HMDB0062040","NA","NA","NA","NA","NA","0"
"HMDB0030124","Prenol","HMDB0030124","11173","C01390","CC(=CCO)C","1"
"HMDB0034465","2-Methyl-2-buten-1-ol","HMDB0034465","6433417",NA,"C/C=C(\C)/CO","1"
"HMDB0031206","Pentanal","HMDB0031206","8063",NA,"CCCCC=O","1"
"HMDB0112254","NA","NA","NA","NA","NA","0"
"HMDB0041015","NA","NA","NA","NA","NA","0"
"HMDB0040170","NA","NA","NA","NA","NA","0"
"HMDB0031857","3-(Methylthio)propanal","HMDB0031857","18635",NA,"CSCCC=O","1"
"HMDB0031190","S-Ethyl thioacetate","HMDB0031190","61171",NA,"CCSC(=O)C","1"
"HMDB0031192","S-Methyl propanethioate","HMDB0031192","521869",NA,"CCC(=O)SC","1"
"HMDB0031982","3-Mercapto-2-butanone","HMDB0031982","38679",NA,"CC(C(=O)C)S","1"
"HMDB0042033","NA","NA","NA","NA","NA","0"
"HMDB0186744","NA","NA","NA","NA","NA","0"
"HMDB0034170","2-Hydroxybenzaldehyde","HMDB0034170","6998","C06202","C1=CC=C(C(=C1)C=O)O","1"
"HMDB0032918","3-(2-Furanyl)-2-propenal","HMDB0032918","1715056",NA,"C1=COC(=C1)/C=C\C=O","1"
"HMDB0001870","Benzoic acid","HMDB0001870","243","C00539","C1=CC=C(C=C1)C(=O)O","1"
"HMDB0011718","4-Hydroxybenzaldehyde","HMDB0011718","126","C00633","C1=CC(=CC=C1C=O)O","1"
"HMDB0031861","2-Acetylpyrazine","HMDB0031861","30914",NA,"CC(=O)C1=NC=CN=C1","1"
"HMDB0001406","Niacinamide","HMDB0001406","936","C00153","C1=CC(=CN=C1)C(=O)N","1"
"HMDB0062027","NA","NA","NA","NA","NA","0"
"HMDB0002994","Erythritol","HMDB0002994","222285","C00503","C([C@H]([C@H](CO)O)O)O","1"
"HMDB0004136","D-Threitol","HMDB0004136","222285","C16884","C([C@H]([C@@H](CO)O)O)O","1"
"HMDB0094689","NA","NA","NA","NA","NA","0"
"HMDB0062676","NA","NA","NA","NA","NA","0"
"HMDB0168832","NA","NA","NA","NA","NA","0"
"HMDB0000243","Pyruvic acid","HMDB0000243","1060","C00022","CC(=O)C(=O)O","1"
"HMDB0011111","Malonic semialdehyde","HMDB0011111","868","C00222","C(C=O)C(=O)O","1"
"HMDB0040261","NA","NA","NA","NA","NA","0"
"HMDB0000187","L-Serine","HMDB0000187","5951","C00065","C([C@@H](C(=O)O)N)O","1"
"HMDB0062263","2-Amino-3-hydroxypropanoic acid","HMDB0062263","617","C00716","NC(CO)C(=O)O","1"
"HMDB0003406","D-Serine","HMDB0003406","71077","C00740","C([C@H](C(=O)O)N)O","1"
"HMDB0006115","Benzaldehyde","HMDB0006115","240","C00261","C1=CC=C(C=C1)C=O","1"
"HMDB0135619","NA","NA","NA","NA","NA","0"
"HMDB0001398","Guaiacol","HMDB0001398","4671","C15572","COC1=CC=CC=C1O","1"
"HMDB0011724","4-Hydroxybenzyl alcohol","HMDB0011724","125","C17467","C1=CC(=CC=C1CO)O","1"
"HMDB0000873","4-Methylcatechol","HMDB0000873","9958","C06730","CC1=CC(=C(C=C1)O)O","1"
"HMDB0059712","3-Hydroxybenzyl alcohol","HMDB0059712","102","C03351","OCC1=CC=CC(O)=C1","1"
"HMDB0059709","2-Hydroxybenzyl alcohol","HMDB0059709","5146","C02323","OCC1=C(O)C=CC=C1","1"
"HMDB0040280","NA","NA","NA","NA","NA","0"
"HMDB0032917","1-(2-Furanyl)-2-propanone","HMDB0032917","228583",NA,"CC(=O)CC1=CC=CO1","1"
"HMDB0034877","2-Acetyl-3-methylfuran","HMDB0034877","12281224",NA,"CC1=C(OC=C1)C(=O)C","1"
"HMDB0029696","Mequinol","HMDB0029696","9015",NA,"COC1=CC=C(C=C1)O","1"
"HMDB0035226","2-Acetyl-5-methylfuran","HMDB0035226","14514",NA,"CC1=CC=C(O1)C(=O)C","1"
"HMDB0038963","NA","NA","NA","NA","NA","0"
"HMDB0000630","Cytosine","HMDB0000630","597","C00380","C1=C(NC(=O)N=C1)N","1"
"HMDB0031335","2-Chloro-1-propanol","HMDB0031335","6566",NA,"CC(CO)Cl","1"
"HMDB0014417","Betazole","HMDB0014417","7741",NA,"C1=C(NN=C1)CCN","1"
"HMDB0000870","Histamine","HMDB0000870","774","C00388","C1=C(NC=N1)CCN","1"
"HMDB0060263","NA","NA","NA","NA","NA","0"
"HMDB0031532","1-Methyl-1,3-cyclohexadiene","HMDB0031532","121731",NA,"CC1=CC=CCC1","1"
"HMDB0032395","2-Methyl-1,3-cyclohexadiene","HMDB0032395","73885",NA,"CC1=CCCC=C1","1"
"HMDB0061889","NA","NA","NA","NA","NA","0"
"HMDB0145092","NA","NA","NA","NA","NA","0"
"HMDB0001345","4-Trimethylammoniobutanal","HMDB0001345","133","C01149","C[N+](C)(C)CCCC=O","1"
"HMDB0000562","Creatinine","HMDB0000562","588","C00791","CN1CC(=O)N=C1N","1"
"HMDB0013222","Beta-Guanidinopropionic acid","HMDB0013222","67701","C03065","C(CN=C(N)N)C(=O)O","1"
"HMDB0000064","Creatine","HMDB0000064","586","C00300","CN(CC(=O)O)C(=N)N","1"
"HMDB0031702","1-Piperidinecarboxaldehyde","HMDB0031702","17429",NA,"C1CCN(CC1)C=O","1"
"HMDB0037293","NA","NA","NA","NA","NA","0"
"HMDB0031199","2,5-Dihydro-2,4,5-trimethyloxazole","HMDB0031199","31492",NA,"CC1C(=NC(O1)C)C","1"
"HMDB0062769","NA","NA","NA","NA","NA","0"
"HMDB0171680","NA","NA","NA","NA","NA","0"
"HMDB0171681","NA","NA","NA","NA","NA","0"
"HMDB0171682","NA","NA","NA","NA","NA","0"
"HMDB0168722","NA","NA","NA","NA","NA","0"
"HMDB0168721","NA","NA","NA","NA","NA","0"
"HMDB0168720","NA","NA","NA","NA","NA","0"
"HMDB0168719","NA","NA","NA","NA","NA","0"
"HMDB0145163","NA","NA","NA","NA","NA","0"
"HMDB0144645","NA","NA","NA","NA","NA","0"
"HMDB0240479","NA","NA","NA","NA","NA","0"
"HMDB0062052","NA","NA","NA","NA","NA","0"
"HMDB0036382","NA","NA","NA","NA","NA","0"
"HMDB0033923","(±)-erythro-Isoleucine","HMDB0033923","6306","C16434","CCC(C)C(C(=O)O)N","1"
"HMDB0003640","Beta-Leucine","HMDB0003640","439734","C02486","CC(C)[C@H](CC(=O)O)N","1"
"HMDB0001645","L-Norleucine","HMDB0001645","21236","C01933","CCCC[C@@H](C(=O)O)N","1"
"HMDB0000557","L-Alloisoleucine","HMDB0000557","99288",NA,"CC[C@@H](C)[C@@H](C(=O)O)N","1"
"HMDB0001901","Aminocaproic acid","HMDB0001901","564","C02378","C(CCC(=O)O)CCN","1"
"HMDB0000172","L-Isoleucine","HMDB0000172","6306","C00407","CC[C@H](C)[C@@H](C(=O)O)N","1"
"HMDB0000687","L-Leucine","HMDB0000687","6106","C00123","CC(C)C[C@@H](C(=O)O)N","1"
"HMDB0062203","2-Amino-4-methylpentanoic acid","HMDB0062203","857","C16439","CC(C)CC(N)C(=O)O","1"
"HMDB0013773","D-Leucine","HMDB0013773","117670482","C01570","C1=CC=C(C=C1)NC(=O)CC[C@@H](C(=O)ON)N=NN","1"
"HMDB0061716","NA","NA","NA","NA","NA","0"
"HMDB0060650","NA","NA","NA","NA","NA","0"
"HMDB0029168","3-Aminocaproic acid","HMDB0029168","5275645",NA,"CCCC(CC(=O)O)N","1"
"HMDB0013812","1-Nitrohexane","HMDB0013812",NA,NA,"CCCCCC[N+](O)=O","1"
"HMDB0000076","Dihydrouracil","HMDB0000076","649","C00429","C1CNC(=O)NC1=O","1"
"HMDB0003646","N-Methylhydantoin","HMDB0003646","69217","C02565","CN1CC(=O)NC1=O","1"
"HMDB0060245","NA","NA","NA","NA","NA","0"
"HMDB0000168","L-Asparagine","HMDB0000168","6267","C00152","C([C@@H](C(=O)O)N)C(=O)N","1"
"HMDB0033780","D-Asparagine","HMDB0033780","439600","C01905","C([C@H](C(=O)O)N)C(=O)N","1"
"HMDB0062812","NA","NA","NA","NA","NA","0"
"HMDB0000026","Ureidopropionic acid","HMDB0000026","111","C02642","C(CNC(=O)N)C(=O)O","1"
"HMDB0011733","Glycyl-glycine","HMDB0011733","11163","C02037","C(C(=O)NCC(=O)O)N","1"
"HMDB0012265","N-Carbamoylsarcosine","HMDB0012265","439375","C01043","CN(CC(=O)O)C(=O)N","1"
"HMDB0060671","Atropaldehyde","HMDB0060671","10312","C16592","C=C(C=O)C1=CC=CC=C1","1"
"HMDB0059847","NA","NA","NA","NA","NA","0"
"HMDB0059602","Indanone","HMDB0059602","6735","C01504","O=C1CCC2=CC=CC=C12","1"
"HMDB0032072","(Z)-3-Phenyl-2-propenal","HMDB0032072","6428995","C00903","C1=CC=C(C=C1)/C=C\C=O","1"
"HMDB0003441","Cinnamaldehyde","HMDB0003441","637511","C00903","C1=CC=C(C=C1)/C=C/C=O","1"
"HMDB0163354","NA","NA","NA","NA","NA","0"
"HMDB0163353","NA","NA","NA","NA","NA","0"
"HMDB0163351","NA","NA","NA","NA","NA","0"
"HMDB0163350","NA","NA","NA","NA","NA","0"
"HMDB0163352","NA","NA","NA","NA","NA","0"
"HMDB0163702","NA","NA","NA","NA","NA","0"
"HMDB0179351","NA","NA","NA","NA","NA","0"
"HMDB0179346","NA","NA","NA","NA","NA","0"
"HMDB0179345","NA","NA","NA","NA","NA","0"
"HMDB0179344","NA","NA","NA","NA","NA","0"
"HMDB0179343","NA","NA","NA","NA","NA","0"
"HMDB0179342","NA","NA","NA","NA","NA","0"
"HMDB0179341","NA","NA","NA","NA","NA","0"
"HMDB0169695","NA","NA","NA","NA","NA","0"
"HMDB0169664","NA","NA","NA","NA","NA","0"
"HMDB0165583","NA","NA","NA","NA","NA","0"
"HMDB0165582","NA","NA","NA","NA","NA","0"
"HMDB0165581","NA","NA","NA","NA","NA","0"
"HMDB0165584","NA","NA","NA","NA","NA","0"
"HMDB0163703","NA","NA","NA","NA","NA","0"
"HMDB0000453","Delta-Hexanolactone","HMDB0000453","13204",NA,"CC1CCCC(=O)O1","1"
"HMDB0060476","epsilon-Caprolactone","HMDB0060476","10401","C01880","O=C1CCCCCO1","1"
"HMDB0032490","Prenyl formate","HMDB0032490","110373",NA,"CC(=CCOC=O)C","1"
"HMDB0039581","NA","NA","NA","NA","NA","0"
"HMDB0031158","2-Methyl-4-pentenoic acid","HMDB0031158","549519",NA,"CC(CC=C)C(=O)O","1"
