"metaboliteID","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"4479",1536.74343017803,1536.74063937676,1536.74600963991,609.82800000002,608.681,610.48800000002,19,7,5,7,39554.784112288,37480.0066950686,39577.3604403925,36392.7183863155,36604.1017005715,37771.0770059236,35826.3630637504,196055.971135133,29903.615128284,36100.8652850729,225.288356536068,86805.5413252652,1762.11476246251,2115.57865871957,0,53228.6210332867,1364.14923028617,128073.487531287,76536.198906162,100488.040559228,2613.19490616565,15546.809072446,1707.01557906251,13028.1573749335,3227.76908939611,218073.631101579,56602.0947666093
"4480",1537.74491895547,1537.74172638622,1537.74729262478,609.83099999998,608.681,610.48800000002,17,7,5,5,13384.7359970581,12589.8527352698,12959.511853721,12090.805696647,12810.3686105761,12000.7541223519,11815.1927379123,51938.2318091671,9928.55165845427,11601.0528230772,0,26812.2226409615,699.075396701694,1040.43814855643,0,16470.4189605023,0,35515.9819067083,22561.7883400014,29919.6590612927,1314.58438599436,5710.0728482008,686.095488607138,4602.2274305608,1113.24275391693,56940.7635526821,17343.1924073096
"4481",1556.7187652397,1556.71645812385,1556.72177236396,609.8275,608.681,609.899,18,7,5,6,13447.5598294707,12538.5287594197,13631.5403465575,10546.6508556275,11219.8144250972,12546.3881747382,11675.3140978783,20899.1289615114,12298.6386902213,11679.9977897775,793.44761899719,15908.7722960031,2488.89964329327,2407.9612657251,0,12100.4870287266,1749.7670962261,19366.0699803486,15690.4962855049,15843.3052974337,3636.72160160045,4892.50156158985,1460.90394580783,7873.85553260113,2596.46497502411,20151.722196504,14603.8965697892
"4482",1557.72171984311,1557.71852730354,1557.724324035,609.8295,608.681,609.899,16,6,5,5,10657.050141983,10609.0440295212,10829.60699984,9057.53609592421,9992.60055312551,10325.4423080347,9483.819825209,18165.2012224733,10148.2311665496,9631.18328583238,541.388734925538,12836.5463181676,1990.8447511683,2191.96976099943,0,10519.1402942379,1053.40786238915,15556.7014790252,13046.9564191192,13370.9115320985,3126.27739786915,4081.1474921694,1207.93591219466,6158.71587019213,2579.93276503566,16402.6166659626,11745.382253365
"4501",1628.87935575802,1628.87577436179,1628.88479891976,637.373,637.146,638.661,11,5,3,3,100106.72570777,91940.7050232092,81028.182995137,87362.808149666,68154.0815157027,55575.0114000635,88068.905750846,161723.628925589,15239.9996793849,38751.7391953118,9189.90256861106,81275.2444675513,25258.0697296233,18470.2549572061,3446.41585775358,84513.7875469882,21658.7628726427,67044.856168008,10487.831746554,40340.058886742,37908.9665341297,18738.6129844643,18408.5277560763,41133.7919001159,12742.0799687334,78761.76796082,14174.0754264136
"4503",1630.64773560757,1630.64150346436,1630.64938198069,636.06450000001,635.92200000002,639.37999999998,8,2,4,2,74814.3834983036,74651.7724988542,72513.0443886653,67952.5867283898,65804.2927676305,62215.8253213244,65366.6100614008,121591.024138119,22771.9823715314,41095.2152400677,18128.3546754913,70095.9046226335,23125.2944628763,7602.43604565519,1804.05584833971,56294.5635201907,26151.1352199074,51068.2245097797,16225.0529958343,40787.9038823013,30200.2350440072,29309.239856159,26555.6181254259,44574.503510642,15345.3701112925,66912.0161158741,21777.7678820293
"4504",1630.660795469,1630.65568574047,1630.66279354345,636.61849999999,634.70699999998,636.66999999998,8,5,1,2,72828.4233272987,58403.7405539562,69607.190596837,52619.7926225649,53759.8713636994,67325.7697063498,65375.7957898175,115599.98069636,22770.7507980918,41082.6333770359,18299.172156084,69979.833989969,29227.3108280557,21346.9296453096,1804.05584833971,60364.7636872083,26150.3752239489,29897.7510339886,16225.0529958343,48335.2199954389,42972.7100566758,29312.5324227415,26555.4812594649,36878.8491752762,15494.0171623232,66899.4844447821,22104.030180491
"3",76.0401304342836,76.0399363499243,76.0406235215985,627.41299999998,627.374,628.70999999998,27,7,10,10,110146.898611821,108094.890688711,111369.799172685,110022.42613283,112212.613986733,110310.570817633,112792.061620433,131770.737173302,93776.3298142093,158712.2177838,104445.328320315,107558.427986645,79169.8141351566,119637.351391006,28185.4197850375,128270.624826391,154966.869494257,141726.508196803,61047.7998694856,157474.01078364,116748.548986749,178674.553161079,161283.759915499,142939.584073055,102884.565249531,168009.556796371,59174.3257820524
"6",76.0399767499882,76.039884417855,76.0404762518806,183.96599999998,169.10899999998,210.01200000002,9,0,4,3,11744.729236344,10972.1310239066,11226.8666238771,11278.4233552843,11369.3797117812,11606.3583070965,12014.5212573125,6415.09990543753,24389.107800293,6941.88719944563,33715.6034292324,7730.38519682456,27345.043274069,9304.79160262627,21878.8681088341,5390.27417281731,12784.1400226176,10410.9634302303,34388.7701126508,6509.80449946373,19040.8940890366,7059.87176618871,15072.4594796566,6304.79500099472,27289.1950647403,6180.8502156199,26367.9463484191
"69",91.054657308435,91.0544259512451,91.0554343522727,628.03,627.373,650.714,31,7,10,10,96847.3271860518,96135.1809560654,96965.4763681366,99561.0214968707,102688.585441022,99941.2881897021,103559.858470944,119607.552174806,82083.6654024056,143823.073481289,92724.5223392859,100606.99447974,73473.5591041523,111012.338360716,22864.4824028541,114380.751638828,143380.404133581,128415.417765406,51696.763617183,140603.081855413,106151.4257344,163153.393350674,147455.259975559,125742.274327934,90541.6147347513,150019.930919525,51403.6608344019
"72",92.0579974037151,92.057782840282,92.0583003711722,627.38199999998,627.37100000002,628.05800000002,12,3,3,6,6708.20929292645,7341.92457778975,7600.1903016001,7471.2291577061,8487.33485646496,7517.67169997105,7443.26193050972,8649.64915601611,5615.79875593002,11617.8189080811,6456.42318116229,7723.33350836074,5338.58007472725,8179.71909535088,1835.36548095769,9054.08027493968,10694.6870428283,9479.14252166309,4020.30519252786,10527.9231156989,7716.66200482559,12574.6379802125,10946.0730135009,9474.42915332394,6514.78709669385,10951.4341827698,3817.64391673886
"260",124.086904499696,124.086653246148,124.087674550284,1294.881,1281.56300000002,1296.187,27,7,9,9,434366.232247585,464222.724028674,494292.672099998,533866.773235976,528310.144767398,530994.53857244,506812.773577595,483056.503747599,525739.384855294,394856.027875806,476745.27102076,397964.308658034,623980.964047584,494019.411484372,525543.305578698,395918.627528296,512483.971977035,419150.144720866,538321.622396615,410568.528663986,495832.402196928,406391.767310352,505036.076177626,424679.482238878,469108.929822736,460991.732275196,604157.475296119
"614",176.070842587852,176.070484395861,176.071013993909,627.7225,627.38099999998,628.042,10,0,4,6,7092.99864743613,7115.87174959313,7092.39534834214,6932.04293048382,6812.46215042359,6764.14571858197,6454.62950135954,8625.72810673223,5541.39049494639,10663.8424144735,6635.65393320577,7062.43569024774,4334.98715851098,7383.3545397004,1090.91854312056,7819.58624009899,9617.45337411012,9524.96740188575,4031.27959253666,10130.8297718682,7280.62073471397,11753.3971148988,10029.9507174421,8870.8442888357,5960.58666746385,10756.7611165803,3167.14631925179
"689",194.081379489703,194.080930657885,194.082156788029,627.41299999998,627.374,628.70999999998,27,7,10,10,850386.765357487,831671.279489984,838433.970380748,827532.38192371,826078.094105876,829241.767642186,821359.804724933,1034466.63062067,701024.395560969,1280657.44943326,773754.959813295,807201.895393754,542933.449843821,886950.014977508,155095.536121841,948680.204776125,1202316.86656598,1145930.59726552,429842.699869831,1282566.12697404,917231.079875914,1444361.83905791,1271869.41900912,1113908.229964,761820.916484069,1271023.03316888,375264.128583471
"691",195.084647208346,195.084287435676,195.086475784736,627.41299999998,627.374,628.70999999998,27,7,10,10,83162.4090295963,80918.059441345,80437.6618708483,82012.0895676357,80480.422288959,80514.3324347637,81223.1504438777,98961.5045222948,68529.2937426836,124280.456458405,75114.7658856679,78422.7191270353,56393.1869916808,86502.789313144,17590.0539487672,91150.8001112539,115482.602468429,107224.479374426,44135.8328883442,122322.288018244,90237.0499335893,135179.51258714,121891.420001316,105776.957232336,74370.3936291774,120953.418875823,39084.3805040388
"699",196.087280828493,196.086281786397,196.0880822975,628.04199999998,627.374,628.714,21,5,8,8,8755.55627671042,8106.08959095171,8453.53196573435,9141.20197032277,8214.30911662503,8565.09446879677,8962.38204649627,11385.1901367458,7606.58106094223,13480.9798401228,7731.580553834,8302.3428892419,5791.09054932743,8509.05849854894,1677.0430870528,8263.02242021751,11825.3866380981,11442.9630235421,5524.16650777987,12651.2065991098,9748.49877137453,14885.1096448977,13244.9322536447,11599.1680818918,8513.45550482427,12847.9184240829,4486.35726987232
"793",216.063275297631,216.062704476833,216.064031389992,627.41299999998,627.374,628.70999999998,27,7,10,10,188649.483224526,191355.989464808,202569.106262788,183374.791081441,197848.449648481,203721.833479823,194688.718980934,235366.626530492,177467.454936353,287539.538405957,196381.31728772,199462.412242652,141008.543781195,189765.388473883,42933.0156868389,224664.32719339,266153.15052845,262558.395979329,114660.341370692,291110.479706676,219278.991674387,286556.407735991,262717.382799281,246589.694236196,185820.522743904,291556.943339805,102542.702859455
"796",217.066631099114,217.066175996327,217.067346934776,627.4075,627.374,628.70999999998,26,7,9,10,20983.2068499683,21611.5540698005,21176.2673778419,19262.3110163323,20604.4034324027,21560.4644118142,20370.7506592978,24561.9630047966,18797.4992144041,29649.1275109763,20492.1061097032,21706.0060065748,14083.5053671754,19924.2770096349,5416.08913399454,22430.2505855533,28554.8466441007,27643.7753811145,12144.3333437567,30041.9054011271,24300.5448382264,29482.9285823063,27525.4634675701,27443.5142411234,19978.3575683516,30895.1433082861,11138.3264081332
"826",221.121227765881,221.120507971244,221.121853452104,409.9895,409.62100000002,410.66299999998,22,7,7,8,19980.6632385737,20606.523946583,20525.9479649162,21358.2423403049,20581.7433942261,20483.7775931854,20061.3712304333,17783.5346018055,6757.35539829408,24599.451727046,16188.9534007954,15385.5691946655,7579.53734088689,23784.1680660126,146.604093341047,29512.3172430323,12234.3819935915,18222.180895792,6733.92644841,21934.7010157921,11633.2670192339,31954.7780338011,11994.94455172,29855.263850703,19573.8837355961,17651.0802390563,5463.59429524702
"869",232.035873303412,232.034656898451,232.036781051304,628.03250000002,627.374,628.05800000002,24,7,9,8,11402.6681452582,11570.4113536842,11277.6411856199,10745.5500169371,11044.4135242366,11425.8019074616,11228.142518335,13910.0802878907,10480.4538764219,15510.2416785473,11487.0508980332,11394.6117698103,9499.18284388704,11653.9855637939,2961.96384024086,12338.751632505,15159.6513618393,14533.123787302,7150.37369498685,15275.1213130136,12747.0302855701,14658.3006221315,13783.7108570888,13403.4214526297,10975.7833111724,14842.4791974618,6619.77357981242
"891",236.640378700233,236.639960640368,236.641118984148,1280.87999999998,1280.356,1280.894,7,0,3,4,6499.78668696061,7005.27804992162,4350.73063934757,5972.7575020818,6705.74722405407,4159.65263392264,7310.85300451086,0,14220.9350380265,303.29338607681,7420.21771037007,1533.07484587166,19154.0095040358,662.471564463896,5685.08295449428,0,12202.7252809411,156.620129093528,13940.3235855921,0,7215.10027851666,0,10215.2593849575,1196.88623522292,6278.75093565078,1706.18246055138,17922.7454619959
"907",242.09998572761,242.099309191492,242.101798583557,409.988,409.49200000002,417.949,27,7,10,10,103680.429000446,101965.47031551,101920.660791717,97040.294318418,108590.134571557,105520.048260434,101475.936052496,91622.9131238663,33441.0826476878,126663.614616752,73739.3443316238,79215.2855974233,32855.1270471067,115101.083681809,12121.8427116819,148260.05685522,58821.8775307454,91140.4319328403,33261.054432616,118754.174659651,54332.3240508927,154400.297570319,54041.1387527952,142296.718458303,102291.188049469,90334.1077435997,27301.6008766264
"912",243.103409820208,243.102306087297,243.104296203983,409.9895,409.21000000002,410.66299999998,18,7,5,6,10860.4914659392,10300.3114610718,10676.9339921417,9621.35416861785,10765.7814304067,10760.6722007287,10522.875984607,9355.70909570924,3700.81010394581,12802.4304284581,7384.77136156788,8382.1458743069,3722.02511420487,12366.035421387,0,15089.9178773716,6187.88637800408,9541.06592003322,3617.34951379277,12569.7517904739,5601.11378014693,15372.651729386,6071.94922576947,13920.3672903818,9604.09362083219,9225.10019058905,2529.1443782459
"920",245.079841256527,245.078556661615,245.082599107298,132.64000000002,131.955,148.596,27,7,10,10,30134.1828892607,28334.7258726185,30596.0572026027,28988.814551691,27615.1506441043,30314.9100659977,30051.4648384993,31888.9847928086,19325.1182485791,25078.7427585525,21236.135631055,28350.3009645942,18405.0169778989,22897.0145218231,11189.0491876958,28936.866728096,19373.9343751247,25811.1467639925,16590.3413561979,26725.739050365,20770.9090479191,31088.325956326,22186.5172857946,32165.6289118387,21409.5436993087,30345.4406194365,15911.7282749044
"1303",325.175727347252,325.17557921705,325.17649294241,627.40699999999,627.374,628.042,6,0,2,4,4623.69654497088,5399.9752566117,5923.62514426658,5646.86459655002,5574.03262987996,5460.11761550298,5649.44503855344,6583.05951886208,5085.21347552029,9490.38212626911,5782.5171773117,4753.99537993111,3629.25449183956,7349.20508704578,190.202368444297,7138.80918645393,8601.70467792252,6185.43843764886,3058.96599134095,9230.85245600765,7271.88287719811,11131.7858559723,9633.92961247115,8399.07708658469,5937.42907194202,8304.30866628973,2656.99459683175
"1360",339.268165589452,339.266848270302,339.269167615625,1280.89250000001,1280.356,1281.556,16,7,4,5,11142.1258247852,10383.2236818499,11626.8527986625,10606.3949005402,11523.7814273371,10798.8868831264,12330.9668337042,1455.92654094221,47776.504575357,1788.31252401741,14639.9210104675,3729.73645902635,45629.7714220454,2493.06852438538,7047.11196715944,1784.45513104089,29534.8720130203,2014.45070479251,43383.338468973,320.16516040545,11041.5779537571,2500.14937992324,25377.3946493263,2523.58839737065,12676.1883765627,4791.86376590724,58294.8510393618
"1407",357.279675950239,357.278700984232,357.280971618512,1280.882,1280.356,1281.549,27,7,10,10,835891.047965959,813885.310494715,814145.649024911,795091.308943517,817091.613621424,772090.748551433,813200.850130337,24376.5436453856,4307482.86139815,68774.5130872685,1131211.25185341,147205.873510396,4013064.56028029,68397.2041648345,488624.287156273,48141.8734046427,2436147.56346824,61388.2782115823,3808774.48218301,22802.6391550722,886391.580716446,48952.4392339891,2100876.4156862,97135.1694151242,986635.061026316,112877.993933936,5152722.35566839
"1409",358.282794336069,358.282214247567,358.283537314689,1173.124,1156.93599999998,1175.10599999998,28,7,10,10,285730.361288871,271804.083369845,273843.026763321,265729.320772165,275515.947871934,273057.601064349,274883.956501466,126604.128910295,1045501.19956593,121704.907511319,202926.281527468,108300.012238955,930139.957875858,77721.7279005224,116673.155204563,96388.5587681013,749634.446067015,93402.4190649761,1006586.81602388,58527.5923049954,333026.567639459,70624.7407615061,534186.804215888,177994.442287862,312862.988604211,173167.16605699,1278545.83786995
"1410",358.282766369352,358.281345573738,358.284149465929,1280.88199999998,1280.356,1281.54899999998,25,7,9,9,192575.042661169,190838.448884375,191012.562868945,182051.511177912,186995.268035806,178464.26074306,188502.922108757,6772.28375255281,1047199.9758756,17845.2071624027,260794.388701211,38095.2101021828,954659.503631122,18308.5451969196,114224.623361227,12568.8930821232,568530.672600828,16413.2856831908,913616.7405763,6340.35734191226,204438.308407372,12890.8750611957,486662.792674713,24543.9752325227,225521.103725486,29050.6243760164,1252005.21520571
"1412",359.285739854357,359.285011290085,359.286815788139,1280.88899999998,1280.356,1281.54899999998,17,7,5,5,26209.443408838,24966.433754269,25552.8367923259,24965.021376694,24666.8687275455,24475.2788317918,25355.5873182048,770.130752246827,127218.900692928,2833.77580005501,35019.3025876437,5574.13579308719,116129.057828396,2903.00848024623,15102.5777057059,6121.68452580087,70990.750330945,2036.01172604598,111473.331715919,622.393328791484,27772.067410683,2010.77207154824,60986.675130647,3961.69921550201,29407.4752609349,4457.18206103914,153248.561696071
"1471",375.289619683016,375.28881816308,375.291042389159,1280.89,1280.356,1281.556,17,7,5,5,36731.6692554067,37055.4479548035,35621.4202016197,34994.7354756394,35325.9327700196,32897.1577326796,35772.5565176505,1326.00162607694,176910.428241276,3741.64348408207,48974.8393680974,9685.23140622413,163163.489825759,6395.7242895395,22814.6172654358,3823.35074766353,97178.3722001185,3959.46455351921,161463.697335747,1597.83453365569,37623.0974711473,2634.93922761755,87059.3043347254,5269.34814620544,42221.565123118,6870.58917014611,211751.864524381
"1475",376.292638496656,376.291521064259,376.294138767913,1280.88499999999,1280.356,1281.54899999998,16,7,4,5,10021.0633427619,9204.02222205614,9642.51733427803,9097.46370410463,9346.94460136566,9489.56792889312,9771.41788365068,0,45522.482890272,842.62181773266,12600.7430363049,2138.2163711782,41139.0862171178,1228.99229250112,5913.56781927439,817.49553686495,26302.7427620868,197.081944355884,40985.7536819729,304.767563782632,10687.8127576381,456.576920143062,23041.1226799713,1568.58041427528,11275.8641579226,1497.95647553297,51756.4100620975
"1516",387.155287742536,387.154343982296,387.156495703876,627.4075,627.374,628.05800000002,24,7,9,8,22717.0649972843,22321.5480283204,21912.9970952654,20648.0368399224,21437.5805382747,21276.2745583648,20123.2944102309,29763.0398927651,15718.019322589,42982.5554041018,19831.2223800867,21113.4302697474,10729.1991307485,23208.4364609426,1240.23484735688,25073.3293845135,36249.4247145608,37003.0509292346,7373.56221436269,41697.1182376935,24550.7446929932,49240.1466379154,40042.6185613974,33753.2032125938,18616.6211420202,41347.0300539028,5857.20983235352
"1518",388.159176796135,388.158296936467,388.159872594743,627.398,627.374,628.049,8,0,2,6,4935.86143032586,4808.25340229815,4939.9601149322,4648.37016627633,4804.21212767835,5145.59863988784,4786.26220667294,6796.58675051684,3890.67732548974,9271.72102902504,4534.27891726792,4652.88180587608,2463.19839577144,5260.69477116342,149.843119379506,5973.41324718632,8750.46703004308,8247.3639652322,1770.78941404922,9506.55360585627,6105.33633859903,11417.0979793853,8713.22860495222,7981.3773529112,4315.55088273504,9436.41241764444,1142.37263158215
"1602",409.137238631876,409.136355741662,409.138204508134,627.4075,627.374,628.70999999998,26,7,9,10,94122.7074611421,95977.2779413203,98823.4263418441,88509.468702939,94058.1895647457,100176.437469512,92301.4106792229,127013.283898322,78000.8706884635,160896.181073478,90214.0376148785,95311.3681895945,56236.5187956689,89854.6864193355,5782.21920299927,106611.075624005,147315.345706671,146386.20705743,41201.8085608783,163480.805482513,113463.032424486,156678.068622083,138593.012035659,131981.372346819,83522.1061306524,169474.149096749,33392.6485329694
"1607",410.140390055826,410.139344656403,410.14142283802,627.395,627.37100000002,628.70999999998,26,7,9,10,21145.6173939381,21189.6456978263,22395.2239825675,19298.0410841115,20353.824662635,21627.1722490829,21171.607473764,27410.2097446727,17443.1318690637,35846.5493358462,21004.5966087792,21269.5394687988,12134.4662690275,19792.823354045,1089.61474510046,23807.3838604014,31926.006350836,32133.5185426517,9891.25164434993,34545.2459131562,24339.0976511405,34569.9258942817,30499.4224969603,28076.41615684,18348.62144189,36524.1949188357,8002.25464166819
"1622",413.141966312944,413.140093433436,413.143156655088,506.61999999998,506.17000000002,507.32299999998,17,7,5,5,9934.49277536771,9598.46191240464,9343.40154160938,9280.75719072922,9841.75261904056,9509.47988452486,9078.68155837747,10058.4034419666,5832.14815646783,9101.22588056383,6324.56255165674,7378.06038237136,6197.32889187217,8712.24483862958,1270.7153947386,10174.2108857676,6516.57352054153,8842.55291002826,5142.91724019032,8622.24099513483,6455.05891383118,10652.8928004646,7317.82471263823,8910.36882127253,7109.41125680371,9589.54573596676,5102.09924514706
"1635",415.282792030962,415.281760353895,415.284423571181,1172.98650000001,1171.893,1175.10599999998,24,7,9,8,54100.8124650388,51461.2915837412,52589.5373425468,46135.5079141914,49891.7230379966,38146.9353615106,49324.4785094051,20308.1619327342,247301.66667083,16097.8301742968,36109.7124500426,14355.4755043633,222555.325156746,8658.5576999023,19256.4108977343,10989.8260046998,156683.690019485,13441.4274084448,256811.975292809,7003.5890227817,69775.7434025649,7882.05822945918,105165.603926893,22149.9968287726,64243.6733545651,32160.7672363044,302733.307293885
"1636",415.279121615552,415.278292653469,415.282764693342,1280.88899999998,1280.356,1281.54899999998,17,7,5,5,27645.3595097895,27649.6561874943,28007.738969213,23339.1433021904,28256.0907808938,18270.6138710716,29021.7686230518,3490.05866726422,148369.532190189,3662.98348977976,40166.4520839762,7909.08786710133,154090.288865024,6972.70796975837,18154.8518768759,4111.64245844819,81973.5672520366,5316.76471252827,138652.195983781,2616.00800382839,30907.8492155073,3525.49587145996,69659.275334382,5750.6796005182,32690.2622215222,6010.81394776536,204460.167661872
"1642",416.286566314301,416.285112731546,416.287310693321,1173.03700000002,1172.25899999998,1174.11000000002,16,7,4,5,15339.6931265936,14369.3929506412,15239.3856833995,12388.0738397216,13562.9941405639,10972.1100380777,13961.396974731,6160.46020609997,61323.5587348987,5417.43353051533,9600.70888828599,4746.36081033413,53327.5777387013,3555.14698673794,5229.86054692165,3289.47900179286,39320.8339262675,4066.25502524525,62332.5402276206,2097.52904055153,18139.3217684669,2505.01954863736,27254.1237309874,7614.97516865509,16671.0305118459,8181.31907415247,72675.8707080735
"1643",416.283697919552,416.282489610285,416.286709406767,1280.88449999998,1280.356,1281.39200000002,10,1,4,5,7081.39726724229,7734.24725419655,7037.50257220492,7241.80283756544,7491.19327413994,5601.06213147907,7093.83164492995,283.443013474345,37963.5849180946,453.836091716049,10724.5890959257,1359.96585593838,37932.8841665734,1949.56527243041,4445.70927026079,0,20403.0015400787,506.628409088279,34122.3129348492,0,7754.11930035502,0,17320.555952204,1143.46600865386,8858.58317185986,1416.56631723377,50149.0570639263
"1704",431.256458393658,431.255362430342,431.258877726142,1172.84899999998,1172.25899999998,1173.443,9,1,3,5,7884.20417716266,7365.84847890896,6572.76114951074,6251.71505677234,6700.0125997903,4647.55276469192,6445.28354218975,3292.693003661,23010.5521543873,2083.97490790145,4602.00500984987,2615.51899494231,20778.767285746,2408.30656687256,2471.75974617153,1471.57960645719,14655.6774096676,2241.39750552364,24161.0802330687,1114.83616154201,8249.20106520078,1310.53859034892,11054.4981558933,3639.83443712951,6634.85832257412,3648.49430071066,24533.9936064075
"1921",465.32182920957,465.320756758993,465.32314210267,1426.90699999999,1426.03400000002,1427.61199999998,16,5,5,6,21251.5850300336,20012.5948008816,17994.5693042263,25141.0261211983,18379.040507013,13773.958564823,17583.8180098678,24206.7578222152,9800.78907537913,29747.2741027162,10923.3455863622,22261.4922899038,9218.7794783361,23478.5709834114,3445.32832270222,23964.0114077351,11584.3022402624,20657.7134641297,8861.40190207517,33275.474545066,12705.9076926692,26880.7853400864,12710.9311609364,27531.2607857635,13512.5329600222,28792.9212079083,9362.77822745498
"2819",600.437622628399,600.436534677465,600.438278988262,1173.03700000002,1172.25899999998,1173.516,7,0,3,4,5646.12939255888,4492.88024580953,5216.30009718239,4873.60399442352,4498.50594328903,4873.34114023913,4540.14839352396,979.810729091987,30354.974331271,1027.98578398878,3421.41517831013,807.846600397744,24524.7733905138,1864.70546920078,1030.88690552503,736.038005251437,19512.9705292845,471.172217957167,29564.0972742919,142.991191101074,7286.6911084826,0,11641.3332463907,1570.61963623423,6500.82812688313,2130.64005546102,37078.0130495159
"2885",611.42891716914,611.428134162376,611.429757362448,1173.03700000002,1172.25899999998,1173.428,7,0,3,4,10712.9667649393,8879.99929667637,9061.43872107814,8048.30199170609,8326.48051350171,7285.75815453277,8663.23434976861,3342.65899137055,52001.1418113268,4357.55791214584,5584.84168016205,5074.9776527923,39122.4238114526,8927.24382638545,1424.44600837374,3699.20213443662,28620.2386648942,3758.87894680237,54335.4001111213,4402.17746896773,11952.7617534692,3253.24673601323,16984.6084779012,6400.81662240335,8383.52796549629,5639.92910187195,62744.5296324184
"3124",659.287226855484,659.285173572898,659.288690377515,1551.60499999999,1550.391,1551.62299999998,16,6,5,5,25240.6076576087,19967.0074641005,19137.9576994946,17061.4797715226,22968.0496412942,6899.97076545641,20215.1141472992,14068.2914895068,33268.3230084334,9431.73757936899,28097.6567367284,11248.8715832597,32345.0094214911,11977.5076704543,45244.4060050154,4614.94413395137,21486.834844373,9000.97833394383,34024.0301786921,10141.7637276053,32857.9840712897,11000.6566392836,29547.1750558601,10069.6984011494,28129.1245583041,8388.57254156936,27577.7378122104
"3129",660.289556856881,660.286747500384,660.291682847727,1550.9375,1550.34400000002,1551.62299999998,6,3,2,1,13182.7049498044,11499.377910864,9308.76879251543,9576.87497349137,10344.6559532969,4891.32530139895,10277.5507188376,11806.1854785979,16564.2893649936,7608.19359709322,14145.0025340862,7169.79158873785,17614.7190938921,7782.61078533058,26279.2517851304,5316.50734743307,11771.2206407472,6558.64387756018,17797.2593163504,8425.41026561814,16640.3792912293,9188.78631927073,12434.5162487881,8059.19654172127,17174.5652642399,7967.04546322567,14754.6970924845
"3553",785.591868451415,785.588553640422,785.595024091898,1280.88499999999,1280.356,1281.54100000002,14,5,4,5,9934.50931199786,8036.40933430044,8742.50704089581,12099.7609793524,9138.53812333221,42428.0608177437,8112.03511094155,1470.27482850072,99131.5170371163,4130.94656970911,17432.1084225329,3964.38316168231,81209.0634958126,2136.8993642805,3728.3957551479,3745.02069373971,42253.9959785142,288.379942358674,84869.8754953933,2820.71861355489,9583.92766253735,1922.32888565585,30112.9820321245,5103.71313351522,12838.3151986577,519.786865991338,122584.422736951
"3597",807.574255182181,807.571505731872,807.575642126631,1172.943,1172.25899999998,1173.51599999998,16,7,4,5,13024.9582758927,11855.1067856595,11639.9768489145,10174.1938323513,10319.4381087776,11832.5906441401,10144.694121466,3979.98660354502,59077.3661705075,3428.26947369562,7642.2399085051,2674.54929816198,50858.1500857116,1180.55248714097,3571.90817857906,1738.14285606146,34489.6862252346,2681.73107707636,61218.4771582347,748.529488621449,15456.8290120074,1110.30460273614,22357.6928481442,4600.50835192881,14038.1646408775,5545.48914721267,69456.0515999524
"4158",1156.17325476215,1156.17115423239,1156.1764135222,647.9485,646.534,649.972,6,0,2,4,27524.9398762477,24592.7740658382,25511.946611811,20741.0584900786,21471.38454873,17051.4068026771,19314.3540630438,31497.5168902399,59315.7185949517,8438.05014876591,27700.5304899681,34895.4098038524,78795.8394842098,3174.07724635887,10152.9576633771,2541.24265183288,51425.7034232474,11350.5307509848,194268.977479699,12710.9896368922,32820.9904689534,5718.50281167859,30813.0765108369,8452.02624015982,31663.8512423987,11095.4393314552,92051.1668162338
"4159",1156.29776243976,1156.29534022585,1156.3009722594,648.05299999998,646.534,649.972,13,4,4,5,27899.9209869655,28252.1036210516,27313.852119936,25764.2286323023,26137.6269841376,25199.6714170094,24571.9927766826,39363.1295343116,58741.5284393655,8108.16781528501,32308.4277678818,36884.4678662966,103181.745051468,4369.51340733692,12763.4387583658,1694.36818285561,55107.9990531293,13293.2316190038,198179.059684885,13545.7948177285,31693.1104005848,8071.38670326262,39350.3498882946,6481.94710467062,43379.7392267511,11665.9226007611,96842.5154480346
"4160",1156.42183185977,1156.41688207629,1156.42386713298,648.57299999998,645.027,649.884,17,7,6,4,25082.7163458064,26702.8332528598,25397.0081946788,19862.6704091675,20534.7437059021,19762.1087386461,17009.3241963643,32142.9537662152,55076.1927523714,5868.06041893847,29090.7191192864,32309.2332527978,91444.0365543092,1432.94002744933,11524.7008206037,1429.16333463916,56846.3229251388,11175.3217176933,174510.260502889,11526.4085888924,30260.8547487049,6388.37535881549,36588.7905724918,4980.29396226683,38607.024364513,9161.45028947762,84242.3118740197
