"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0037814","NA","NA","NA","NA","NA","0"
"HMDB0038246","NA","NA","NA","NA","NA","0"
"HMDB0038260","NA","NA","NA","NA","NA","0"
"HMDB0030427","Linalyl butyrate","HMDB0030427","62321",NA,"CCCC(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0032342","Isobornyl isobutyrate","HMDB0032342","11264589",NA,"CC(C)C(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C","1"
"HMDB0030426","Linalyl isobutyrate","HMDB0030426","6532",NA,"CC(C)C(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0032524","Terpinyl isobutyrate","HMDB0032524","522673",NA,"CC1=CCC(CC1)C(C)(C)OC(=O)C(C)C","1"
"HMDB0000560","5,8-Tetradecadienoic acid","HMDB0000560","5312409",NA,"CCCCC/C=C\C/C=C\CCCC(=O)O","1"
"HMDB0039129","NA","NA","NA","NA","NA","0"
"HMDB0032053","alpha-Terpineol butanoate","HMDB0032053","578423",NA,"CCCC(=O)OC(C)(C)C1CCC(=CC1)C","1"
"HMDB0036424","NA","NA","NA","NA","NA","0"
"HMDB0038259","NA","NA","NA","NA","NA","0"
"HMDB0031015","Ethyl (2E,6Z)-dodecadienoate","HMDB0031015","6438206",NA,"CCCCC/C=C\CC/C=C/C(=O)OCC","1"
"HMDB0013126","Butenylcarnitine","HMDB0013126","53481615",NA,"C/C=C/C(=O)O[C@@H](CC(=O)[O-])C[N+](C)(C)C","1"
"HMDB0037705","NA","NA","NA","NA","NA","0"
"HMDB0036207","NA","NA","NA","NA","NA","0"
"HMDB0041250","NA","NA","NA","NA","NA","0"
"HMDB0032090","12-Oxo-2,3-dinor-10,15-phytodienoic acid","HMDB0032090","131751254",NA,"CC\C=C\CC1C(CCCCCC(O)=O)C=CC1=O","1"
"HMDB0061935","NA","NA","NA","NA","NA","0"
"HMDB0037544","NA","NA","NA","NA","NA","0"
"HMDB0034181","3-Methylcyclopentadecanone","HMDB0034181","10947",NA,"CC1CCCCCCCCCCCCC(=O)C1","1"
"HMDB0060482","NA","NA","NA","NA","NA","0"
"HMDB0012273","Palmitic amide","HMDB0012273","69421",NA,"CCCCCCCCCCCCCCCC(=O)N","1"
"HMDB0015469","Magnesium salicylate","HMDB0015469","64738","C07995","C1=CC=C(C(=C1)C(=O)[O-])O.C1=CC=C(C(=C1)C(=O)[O-])O.[Mg+2]","1"
"HMDB0167459","NA","NA","NA","NA","NA","0"
"HMDB0167457","NA","NA","NA","NA","NA","0"
"HMDB0167445","NA","NA","NA","NA","NA","0"
"HMDB0167443","NA","NA","NA","NA","NA","0"
"HMDB0167442","NA","NA","NA","NA","NA","0"
"HMDB0167444","NA","NA","NA","NA","NA","0"
"HMDB0167441","NA","NA","NA","NA","NA","0"
"HMDB0167440","NA","NA","NA","NA","NA","0"
"HMDB0167439","NA","NA","NA","NA","NA","0"
"HMDB0003573","Scopolamine","HMDB0003573",NA,"C01851","CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1","1"
"HMDB0061074","NA","NA","NA","NA","NA","0"
"HMDB0061075","NA","NA","NA","NA","NA","0"
"HMDB0060544","NA","NA","NA","NA","NA","0"
"HMDB0060543","NA","NA","NA","NA","NA","0"
"HMDB0061076","NA","NA","NA","NA","NA","0"
"HMDB0015405","Fenoterol","HMDB0015405","3343",NA,"CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O","1"
"HMDB0015043","Cocaine","HMDB0015043","446220","C01416","CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC","1"
"HMDB0131583","NA","NA","NA","NA","NA","0"
"HMDB0132858","NA","NA","NA","NA","NA","0"
"HMDB0140840","NA","NA","NA","NA","NA","0"
"HMDB0146937","NA","NA","NA","NA","NA","0"
"HMDB0151950","NA","NA","NA","NA","NA","0"
"HMDB0153673","NA","NA","NA","NA","NA","0"
"HMDB0034024","Isosativan","HMDB0034024","591624",NA,"COC1=CC(=C(C=C1)C2CC3=C(C=C(C=C3)OC)OC2)O","1"
"HMDB0133974","NA","NA","NA","NA","NA","0"
"HMDB0131551","NA","NA","NA","NA","NA","0"
"HMDB0130572","NA","NA","NA","NA","NA","0"
"HMDB0041671","NA","NA","NA","NA","NA","0"
"HMDB0041680","NA","NA","NA","NA","NA","0"
"HMDB0041169","NA","NA","NA","NA","NA","0"
"HMDB0030521","Sativan","HMDB0030521","596401","C10526","COC1=CC(=C(C=C1)C2CC3=C(C=C(C=C3)O)OC2)OC","1"
"HMDB0041168","NA","NA","NA","NA","NA","0"
"HMDB0030152","4'-Hydroxy-5,7-dimethoxyflavan","HMDB0030152","14137568",NA,"COC1=CC(=C2CCC(OC2=C1)C3=CC=C(C=C3)O)OC","1"
"HMDB0130384","NA","NA","NA","NA","NA","0"
"HMDB0132908","NA","NA","NA","NA","NA","0"
"HMDB0126611","NA","NA","NA","NA","NA","0"
"HMDB0061205","NA","NA","NA","NA","NA","0"
"HMDB0039423","NA","NA","NA","NA","NA","0"
"HMDB0028813","Glutamylarginine","HMDB0028813","9796450",NA,"C(C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N)CN=C(N)N","1"
"HMDB0028708","Arginyl-Glutamate","HMDB0028708","6995004",NA,"NC(CCCNC(N)=N)C(=O)NC(CCC(O)=O)C([O-])=O","1"
"HMDB0029143","gamma-Glutamylarginine","HMDB0029143","20719180",NA,"C(C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N)CN=C(N)N","1"
"HMDB0037270","NA","NA","NA","NA","NA","0"
"HMDB0185229","NA","NA","NA","NA","NA","0"
"HMDB0179599","NA","NA","NA","NA","NA","0"
"HMDB0036728","ent-16-Kauren-19-al","HMDB0036728","0","C11873","CC1(CCCC2(C)C3CCC4CC3(CC4=C)CCC12)C=O","1"
"HMDB0034735","Abietinal","HMDB0034735","527027","C11887","CC(C)C1=CC2=CCC3C(CCCC3(C2CC1)C)(C)C=O","1"
"HMDB0156414","NA","NA","NA","NA","NA","0"
"HMDB0000305","Vitamin A","HMDB0000305","445354","C17276","CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C","1"
"HMDB0006216","11-cis-Retinol","HMDB0006216","5280382","C00899","CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C\C(=C\CO)\C)/C","1"
"HMDB0006217","9-cis-Retinol","HMDB0006217","9947823","C16682","CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\CO)\C)/C","1"
"HMDB0006221","13-cis Retinol","HMDB0006221","9904001","C19962","CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\CO)/C)/C","1"
"HMDB0030403","(x)-p-Menth-1-en-4-yl 5-isopropyl-2-methylphenyl ether","HMDB0030403","131751012",NA,"CC(C)C1=CC(OC2(CCC(C)=CC2)C(C)C)=C(C)C=C1","1"
"HMDB0036841","NA","NA","NA","NA","NA","0"
"HMDB0038709","NA","NA","NA","NA","NA","0"
"HMDB0013624","Alpha-Linolenoyl ethanolamide","HMDB0013624","5283449","C13828","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCO","1"
"HMDB0060628","NA","NA","NA","NA","NA","0"
"HMDB0002117","Oleamide","HMDB0002117","5283387","C19670","CCCCCCCC/C=C\CCCCCCCC(=O)N","1"
"HMDB0033608","2-Heptadecylfuran","HMDB0033608","183142",NA,"CCCCCCCCCCCCCCCCCC1=CC=CO1","1"
"HMDB0034373","N-(14-Methylhexadecanoyl)pyrrolidine","HMDB0034373","6430518",NA,"CCC(C)CCCCCCCCCCCCC(=O)N1CCCC1","1"
"HMDB0240592","NA","NA","NA","NA","NA","0"
"HMDB0011131","MG(18:0/0:0/0:0)","HMDB0011131","15560610",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O","1"
"HMDB0031075","Glycerol 1-octadecanoate","HMDB0031075","24699",NA,"CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O","1"
"HMDB0072842","NA","NA","NA","NA","NA","0"
"HMDB0011535","MG(0:0/18:0/0:0)","HMDB0011535","79075",NA,"CCCCCCCCCCCCCCCCCC(=O)OC(CO)CO","1"
"HMDB0072877","NA","NA","NA","NA","NA","0"
"HMDB0032735","Isopersin","HMDB0032735","44584048",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)CC(CO)OC(=O)C","1"
"HMDB0039403","NA","NA","NA","NA","NA","0"
"HMDB0011577","MG(20:3(8Z,11Z,14Z)/0:0/0:0)","HMDB0011577","53480986",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](CO)O","1"
"HMDB0011576","MG(20:3(5Z,8Z,11Z)/0:0/0:0)","HMDB0011576","53480985",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)O","1"
"HMDB0011575","MG(20:3(11Z,14Z,17Z)/0:0/0:0)","HMDB0011575","53480984",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](CO)O","1"
"HMDB0011547","MG(0:0/20:3(8Z,11Z,14Z)/0:0)","HMDB0011547","53480967",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC(CO)CO","1"
"HMDB0011545","MG(0:0/20:3(11Z,14Z,17Z)/0:0)","HMDB0011545","53480965",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)OC(CO)CO","1"
"HMDB0011546","MG(0:0/20:3(5Z,8Z,11Z)/0:0)","HMDB0011546","53480966",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO","1"
"HMDB0041103","NA","NA","NA","NA","NA","0"
"HMDB0172273","NA","NA","NA","NA","NA","0"
"HMDB0172275","NA","NA","NA","NA","NA","0"
"HMDB0172274","NA","NA","NA","NA","NA","0"
"HMDB0174261","NA","NA","NA","NA","NA","0"
"HMDB0174260","NA","NA","NA","NA","NA","0"
"HMDB0174265","NA","NA","NA","NA","NA","0"
"HMDB0174262","NA","NA","NA","NA","NA","0"
"HMDB0174263","NA","NA","NA","NA","NA","0"
"HMDB0174264","NA","NA","NA","NA","NA","0"
"HMDB0174266","NA","NA","NA","NA","NA","0"
"HMDB0155085","NA","NA","NA","NA","NA","0"
"HMDB0155087","NA","NA","NA","NA","NA","0"
"HMDB0154867","NA","NA","NA","NA","NA","0"
"HMDB0154866","NA","NA","NA","NA","NA","0"
"HMDB0155080","NA","NA","NA","NA","NA","0"
"HMDB0155083","NA","NA","NA","NA","NA","0"
"HMDB0155082","NA","NA","NA","NA","NA","0"
"HMDB0155081","NA","NA","NA","NA","NA","0"
"HMDB0155084","NA","NA","NA","NA","NA","0"
"HMDB0155086","NA","NA","NA","NA","NA","0"
"HMDB0174267","NA","NA","NA","NA","NA","0"
"HMDB0174268","NA","NA","NA","NA","NA","0"
"HMDB0184842","NA","NA","NA","NA","NA","0"
"HMDB0184845","NA","NA","NA","NA","NA","0"
"HMDB0184846","NA","NA","NA","NA","NA","0"
"HMDB0184848","NA","NA","NA","NA","NA","0"
"HMDB0184847","NA","NA","NA","NA","NA","0"
"HMDB0184849","NA","NA","NA","NA","NA","0"
"HMDB0184851","NA","NA","NA","NA","NA","0"
"HMDB0184850","NA","NA","NA","NA","NA","0"
"HMDB0185576","NA","NA","NA","NA","NA","0"
"HMDB0185577","NA","NA","NA","NA","NA","0"
"HMDB0184843","NA","NA","NA","NA","NA","0"
"HMDB0184841","NA","NA","NA","NA","NA","0"
"HMDB0184144","NA","NA","NA","NA","NA","0"
"HMDB0184143","NA","NA","NA","NA","NA","0"
"HMDB0184146","NA","NA","NA","NA","NA","0"
"HMDB0184145","NA","NA","NA","NA","NA","0"
"HMDB0184147","NA","NA","NA","NA","NA","0"
"HMDB0184148","NA","NA","NA","NA","NA","0"
"HMDB0184150","NA","NA","NA","NA","NA","0"
"HMDB0184149","NA","NA","NA","NA","NA","0"
"HMDB0184168","NA","NA","NA","NA","NA","0"
"HMDB0184844","NA","NA","NA","NA","NA","0"
"HMDB0185578","NA","NA","NA","NA","NA","0"
"HMDB0003550","Calcidiol","HMDB0003550","5283731","C01561","C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C","1"
"HMDB0060132","NA","NA","NA","NA","NA","0"
"HMDB0060131","NA","NA","NA","NA","NA","0"
"HMDB0015504","Alfacalcidol","HMDB0015504","5282181",NA,"C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C","1"
"HMDB0000501","7-Ketocholesterol","HMDB0000501","53477696",NA,"C[C@H](CCCC(C)C)C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CCC(C4)O)C)C","1"
"HMDB0001993","7a-Hydroxy-cholestene-3-one","HMDB0001993","123743","C05455","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C","1"
"HMDB0006722","25-Hydroxytachysterol3","HMDB0006722","53477886",NA,"CC1=C(C(CCC1)O)/C=C/C2=CCC[C@]3(C2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C","1"
"HMDB0006721","5,6-trans-25-Hydroxyvitamin D3","HMDB0006721","53477885",NA,"C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C/C=C/3\C[C@@H](CCC3=C)O)C","1"
"HMDB0035585","1-Phenyl-1,3-heneicosanedione","HMDB0035585","23036629",NA,"CCCCCCCCCCCCCCCCCCC(=O)CC(=O)C1=CC=CC=C1","1"
